开始记录spindle数据...	开始记录accel数据...	
主轴转速: 4957	t = 317.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3760, n_new = 6900.00 rpm, pass = 0.0030 s	
	采集数据: X = 0.27761, Y = -0.60125, Z = -0.10629	
主轴转速: 4957	t = 317.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3872, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.35664, Y = 0.064313, Z = 0.34795	
主轴转速: 4969	t = 317.8 s, 颤振, fc = 700.00 Hz, Xf = 0.4379, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.37089, Y = 0.5563, Z = -0.37704	
主轴转速: 4969	t = 317.9 s, 颤振, fc = 700.00 Hz, Xf = 0.4767, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.21228, Y = -0.4619, Z = 0.22242	
主轴转速: 4964	t = 318.0 s, 颤振, fc = 700.00 Hz, Xf = 0.4667, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.0151, Y = -0.20762, Z = -0.14181	
主轴转速: 4964	t = 318.1 s, 颤振, fc = 700.00 Hz, Xf = 0.4493, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.39548, Y = 0.48717, Z = 0.1652	
主轴转速: 4999	t = 318.2 s, 颤振, fc = 700.00 Hz, Xf = 0.4452, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.66539, Y = -0.83878, Z = -0.064422	
主轴转速: 4976	t = 318.3 s, 颤振, fc = 700.00 Hz, Xf = 0.4225, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.15572, Y = -0.87861, Z = 0.34271	
主轴转速: 4976	t = 318.4 s, 颤振, fc = 700.00 Hz, Xf = 0.3921, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.92963, Y = -0.083563, Z = -0.41878	
主轴转速: 5002	t = 318.5 s, 颤振, fc = 700.00 Hz, Xf = 0.3821, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.085088, Y = -0.0268, Z = -0.39185	
主轴转速: 5002	t = 318.6 s, 颤振, fc = 700.00 Hz, Xf = 0.3489, n_new = 5250.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.014765, Y = -0.43997, Z = -0.31336	
主轴转速: 5002	t = 318.7 s, 颤振, fc = 700.00 Hz, Xf = 0.3580, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.20491, Y = -0.0059099, Z = 0.38976	
主轴转速: 5002	t = 318.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3519, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.56237, Y = 1.2629, Z = 0.089266	
主轴转速: 4952	t = 318.9 s, 颤振, fc = 700.00 Hz, Xf = 0.3491, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.048252, Y = -0.098911, Z = 0.29506	
主轴转速: 4952	t = 319.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3418, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.178, Y = -1.7855, Z = 0.47708	
主轴转速: 5030	t = 319.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3508, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.54983, Y = 0.57853, Z = 0.023939	
主轴转速: 5030	t = 319.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3604, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.028525, Y = 1.2806, Z = -0.46272	
主轴转速: 4999	t = 319.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3455, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.0016133, Y = -0.23132, Z = 0.36739	
主轴转速: 5004	t = 319.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3486, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.63708, Y = 0.056943, Z = -0.24242	
主轴转速: 5004	t = 319.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3508, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.95709, Y = 0.28442, Z = 0.24411	
主轴转速: 5004	t = 319.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3591, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0026487, Y = 0.94895, Z = -0.17771	
主轴转速: 5004	t = 319.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3573, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.13343, Y = -0.31378, Z = 0.5343	
主轴转速: 5034	t = 319.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3514, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.53887, Y = 0.57323, Z = 0.0022448	
主轴转速: 5034	t = 319.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3501, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.1183, Y = 0.28747, Z = -0.073502	
主轴转速: 4983	t = 320.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3590, n_new = 6900.00 rpm, pass = 0.0074 s	
	采集数据: X = -0.53187, Y = 1.3836, Z = -0.45589	
主轴转速: 4983	t = 320.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3568, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.13489, Y = -0.49381, Z = 0.45356	
主轴转速: 4976	t = 320.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3596, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.89122, Y = -0.031855, Z = -0.31768	
主轴转速: 4976	t = 320.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3632, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.14543, Y = 0.39368, Z = -0.2565	
主轴转速: 4980	t = 320.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3491, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.075407, Y = 0.12199, Z = -0.20312	
主轴转速: 4980	t = 320.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3503, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.024933, Y = -0.22218, Z = -0.074721	
主轴转速: 4969	t = 320.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3679, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.5407, Y = -0.45258, Z = -0.035294	
主轴转速: 5023	t = 320.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3685, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.33697, Y = 0.50081, Z = -0.0087852	
主轴转速: 5023	t = 320.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3509, n_new = 6900.00 rpm, pass = 0.0007 s	
	采集数据: X = -0.28717, Y = -0.43535, Z = -0.10153	
主轴转速: 5023	t = 320.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3574, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.13721, Y = -0.50855, Z = 0.17165	
主轴转速: 5023	t = 321.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3472, n_new = 6900.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.70941, Y = 0.22638, Z = -0.38606	
主轴转速: 5032	t = 321.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3515, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.29648, Y = 0.35879, Z = 0.0051089	
主轴转速: 5032	t = 321.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3567, n_new = 6900.00 rpm, pass = 0.0010 s	
	采集数据: X = 0.44815, Y = 0.21797, Z = 0.3449	
主轴转速: 4980	t = 321.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3381, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.21678, Y = -1.6306, Z = 0.40517	
主轴转速: 4980	t = 321.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3458, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.46288, Y = 0.55752, Z = -0.070151	
主轴转速: 4997	t = 321.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3422, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.47798, Y = 0.86064, Z = 0.049046	
主轴转速: 4997	t = 321.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3467, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.64591, Y = -0.25135, Z = 0.015956	
主轴转速: 4950	t = 321.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3493, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = 1.1763, Y = -1.0864, Z = 0.018515	
主轴转速: 4995	t = 321.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3469, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.53376, Y = 0.0958, Z = 0.057821	
主轴转速: 4995	t = 321.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3449, n_new = 6900.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.33362, Y = 1.0525, Z = -0.52482	
主轴转速: 5032	t = 322.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3592, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.61668, Y = -0.041234, Z = 0.29536	
主轴转速: 5032	t = 322.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3503, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.46465, Y = -1.2405, Z = -0.15345	
主轴转速: 4997	t = 322.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3535, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.51117, Y = 0.00066779, Z = 0.45526	
主轴转速: 4997	t = 322.3 s, 颤振, fc = 700.00 Hz, Xf = 0.3434, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.98547, Y = 0.42992, Z = 0.00090412	
主轴转速: 4985	t = 322.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3423, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.34056, Y = -0.22724, Z = 0.27233	
主轴转速: 4985	t = 322.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3287, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.77937, Y = 0.71885, Z = -0.50544	
主轴转速: 5030	t = 322.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3512, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.61315, Y = 0.43887, Z = 0.15008	
主轴转速: 5030	t = 322.7 s, 颤振, fc = 700.00 Hz, Xf = 0.3547, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.4473, Y = 0.0021295, Z = -0.41391	
主轴转速: 4990	t = 322.8 s, 颤振, fc = 700.00 Hz, Xf = 0.3357, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.80616, Y = -2.0271, Z = 0.30743	
主轴转速: 4990	t = 322.9 s, 颤振, fc = 700.00 Hz, Xf = 0.3446, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.46063, Y = 0.55788, Z = -0.14114	
主轴转速: 5009	t = 323.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3407, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.46331, Y = 1.0505, Z = 0.19963	
主轴转速: 4962	t = 323.1 s, 颤振, fc = 700.00 Hz, Xf = 0.3419, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.42982, Y = 0.10445, Z = -0.0047632	
主轴转速: 4962	t = 323.2 s, 颤振, fc = 700.00 Hz, Xf = 0.3458, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.32388, Y = -1.0757, Z = 0.18841	
主轴转速: 4973	t = 323.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3403, n_new = 6900.00 rpm, pass = 0.0008 s	
	采集数据: X = -0.977, Y = 0.53906, Z = -0.21244	
主轴转速: 4973	t = 323.4 s, 颤振, fc = 700.00 Hz, Xf = 0.3314, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.7773, Y = 0.59199, Z = -0.059974	
主轴转速: 4980	t = 323.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3417, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.22786, Y = -0.12571, Z = 0.26696	
主轴转速: 4980	t = 323.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3520, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.72275, Y = 0.1282, Z = 0.23357	
主轴转速: 4952	t = 323.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3551, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.43043, Y = 0.066566, Z = -0.22926	
主轴转速: 4952	t = 323.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3516, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.18914, Y = -0.042209, Z = 0.3446	
主轴转速: 4995	t = 323.9 s, 颤振, fc = 700.00 Hz, Xf = 0.3592, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.38629, Y = -0.38644, Z = 0.19469	
主轴转速: 4995	t = 324.0 s, 颤振, fc = 700.00 Hz, Xf = 0.3380, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.66222, Y = -0.62902, Z = -0.00061936	
主轴转速: 5025	t = 324.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3494, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.5852, Y = -0.070529, Z = 0.30718	
主轴转速: 5025	t = 324.2 s, 颤振, fc = 700.00 Hz, Xf = 0.3490, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.2278, Y = -0.12613, Z = -0.045714	
主轴转速: 4997	t = 324.3 s, 颤振, fc = 700.00 Hz, Xf = 0.3414, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.086488, Y = -1.2868, Z = 0.021928	
主轴转速: 4962	t = 324.4 s, 颤振, fc = 700.00 Hz, Xf = 0.3398, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.62667, Y = 0.35276, Z = -0.26412	
主轴转速: 4962	t = 324.5 s, 颤振, fc = 700.00 Hz, Xf = 0.3342, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.37162, Y = 0.63651, Z = 0.055566	
主轴转速: 4976	t = 324.6 s, 颤振, fc = 700.00 Hz, Xf = 0.3439, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.34251, Y = -0.24727, Z = 0.074335	
主轴转速: 4976	t = 324.7 s, 颤振, fc = 700.00 Hz, Xf = 0.3458, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.32139, Y = -0.20214, Z = 0.24521	
主轴转速: 5032	t = 324.8 s, 颤振, fc = 700.00 Hz, Xf = 0.3411, n_new = 5250.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.43323, Y = 0.58888, Z = 0.10036	
主轴转速: 5032	t = 324.9 s, 颤振, fc = 700.00 Hz, Xf = 0.3497, n_new = 5250.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.57272, Y = 0.14842, Z = 0.13704	
主轴转速: 4990	t = 325.0 s, 颤振, fc = 700.00 Hz, Xf = 0.3382, n_new = 5250.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.51646, Y = -1.0554, Z = 0.0058402	
主轴转速: 4990	t = 325.1 s, 颤振, fc = 700.00 Hz, Xf = 0.3533, n_new = 5250.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.30592, Y = -0.2421, Z = 0.090545	
主轴转速: 4999	t = 325.2 s, 颤振, fc = 700.00 Hz, Xf = 0.3785, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.59147, Y = 0.62634, Z = -0.12628	
主轴转速: 4999	t = 325.3 s, 颤振, fc = 700.00 Hz, Xf = 0.3545, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.21952, Y = -0.24356, Z = -0.00080217	
主轴转速: 5030	t = 325.4 s, 颤振, fc = 700.00 Hz, Xf = 0.3585, n_new = 5250.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.41326, Y = -0.94865, Z = -0.054367	
主轴转速: 5030	t = 325.5 s, 颤振, fc = 700.00 Hz, Xf = 0.3455, n_new = 5250.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.1282, Y = 0.49271, Z = 0.44466	
主轴转速: 4992	t = 325.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3450, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.77572, Y = 0.83865, Z = -0.1264	
主轴转速: 4992	t = 325.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3349, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.02268, Y = -0.59485, Z = 0.47135	
主轴转速: 4992	t = 325.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3394, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 1.0969, Y = 0.65484, Z = -0.51086	
主轴转速: 5002	t = 325.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3516, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.026211, Y = 0.0067582, Z = -0.11378	
主轴转速: 5002	t = 326.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3453, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.60195, Y = 1.2601, Z = -0.53383	
主轴转速: 4948	t = 326.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3540, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.51208, Y = -0.22876, Z = 0.28488	
主轴转速: 4948	t = 326.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3445, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.26811, Y = -0.36859, Z = -0.087579	
主轴转速: 4995	t = 326.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3505, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.92598, Y = 0.3776, Z = -0.11323	
主轴转速: 4995	t = 326.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3429, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.44182, Y = -0.064439, Z = -0.064361	
主轴转速: 5025	t = 326.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3512, n_new = 6900.00 rpm, pass = 0.0008 s	
	采集数据: X = -0.62265, Y = -0.28503, Z = 0.35337	
主轴转速: 5025	t = 326.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3567, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.67416, Y = -0.22249, Z = -0.19075	
主轴转速: 4990	t = 326.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3601, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.74424, Y = 0.035931, Z = 0.32089	
主轴转速: 5009	t = 326.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3506, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.65711, Y = 0.6725, Z = -0.48758	
主轴转速: 5009	t = 326.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3430, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.10074, Y = -0.40678, Z = 0.070314	
主轴转速: 5025	t = 327.0 s, 颤振, fc = 230.00 Hz, Xf = 0.3392, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.83368, Y = 0.70296, Z = -0.080266	
主轴转速: 5025	t = 327.1 s, 颤振, fc = 230.00 Hz, Xf = 0.3528, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.51409, Y = 0.47968, Z = 0.098589	
主轴转速: 4995	t = 327.2 s, 颤振, fc = 230.00 Hz, Xf = 0.3641, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.25143, Y = 0.28491, Z = -0.091357	
主轴转速: 4995	t = 327.3 s, 颤振, fc = 230.00 Hz, Xf = 0.3489, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.076807, Y = -0.31859, Z = -0.00061936	
主轴转速: 4964	t = 327.4 s, 颤振, fc = 230.00 Hz, Xf = 0.3480, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.31554, Y = -0.29429, Z = 0.012543	
主轴转速: 4964	t = 327.5 s, 颤振, fc = 230.00 Hz, Xf = 0.3563, n_new = 6900.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.016469, Y = 0.74748, Z = -0.073137	
主轴转速: 4976	t = 327.6 s, 颤振, fc = 230.00 Hz, Xf = 0.3422, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.16223, Y = -0.13685, Z = -0.18258	
主轴转速: 4976	t = 327.7 s, 颤振, fc = 230.00 Hz, Xf = 0.3535, n_new = 6900.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.080217, Y = -0.39168, Z = -0.1406	
主轴转速: 4966	t = 327.8 s, 颤振, fc = 230.00 Hz, Xf = 0.3373, n_new = 6900.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.22628, Y = 0.11352, Z = -0.027554	
主轴转速: 4966	t = 327.9 s, 颤振, fc = 230.00 Hz, Xf = 0.3434, n_new = 6900.00 rpm, pass = 0.0003 s	
