开始记录spindle数据...	开始记录accel数据...	
主轴转速: 4020	t = 280.7 s, 稳定, fc = NaN Hz, Xf = 0.0535, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.26665, Y = -0.098972, Z = 0.15234	
主轴转速: 3996	t = 280.8 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13459, Y = 0.20738, Z = -0.037731	
主轴转速: 3996	t = 280.9 s, 稳定, fc = NaN Hz, Xf = 0.0631, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.084114, Y = -0.15573, Z = -0.13018	
主轴转速: 3998	t = 281.0 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15133, Y = -0.065352, Z = 0.17141	
主轴转速: 3998	t = 281.1 s, 稳定, fc = NaN Hz, Xf = 0.0706, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.31542, Y = -0.37243, Z = -0.01689	
主轴转速: 3956	t = 281.2 s, 颤振, fc = 170.00 Hz, Xf = 0.5910, n_new = 5100.00 rpm, pass = 0.0026 s	
	采集数据: X = 0.42812, Y = -0.30623, Z = 0.43339	
主轴转速: 3956	t = 281.3 s, 颤振, fc = 170.00 Hz, Xf = 0.7222, n_new = 5100.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.31183, Y = -0.17163, Z = 0.12217	
主轴转速: 3980	t = 281.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3627, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.37289, Y = 0.089649, Z = 0.24192	
主轴转速: 3980	t = 281.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3240, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.52895, Y = -0.2223, Z = 0.10072	
主轴转速: 3961	t = 281.6 s, 颤振, fc = 180.00 Hz, Xf = 0.1951, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.086001, Y = 0.28917, Z = -0.15205	
主轴转速: 3991	t = 281.7 s, 颤振, fc = 540.00 Hz, Xf = 0.1578, n_new = 4050.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.29533, Y = -0.09818, Z = -0.022923	
主轴转速: 4027	t = 281.8 s, 颤振, fc = 540.00 Hz, Xf = 0.1721, n_new = 4050.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.029986, Y = -0.041843, Z = 0.2109	
主轴转速: 4027	t = 281.9 s, 颤振, fc = 540.00 Hz, Xf = 0.1659, n_new = 4050.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.046852, Y = 0.23594, Z = -0.21829	
主轴转速: 4017	t = 282.0 s, 颤振, fc = 540.00 Hz, Xf = 0.1526, n_new = 4050.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.27724, Y = -0.1039, Z = 0.31413	
主轴转速: 4017	t = 282.1 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.099335, Y = -0.082771, Z = -0.22286	
主轴转速: 4024	t = 282.2 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.44279, Y = -0.54369, Z = 0.29682	
主轴转速: 4024	t = 282.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3132, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.13221, Y = 0.29094, Z = -0.15175	
主轴转速: 4012	t = 282.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3552, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.26738, Y = 0.49771, Z = -0.37686	
主轴转速: 4012	t = 282.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3673, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.11955, Y = -0.29709, Z = -0.040961	
主轴转速: 4029	t = 282.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3763, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.10165, Y = -0.14636, Z = 0.16623	
主轴转速: 4029	t = 282.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3838, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.68518, Y = 0.1916, Z = 0.14838	
主轴转速: 4005	t = 282.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3923, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.40017, Y = 0.15628, Z = -0.21354	
主轴转速: 4005	t = 282.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3766, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.44821, Y = -0.31719, Z = -0.28624	
主轴转速: 3973	t = 283.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3841, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.057872, Y = -0.26347, Z = 0.47403	
主轴转速: 4029	t = 283.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3739, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.28449, Y = 0.26932, Z = -0.35376	
主轴转速: 4029	t = 283.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3768, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.68195, Y = -0.14428, Z = -0.18136	
主轴转速: 3966	t = 283.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3737, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.0043532, Y = -0.27596, Z = 0.17964	
主轴转速: 3966	t = 283.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3564, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.29234, Y = 0.39149, Z = -0.16985	
主轴转速: 3982	t = 283.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3572, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.093794, Y = 0.35142, Z = -0.21013	
主轴转速: 3982	t = 283.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3782, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.67379, Y = -0.078691, Z = -0.021765	
主轴转速: 4024	t = 283.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3811, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.3553, Y = -0.38327, Z = 0.19865	
主轴转速: 4024	t = 283.8 s, 颤振, fc = 180.00 Hz, Xf = 0.4011, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.85742, Y = 0.5468, Z = -0.077098	
主轴转速: 3977	t = 283.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3891, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.29502, Y = 0.24094, Z = 0.0061449	
主轴转速: 3977	t = 284.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3941, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.83733, Y = -0.12498, Z = 0.092434	
主轴转速: 4020	t = 284.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3933, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17215, Y = 0.015102, Z = 0.10432	
主轴转速: 3982	t = 284.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3853, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.72268, Y = 0.38808, Z = 0.046425	
主轴转速: 3982	t = 284.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3624, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.06256, Y = -0.12437, Z = -0.093673	
主轴转速: 4024	t = 284.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3663, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.40297, Y = 0.11036, Z = -0.23846	
主轴转速: 4024	t = 284.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3808, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.47281, Y = -0.014315, Z = 0.54655	
主轴转速: 3975	t = 284.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3896, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.49034, Y = 1.0074, Z = -0.44492	
主轴转速: 3975	t = 284.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3881, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.055315, Y = 0.13655, Z = 0.042647	
主轴转速: 4024	t = 284.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3900, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.63495, Y = -0.21627, Z = 0.0057183	
主轴转速: 4024	t = 284.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3848, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.11967, Y = 0.065592, Z = -0.074051	
主轴转速: 4015	t = 285.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3858, n_new = 5400.00 rpm, pass = 0.0009 s	
	采集数据: X = -0.5393, Y = 0.34131, Z = -0.10818	
主轴转速: 4015	t = 285.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3930, n_new = 5400.00 rpm, pass = 0.0008 s	
	采集数据: X = -0.16272, Y = 0.042448, Z = -0.11707	
主轴转速: 3994	t = 285.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3932, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.47415, Y = -0.31908, Z = 0.20225	
主轴转速: 3994	t = 285.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3885, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0060583, Y = 0.30939, Z = 0.024	
主轴转速: 4003	t = 285.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3776, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.26458, Y = 0.24039, Z = -0.51659	
主轴转速: 3975	t = 285.5 s, 颤振, fc = 180.00 Hz, Xf = 0.4021, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.22257, Y = -0.19782, Z = 0.37001	
主轴转速: 3975	t = 285.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3964, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.12576, Y = -0.15312, Z = 0.22595	
主轴转速: 3975	t = 285.7 s, 颤振, fc = 180.00 Hz, Xf = 0.4151, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.034674, Y = 0.42925, Z = -0.037366	
主轴转速: 3975	t = 285.8 s, 颤振, fc = 180.00 Hz, Xf = 0.4002, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.36516, Y = -0.16109, Z = -0.0065914	
主轴转速: 3987	t = 285.9 s, 颤振, fc = 180.00 Hz, Xf = 0.4255, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.19767, Y = -0.025399, Z = -0.35766	
主轴转速: 3987	t = 286.0 s, 颤振, fc = 180.00 Hz, Xf = 0.4055, n_new = 5400.00 rpm, pass = 0.0008 s	
	采集数据: X = 0.16917, Y = -0.050735, Z = 0.17818	
主轴转速: 3994	t = 286.1 s, 颤振, fc = 180.00 Hz, Xf = 0.4169, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.028282, Y = 0.15731, Z = 0.033933	
主轴转速: 3994	t = 286.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3986, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.28985, Y = 0.3762, Z = -0.33926	
主轴转速: 3998	t = 286.3 s, 颤振, fc = 180.00 Hz, Xf = 0.4008, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.067979, Y = -0.16347, Z = -0.030906	
主轴转速: 3998	t = 286.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3678, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.26464, Y = -0.22194, Z = 0.21638	
主轴转速: 3989	t = 286.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3807, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.23389, Y = 0.45739, Z = 0.043439	
主轴转速: 3989	t = 286.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3781, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.063778, Y = 0.23807, Z = -0.24352	
主轴转速: 3959	t = 286.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3753, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.91721, Y = -0.87233, Z = 0.043196	
主轴转速: 3987	t = 286.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3783, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.045938, Y = -0.10445, Z = 0.25453	
主轴转速: 3987	t = 286.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3850, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.84653, Y = 0.77263, Z = -0.26272	
主轴转速: 4017	t = 287.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3831, n_new = 5400.00 rpm, pass = 0.0007 s	
	采集数据: X = -0.2602, Y = -0.049274, Z = -0.1047	
主轴转速: 4017	t = 287.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3675, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.12028, Y = -0.44485, Z = -0.28258	
主轴转速: 4024	t = 287.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3505, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.0052668, Y = 0.10518, Z = 0.34399	
主轴转速: 4024	t = 287.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3346, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.41807, Y = 0.38132, Z = -0.14846	
主轴转速: 3977	t = 287.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3506, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.72153, Y = -0.34624, Z = -0.043459	
主轴转速: 3977	t = 287.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3617, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.25612, Y = -0.02546, Z = 0.14338	
主轴转速: 3961	t = 287.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3741, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.72938, Y = 0.82208, Z = 0.16069	
主轴转速: 3961	t = 287.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3727, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.062743, Y = 0.14154, Z = -0.18849	
主轴转速: 3982	t = 287.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3762, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.44188, Y = -0.2561, Z = 0.31358	
主轴转速: 4005	t = 287.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3543, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.21733, Y = 0.16596, Z = -0.21214	
主轴转速: 4005	t = 288.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3706, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.23998, Y = 0.35056, Z = 0.17781	
主轴转速: 3977	t = 288.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3624, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.32187, Y = 0.027405, Z = 0.043257	
主轴转速: 3977	t = 288.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3568, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.12454, Y = 0.040377, Z = -0.058999	
主轴转速: 4024	t = 288.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3587, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = -1.0028, Y = 0.69827, Z = 0.12284	
主轴转速: 4024	t = 288.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3593, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.011477, Y = 0.52798, Z = -0.38295	
主轴转速: 3994	t = 288.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3699, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.4515, Y = -0.18223, Z = 0.071289	
主轴转速: 3994	t = 288.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3532, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.02749, Y = 0.29563, Z = 0.078601	
主轴转速: 3991	t = 288.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3382, n_new = 5400.00 rpm, pass = 0.0007 s	
	采集数据: X = -0.23414, Y = 0.32121, Z = -0.33786	
主轴转速: 3991	t = 288.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3430, n_new = 5400.00 rpm, pass = 0.0079 s	
	采集数据: X = 0.17776, Y = -0.44783, Z = 0.059405	
主轴转速: 4024	t = 288.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3391, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.24997, Y = 0.062547, Z = 0.32035	
主轴转速: 4024	t = 289.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3246, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.35085, Y = 0.31012, Z = -0.010796	
主轴转速: 3998	t = 289.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3331, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.19182, Y = 0.18058, Z = -0.25321	
主轴转速: 4005	t = 289.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3370, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17745, Y = -0.37444, Z = 0.13253	
主轴转速: 4005	t = 289.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3507, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.10268, Y = 0.0094989, Z = 0.25508	
主轴转速: 4017	t = 289.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3467, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.0038052, Y = 0.086299, Z = -0.28112	
主轴转速: 4017	t = 289.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3522, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.70959, Y = -0.80838, Z = 0.18006	
主轴转速: 4012	t = 289.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3406, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.24205, Y = -0.18412, Z = 0.088961	
主轴转速: 4012	t = 289.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3439, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.24516, Y = 0.74102, Z = 0.03631	
主轴转速: 4003	t = 289.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3451, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.4115, Y = -0.018334, Z = 0.053251	
主轴转速: 4003	t = 289.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3347, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.052758, Y = -0.081492, Z = 0.17872	
主轴转速: 3984	t = 290.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3598, n_new = 5400.00 rpm, pass = 0.0010 s	
	采集数据: X = -0.99789, Y = 1.0771, Z = -0.1061	
主轴转速: 3984	t = 290.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3504, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.080217, Y = -0.066144, Z = -0.25601	
主轴转速: 3975	t = 290.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3385, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.0091635, Y = -0.28053, Z = 0.28232	
主轴转速: 3975	t = 290.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3293, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.16996, Y = 0.3935, Z = 0.17348	
主轴转速: 4022	t = 290.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3281, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.12357, Y = 0.38808, Z = -0.57082	
主轴转速: 3987	t = 290.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3412, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.47671, Y = -0.42353, Z = 0.39841	
主轴转速: 3987	t = 290.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3373, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.041007, Y = 0.16115, Z = -0.11451	
主轴转速: 3977	t = 290.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3354, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.095986, Y = 1.0074, Z = -0.26753	
主轴转速: 3977	t = 290.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3501, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.074372, Y = -0.39789, Z = 0.25685	
主轴转速: 4015	t = 290.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3349, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.15255, Y = -0.34624, Z = -0.15254	
主轴转速: 4015	t = 291.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3291, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.35749, Y = 0.68864, Z = -0.055221	
主轴转速: 3989	t = 291.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3454, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.32352, Y = -0.2502, Z = -0.047116	
主轴转速: 3989	t = 291.2 s, 颤振, fc = 180.00 Hz, Xf = 0.3498, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.47244, Y = -0.63986, Z = 0.043866	
主轴转速: 4027	t = 291.3 s, 颤振, fc = 180.00 Hz, Xf = 0.3495, n_new = 5400.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.28071, Y = 0.3759, Z = 0.25727	
主轴转速: 4027	t = 291.4 s, 颤振, fc = 180.00 Hz, Xf = 0.3480, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.10518, Y = -0.2664, Z = -0.015549	
主轴转速: 4022	t = 291.5 s, 颤振, fc = 180.00 Hz, Xf = 0.3585, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.83051, Y = -0.32365, Z = -0.066799	
主轴转速: 4022	t = 291.6 s, 颤振, fc = 180.00 Hz, Xf = 0.3443, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.11784, Y = 0.003713, Z = 0.107	
主轴转速: 3991	t = 291.7 s, 颤振, fc = 180.00 Hz, Xf = 0.3345, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.52913, Y = 0.59406, Z = -0.052235	
主轴转速: 3991	t = 291.8 s, 颤振, fc = 180.00 Hz, Xf = 0.3335, n_new = 5400.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.11693, Y = -0.41232, Z = -0.0010459	
主轴转速: 4005	t = 291.9 s, 颤振, fc = 180.00 Hz, Xf = 0.3442, n_new = 5400.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.28784, Y = -0.25574, Z = -0.086787	
主轴转速: 3998	t = 292.0 s, 颤振, fc = 180.00 Hz, Xf = 0.3522, n_new = 5400.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.76652, Y = 0.084533, Z = 0.22869	
主轴转速: 3998	t = 292.1 s, 颤振, fc = 180.00 Hz, Xf = 0.3584, n_new = 5400.00 rpm, pass = 0.0004 s	
