开始记录spindle数据...	开始记录accel数据...	
主轴转速: 10017	t = 347.6 s, 稳定, fc = NaN Hz, Xf = 0.0853, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.081618, Y = 0.02442, Z = 0.065134	
主轴转速: 10017	t = 347.7 s, 稳定, fc = NaN Hz, Xf = 0.0841, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17075, Y = 0.19556, Z = -0.28984	
主轴转速: 9952	t = 347.8 s, 稳定, fc = NaN Hz, Xf = 0.0864, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14232, Y = 0.16517, Z = 0.10511	
主轴转速: 10055	t = 347.9 s, 稳定, fc = NaN Hz, Xf = 0.0449, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1204, Y = -0.0050572, Z = 0.33156	
主轴转速: 10055	t = 348.0 s, 稳定, fc = NaN Hz, Xf = 0.0436, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13544, Y = -0.039042, Z = -0.26034	
主轴转速: 9987	t = 348.1 s, 稳定, fc = NaN Hz, Xf = 0.0838, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059212, Y = 0.096775, Z = 0.0083996	
主轴转速: 9987	t = 348.2 s, 稳定, fc = NaN Hz, Xf = 0.0851, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.14543, Y = -0.046898, Z = 0.005048	
主轴转速: 9940	t = 348.3 s, 稳定, fc = NaN Hz, Xf = 0.0847, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.70801, Y = -0.026252, Z = -0.11988	
主轴转速: 9940	t = 348.4 s, 稳定, fc = NaN Hz, Xf = 0.0806, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18171, Y = -0.16262, Z = 0.28366	
主轴转速: 9970	t = 348.5 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63939, Y = 0.17029, Z = -0.41037	
主轴转速: 9970	t = 348.6 s, 稳定, fc = NaN Hz, Xf = 0.1099, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12917, Y = 0.38631, Z = 0.20962	
主轴转速: 10041	t = 348.7 s, 稳定, fc = NaN Hz, Xf = 0.1287, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.53041, Y = -0.12577, Z = 0.31492	
主轴转速: 10041	t = 348.8 s, 稳定, fc = NaN Hz, Xf = 0.1343, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12728, Y = -0.064743, Z = 0.01102	
主轴转速: 10005	t = 348.9 s, 稳定, fc = NaN Hz, Xf = 0.1391, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60816, Y = 0.27614, Z = -0.55809	
主轴转速: 10005	t = 349.0 s, 颤振, fc = 180.00 Hz, Xf = 0.1501, n_new = 10800.00 rpm, pass = 0.0029 s	
	采集数据: X = -0.73931, Y = -0.22383, Z = 0.21218	
主轴转速: 9930	t = 349.1 s, 稳定, fc = NaN Hz, Xf = 0.1366, n_new = NaN rpm, pass = 0.0056 s	
	采集数据: X = 0.90461, Y = -0.11609, Z = 0.050874	
主轴转速: 9966	t = 349.2 s, 稳定, fc = NaN Hz, Xf = 0.1397, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 1.0056, Y = -0.24459, Z = 0.29219	
主轴转速: 9966	t = 349.3 s, 稳定, fc = NaN Hz, Xf = 0.1308, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25368, Y = 0.13868, Z = -0.19203	
主轴转速: 10052	t = 349.4 s, 稳定, fc = NaN Hz, Xf = 0.1337, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.87027, Y = 0.39923, Z = -0.46351	
主轴转速: 10052	t = 349.5 s, 稳定, fc = NaN Hz, Xf = 0.1357, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.45034, Y = 0.0082808, Z = -0.16357	
主轴转速: 9998	t = 349.6 s, 稳定, fc = NaN Hz, Xf = 0.1331, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.38051, Y = -0.1491, Z = 0.35069	
主轴转速: 9998	t = 349.7 s, 稳定, fc = NaN Hz, Xf = 0.1363, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.81602, Y = -0.15811, Z = -0.091601	
主轴转速: 9991	t = 349.8 s, 稳定, fc = NaN Hz, Xf = 0.1349, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29831, Y = 0.012605, Z = 0.075798	
主轴转速: 9991	t = 349.9 s, 稳定, fc = NaN Hz, Xf = 0.1447, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.75051, Y = 0.0062101, Z = -0.11019	
主轴转速: 10001	t = 350.0 s, 稳定, fc = NaN Hz, Xf = 0.1313, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13544, Y = 0.36731, Z = -0.047359	
主轴转速: 10001	t = 350.1 s, 稳定, fc = NaN Hz, Xf = 0.1418, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.64024, Y = -0.13984, Z = 0.50097	
主轴转速: 9947	t = 350.2 s, 稳定, fc = NaN Hz, Xf = 0.1357, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.034918, Y = -0.21445, Z = 0.22583	
主轴转速: 9947	t = 350.3 s, 稳定, fc = NaN Hz, Xf = 0.1343, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.4244, Y = 0.26365, Z = -0.58338	
主轴转速: 9994	t = 350.4 s, 稳定, fc = NaN Hz, Xf = 0.1461, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.211, Y = 0.18947, Z = -0.12603	
主轴转速: 10041	t = 350.5 s, 稳定, fc = NaN Hz, Xf = 0.1349, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.57199, Y = -0.046411, Z = -0.11628	
主轴转速: 10041	t = 350.6 s, 稳定, fc = NaN Hz, Xf = 0.1409, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.76683, Y = 0.0079763, Z = 0.2343	
主轴转速: 9942	t = 350.7 s, 稳定, fc = NaN Hz, Xf = 0.1362, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.54374, Y = -0.19782, Z = 0.43784	
主轴转速: 9942	t = 350.8 s, 稳定, fc = NaN Hz, Xf = 0.1363, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -1.1365, Y = 0.40075, Z = -0.3147	
主轴转速: 10050	t = 350.9 s, 稳定, fc = NaN Hz, Xf = 0.1401, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3953, Y = -0.21018, Z = -0.30714	
主轴转速: 10050	t = 351.0 s, 稳定, fc = NaN Hz, Xf = 0.1342, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.74381, Y = -0.19782, Z = 0.28007	
主轴转速: 9942	t = 351.1 s, 稳定, fc = NaN Hz, Xf = 0.1436, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 1.0597, Y = -0.35428, Z = 0.15849	
主轴转速: 9942	t = 351.2 s, 稳定, fc = NaN Hz, Xf = 0.1340, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2714, Y = 0.33692, Z = 0.010593	
主轴转速: 10052	t = 351.3 s, 稳定, fc = NaN Hz, Xf = 0.1389, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -1.1352, Y = 0.16925, Z = -0.087884	
主轴转速: 10052	t = 351.4 s, 稳定, fc = NaN Hz, Xf = 0.1387, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.71045, Y = 0.084716, Z = -0.18801	
主轴转速: 10050	t = 351.5 s, 稳定, fc = NaN Hz, Xf = 0.1357, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.97292, Y = -0.22979, Z = -0.051625	
主轴转速: 10050	t = 351.6 s, 稳定, fc = NaN Hz, Xf = 0.1310, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.95308, Y = -0.097814, Z = 0.53162	
主轴转速: 9893	t = 351.7 s, 稳定, fc = NaN Hz, Xf = 0.1291, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18658, Y = 0.081671, Z = -0.40464	
主轴转速: 9935	t = 351.8 s, 稳定, fc = NaN Hz, Xf = 0.1411, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.83301, Y = 0.45166, Z = -0.15906	
主轴转速: 9935	t = 351.9 s, 稳定, fc = NaN Hz, Xf = 0.1413, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.44103, Y = 0.084533, Z = 0.039661	
主轴转速: 9977	t = 352.0 s, 稳定, fc = NaN Hz, Xf = 0.1398, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42751, Y = -0.23747, Z = 0.16843	
主轴转速: 9977	t = 352.1 s, 稳定, fc = NaN Hz, Xf = 0.1436, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 1.1019, Y = -0.083502, Z = -0.049431	
主轴转速: 10057	t = 352.2 s, 稳定, fc = NaN Hz, Xf = 0.1340, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.20181, Y = 0.091842, Z = 0.19158	
主轴转速: 10057	t = 352.3 s, 颤振, fc = 670.00 Hz, Xf = 0.3384, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.78467, Y = 0.089223, Z = -0.25376	
主轴转速: 9949	t = 352.4 s, 稳定, fc = NaN Hz, Xf = 0.1342, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29788, Y = 0.19514, Z = -0.10287	
主轴转速: 9949	t = 352.5 s, 稳定, fc = NaN Hz, Xf = 0.1261, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.8243, Y = 0.011996, Z = 0.3577	
主轴转速: 9900	t = 352.6 s, 稳定, fc = NaN Hz, Xf = 0.1308, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.68372, Y = -0.16073, Z = 0.21803	
主轴转速: 9900	t = 352.7 s, 稳定, fc = NaN Hz, Xf = 0.1273, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.04052, Y = 0.02844, Z = -0.042728	
主轴转速: 10041	t = 352.8 s, 稳定, fc = NaN Hz, Xf = 0.1389, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.94309, Y = 0.13521, Z = 0.15886	
主轴转速: 10041	t = 352.9 s, 稳定, fc = NaN Hz, Xf = 0.1316, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.44608, Y = 0.10676, Z = -0.32256	
主轴转速: 10001	t = 353.0 s, 稳定, fc = NaN Hz, Xf = 0.1386, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.77827, Y = 0.055421, Z = 0.26355	
主轴转速: 9980	t = 353.1 s, 稳定, fc = NaN Hz, Xf = 0.1360, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.18007, Y = -0.054999, Z = 0.25697	
主轴转速: 9980	t = 353.2 s, 颤振, fc = 670.00 Hz, Xf = 0.3308, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.53595, Y = 0.001825, Z = -0.20007	
主轴转速: 9926	t = 353.3 s, 颤振, fc = 670.00 Hz, Xf = 0.3322, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.11163, Y = 0.19867, Z = -0.13596	
主轴转速: 9926	t = 353.4 s, 颤振, fc = 670.00 Hz, Xf = 0.3293, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.39439, Y = 0.067053, Z = 0.22351	
主轴转速: 9991	t = 353.5 s, 稳定, fc = NaN Hz, Xf = 0.1432, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.67184, Y = -0.13497, Z = -0.22043	
主轴转速: 9991	t = 353.6 s, 稳定, fc = NaN Hz, Xf = 0.1373, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20479, Y = -0.0080415, Z = 0.13265	
主轴转速: 9928	t = 353.7 s, 稳定, fc = NaN Hz, Xf = 0.1387, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.98626, Y = 0.36049, Z = -0.12585	
主轴转速: 9928	t = 353.8 s, 稳定, fc = NaN Hz, Xf = 0.1408, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.567, Y = -0.25075, Z = -0.1774	
主轴转速: 10055	t = 353.9 s, 稳定, fc = NaN Hz, Xf = 0.1348, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.97152, Y = -0.1801, Z = 0.14825	
主轴转速: 10055	t = 354.0 s, 稳定, fc = NaN Hz, Xf = 0.1419, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.88501, Y = -0.20434, Z = 0.46776	
主轴转速: 9982	t = 354.1 s, 稳定, fc = NaN Hz, Xf = 0.1337, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36041, Y = 0.23874, Z = -0.25882	
主轴转速: 10052	t = 354.2 s, 稳定, fc = NaN Hz, Xf = 0.1364, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.9549, Y = 0.41817, Z = 0.034481	
主轴转速: 10052	t = 354.3 s, 稳定, fc = NaN Hz, Xf = 0.1371, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.56846, Y = 0.10628, Z = 0.053799	
主轴转速: 9898	t = 354.4 s, 稳定, fc = NaN Hz, Xf = 0.1350, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.47719, Y = -0.27712, Z = 0.19871	
主轴转速: 9898	t = 354.5 s, 稳定, fc = NaN Hz, Xf = 0.1379, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 1.1225, Y = -0.076193, Z = 0.11919	
主轴转速: 10024	t = 354.6 s, 稳定, fc = NaN Hz, Xf = 0.1334, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.021401, Y = -0.024973, Z = 0.095055	
主轴转速: 10024	t = 354.7 s, 稳定, fc = NaN Hz, Xf = 0.1396, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.87112, Y = 0.19745, Z = -0.37046	
主轴转速: 9938	t = 354.8 s, 稳定, fc = NaN Hz, Xf = 0.1374, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.42264, Y = 0.18052, Z = 0.268	
主轴转速: 9938	t = 354.9 s, 稳定, fc = NaN Hz, Xf = 0.1399, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.57698, Y = -0.013645, Z = 0.4418	
主轴转速: 10048	t = 355.0 s, 稳定, fc = NaN Hz, Xf = 0.1396, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.296, Y = -0.41616, Z = 0.068546	
主轴转速: 10048	t = 355.1 s, 稳定, fc = NaN Hz, Xf = 0.1296, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.01306, Y = 0.054324, Z = -0.32975	
主轴转速: 9928	t = 355.2 s, 颤振, fc = 670.00 Hz, Xf = 0.3276, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.47311, Y = 0.085568, Z = -0.17771	
主轴转速: 9928	t = 355.3 s, 颤振, fc = 670.00 Hz, Xf = 0.3299, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.60804, Y = -0.02004, Z = -0.089712	
主轴转速: 10048	t = 355.4 s, 稳定, fc = NaN Hz, Xf = 0.1445, n_new = NaN rpm, pass = 0.0009 s	
	采集数据: X = 0.75063, Y = -0.14234, Z = 0.54838	
主轴转速: 9923	t = 355.5 s, 稳定, fc = NaN Hz, Xf = 0.1385, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.36693, Y = -0.080883, Z = -0.0068961	
主轴转速: 9923	t = 355.6 s, 稳定, fc = NaN Hz, Xf = 0.1348, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -1.0015, Y = 0.34727, Z = -0.57412	
主轴转速: 9947	t = 355.7 s, 稳定, fc = NaN Hz, Xf = 0.1415, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.65236, Y = -0.20531, Z = -0.17807	
主轴转速: 9947	t = 355.8 s, 稳定, fc = NaN Hz, Xf = 0.1341, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.61875, Y = -0.34393, Z = 0.24478	
主轴转速: 9968	t = 355.9 s, 稳定, fc = NaN Hz, Xf = 0.1441, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 1.144, Y = -0.11877, Z = 0.21535	
主轴转速: 9968	t = 356.0 s, 稳定, fc = NaN Hz, Xf = 0.1370, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.081191, Y = 0.28747, Z = 0.3223	
主轴转速: 9968	t = 356.1 s, 稳定, fc = NaN Hz, Xf = 0.1427, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -1.0148, Y = 0.36086, Z = -0.39471	
主轴转速: 9968	t = 356.2 s, 稳定, fc = NaN Hz, Xf = 0.1399, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.47043, Y = 0.24014, Z = -0.23718	
主轴转速: 9956	t = 356.3 s, 稳定, fc = NaN Hz, Xf = 0.1395, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.7309, Y = -0.11828, Z = 0.32589	
主轴转速: 9956	t = 356.4 s, 颤振, fc = 670.00 Hz, Xf = 0.3155, n_new = 10050.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.78235, Y = -0.23302, Z = 0.19883	
主轴转速: 9989	t = 356.5 s, 颤振, fc = 670.00 Hz, Xf = 0.3110, n_new = 10050.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.037658, Y = -0.088801, Z = 0.035822	
主轴转速: 10029	t = 356.6 s, 稳定, fc = NaN Hz, Xf = 0.1427, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.9812, Y = 0.16651, Z = 0.11023	
主轴转速: 10029	t = 356.7 s, 稳定, fc = NaN Hz, Xf = 0.1364, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.45412, Y = 0.06011, Z = -0.35211	
主轴转速: 9938	t = 356.8 s, 稳定, fc = NaN Hz, Xf = 0.1371, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.87642, Y = 0.057187, Z = 0.14874	
主轴转速: 9938	t = 356.9 s, 稳定, fc = NaN Hz, Xf = 0.1403, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.43275, Y = -0.21378, Z = 0.42839	
主轴转速: 9975	t = 357.0 s, 稳定, fc = NaN Hz, Xf = 0.1312, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.37649, Y = -0.070651, Z = -0.067165	
主轴转速: 9975	t = 357.1 s, 稳定, fc = NaN Hz, Xf = 0.1441, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.45795, Y = 0.13521, Z = -0.29002	
主轴转速: 10036	t = 357.2 s, 稳定, fc = NaN Hz, Xf = 0.1329, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.072606, Y = 0.029293, Z = 0.23217	
主轴转速: 10036	t = 357.3 s, 稳定, fc = NaN Hz, Xf = 0.1405, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.77133, Y = -0.0023774, Z = -0.29617	
主轴转速: 9954	t = 357.4 s, 稳定, fc = NaN Hz, Xf = 0.1377, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0087979, Y = -0.038433, Z = 0.23095	
主轴转速: 9954	t = 357.5 s, 稳定, fc = NaN Hz, Xf = 0.1345, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.85024, Y = 0.32182, Z = 0.06166	
主轴转速: 9987	t = 357.6 s, 稳定, fc = NaN Hz, Xf = 0.1439, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.51208, Y = 0.071073, Z = -0.24194	
主轴转速: 9987	t = 357.7 s, 稳定, fc = NaN Hz, Xf = 0.1333, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.88452, Y = -0.12132, Z = 0.040636	
主轴转速: 9940	t = 357.8 s, 稳定, fc = NaN Hz, Xf = 0.1431, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.80433, Y = -0.29941, Z = 0.50213	
主轴转速: 9940	t = 357.9 s, 稳定, fc = NaN Hz, Xf = 0.1356, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19566, Y = 0.16292, Z = -0.23792	
主轴转速: 9942	t = 358.0 s, 稳定, fc = NaN Hz, Xf = 0.1370, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.86102, Y = 0.36987, Z = -0.096842	
主轴转速: 9942	t = 358.1 s, 稳定, fc = NaN Hz, Xf = 0.1431, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.67915, Y = 0.081061, Z = 0.1652	
主轴转速: 9968	t = 358.2 s, 稳定, fc = NaN Hz, Xf = 0.1372, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.59172, Y = -0.23893, Z = 0.12912	
主轴转速: 9968	t = 358.3 s, 稳定, fc = NaN Hz, Xf = 0.1451, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 1.2053, Y = -0.10707, Z = 0.30663	
主轴转速: 9989	t = 358.4 s, 稳定, fc = NaN Hz, Xf = 0.1341, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.038937, Y = 0.11127, Z = 0.0032807	
主轴转速: 9989	t = 358.5 s, 稳定, fc = NaN Hz, Xf = 0.1402, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.79794, Y = 0.42383, Z = -0.68697	
主轴转速: 9933	t = 358.6 s, 稳定, fc = NaN Hz, Xf = 0.1388, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.45241, Y = 0.16852, Z = -0.028468	
主轴转速: 9933	t = 358.7 s, 稳定, fc = NaN Hz, Xf = 0.1340, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.45241, Y = -0.046838, Z = 0.4404	
主轴转速: 10045	t = 358.8 s, 稳定, fc = NaN Hz, Xf = 0.1408, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.66977, Y = -0.28339, Z = 0.06038	
主轴转速: 10045	t = 358.9 s, 稳定, fc = NaN Hz, Xf = 0.1304, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13915, Y = 0.010352, Z = 0.030216	
主轴转速: 10001	t = 359.0 s, 稳定, fc = NaN Hz, Xf = 0.1445, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.81346, Y = 0.05201, Z = -0.089042	
主轴转速: 10001	t = 359.1 s, 稳定, fc = NaN Hz, Xf = 0.1333, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23621, Y = 0.25671, Z = -0.30068	
主轴转速: 9923	t = 359.2 s, 稳定, fc = NaN Hz, Xf = 0.1375, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.73042, Y = -0.060724, Z = 0.31504	
主轴转速: 10059	t = 359.3 s, 稳定, fc = NaN Hz, Xf = 0.1387, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12399, Y = -0.11018, Z = 0.37738	
主轴转速: 10059	t = 359.4 s, 稳定, fc = NaN Hz, Xf = 0.1308, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60469, Y = 0.14203, Z = -0.55041	
主轴转速: 10041	t = 359.5 s, 稳定, fc = NaN Hz, Xf = 0.1461, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16473, Y = 0.28107, Z = -0.22427	
主轴转速: 10041	t = 359.6 s, 稳定, fc = NaN Hz, Xf = 0.1349, n_new = NaN rpm, pass = 0.0003 s	
