开始记录spindle数据...	开始记录accel数据...	
主轴转速: 3016	t = 161.2 s, 稳定, fc = NaN Hz, Xf = 0.0716, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.3293, Y = 0.15482, Z = -0.18136	
主轴转速: 3016	t = 161.3 s, 稳定, fc = NaN Hz, Xf = 0.0609, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.54934, Y = 0.25044, Z = -0.062168	
主轴转速: 2995	t = 161.4 s, 稳定, fc = NaN Hz, Xf = 0.0621, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.23292, Y = 0.1779, Z = 0.10444	
主轴转速: 2995	t = 161.5 s, 稳定, fc = NaN Hz, Xf = 0.0613, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2082, Y = 0.19715, Z = -0.026031	
主轴转速: 3014	t = 161.6 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.41746, Y = 0.0048702, Z = -0.087823	
主轴转速: 3014	t = 161.7 s, 稳定, fc = NaN Hz, Xf = 0.0633, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.29033, Y = -0.26396, Z = 0.33491	
主轴转速: 2991	t = 161.8 s, 稳定, fc = NaN Hz, Xf = 0.0601, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.027795, Y = -0.1078, Z = 0.057516	
主轴转速: 2995	t = 161.9 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.038023, Y = 0.13667, Z = 0.03826	
主轴转速: 2995	t = 162.0 s, 稳定, fc = NaN Hz, Xf = 0.0626, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.35426, Y = 0.0050529, Z = 0.07464	
主轴转速: 3002	t = 162.1 s, 稳定, fc = NaN Hz, Xf = 0.0639, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.39439, Y = 0.27876, Z = -0.14986	
主轴转速: 3002	t = 162.2 s, 稳定, fc = NaN Hz, Xf = 0.0732, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12552, Y = 0.10159, Z = -0.14523	
主轴转速: 3021	t = 162.3 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14116, Y = -0.01401, Z = 0.20127	
主轴转速: 3021	t = 162.4 s, 稳定, fc = NaN Hz, Xf = 0.0621, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.41582, Y = 0.071134, Z = -0.018414	
主轴转速: 3005	t = 162.5 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.23487, Y = -0.042696, Z = -0.01366	
主轴转速: 3005	t = 162.6 s, 稳定, fc = NaN Hz, Xf = 0.0620, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15553, Y = -0.0015248, Z = 0.13808	
主轴转速: 2984	t = 162.7 s, 稳定, fc = NaN Hz, Xf = 0.0628, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10707, Y = 0.11864, Z = -0.064301	
主轴转速: 2984	t = 162.8 s, 稳定, fc = NaN Hz, Xf = 0.0629, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.54587, Y = 0.28241, Z = -0.1175	
主轴转速: 2995	t = 162.9 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.56755, Y = 0.1941, Z = -0.058694	
主轴转速: 2995	t = 163.0 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.041129, Y = 0.11212, Z = -0.085385	
主轴转速: 3021	t = 163.1 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12783, Y = -0.18247, Z = 0.0088871	
主轴转速: 3021	t = 163.2 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.42081, Y = -0.25623, Z = 0.23942	
主轴转速: 2986	t = 163.3 s, 稳定, fc = NaN Hz, Xf = 0.0737, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.39487, Y = -0.10104, Z = 0.16075	
主轴转速: 3000	t = 163.4 s, 稳定, fc = NaN Hz, Xf = 0.0626, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13361, Y = -0.14246, Z = 0.2332	
主轴转速: 3000	t = 163.5 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.013547, Y = 0.043605, Z = 0.042647	
主轴转速: 2991	t = 163.6 s, 稳定, fc = NaN Hz, Xf = 0.0614, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37125, Y = 0.4058, Z = -0.35376	
主轴转速: 2991	t = 163.7 s, 稳定, fc = NaN Hz, Xf = 0.0727, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40005, Y = 0.25488, Z = -0.15181	
主轴转速: 3000	t = 163.8 s, 稳定, fc = NaN Hz, Xf = 0.0602, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.020427, Y = 0.061511, Z = 0.10931	
主轴转速: 3000	t = 163.9 s, 稳定, fc = NaN Hz, Xf = 0.0709, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25575, Y = 0.023994, Z = -0.0043366	
主轴转速: 3026	t = 164.0 s, 稳定, fc = NaN Hz, Xf = 0.0619, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22379, Y = -0.32529, Z = 0.31846	
主轴转速: 3026	t = 164.1 s, 稳定, fc = NaN Hz, Xf = 0.0604, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18792, Y = 0.072048, Z = 0.17811	
主轴转速: 3021	t = 164.2 s, 稳定, fc = NaN Hz, Xf = 0.0704, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.05227, Y = 0.30982, Z = -0.25979	
主轴转速: 3021	t = 164.3 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.090446, Y = -0.045863, Z = -0.036573	
主轴转速: 2981	t = 164.4 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43439, Y = 0.26359, Z = -0.023959	
主轴转速: 2981	t = 164.5 s, 稳定, fc = NaN Hz, Xf = 0.0532, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1618, Y = 0.25293, Z = -0.12664	
主轴转速: 3002	t = 164.6 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21392, Y = 0.069977, Z = 0.21931	
主轴转速: 3002	t = 164.7 s, 稳定, fc = NaN Hz, Xf = 0.0661, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22214, Y = -0.0086506, Z = 0.15691	
主轴转速: 3000	t = 164.8 s, 稳定, fc = NaN Hz, Xf = 0.0672, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23024, Y = 0.083071, Z = -0.14462	
主轴转速: 3000	t = 164.9 s, 稳定, fc = NaN Hz, Xf = 0.0730, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.084235, Y = -0.040443, Z = 0.0435	
主轴转速: 3000	t = 165.0 s, 稳定, fc = NaN Hz, Xf = 0.0610, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.3981, Y = -0.05573, Z = 0.1042	
主轴转速: 2991	t = 165.1 s, 稳定, fc = NaN Hz, Xf = 0.0704, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.53315, Y = 0.18241, Z = -0.15553	
主轴转速: 2991	t = 165.2 s, 稳定, fc = NaN Hz, Xf = 0.0611, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.52864, Y = 0.090928, Z = 0.16233	
主轴转速: 2981	t = 165.3 s, 稳定, fc = NaN Hz, Xf = 0.0615, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.016835, Y = 0.1483, Z = 0.12845	
主轴转速: 2981	t = 165.4 s, 稳定, fc = NaN Hz, Xf = 0.0668, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21118, Y = -0.091968, Z = -0.098548	
主轴转速: 2991	t = 165.5 s, 稳定, fc = NaN Hz, Xf = 0.0500, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33198, Y = -0.28181, Z = 0.18171	
主轴转速: 2991	t = 165.6 s, 稳定, fc = NaN Hz, Xf = 0.0602, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27621, Y = -0.074793, Z = 0.11218	
主轴转速: 2988	t = 165.7 s, 稳定, fc = NaN Hz, Xf = 0.0534, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13447, Y = -0.099093, Z = 0.2446	
主轴转速: 2988	t = 165.8 s, 稳定, fc = NaN Hz, Xf = 0.0728, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.093368, Y = 0.018695, Z = 0.33521	
主轴转速: 2984	t = 165.9 s, 稳定, fc = NaN Hz, Xf = 0.0615, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.31353, Y = 0.41664, Z = -0.14078	
主轴转速: 2984	t = 166.0 s, 稳定, fc = NaN Hz, Xf = 0.0615, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.46045, Y = 0.32194, Z = -0.2838	
主轴转速: 2986	t = 166.1 s, 稳定, fc = NaN Hz, Xf = 0.0671, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13562, Y = 0.12205, Z = 0.18287	
主轴转速: 2993	t = 166.2 s, 稳定, fc = NaN Hz, Xf = 0.0606, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.074311, Y = -0.10719, Z = 0.1346	
主轴转速: 2993	t = 166.3 s, 稳定, fc = NaN Hz, Xf = 0.0736, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30038, Y = -0.2452, Z = 0.27123	
主轴转速: 2995	t = 166.4 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.263, Y = -0.15963, Z = 0.25234	
主轴转速: 2995	t = 166.5 s, 稳定, fc = NaN Hz, Xf = 0.0662, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11437, Y = 0.37547, Z = -0.071796	
主轴转速: 3002	t = 166.6 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20984, Y = -0.013706, Z = -0.13871	
主轴转速: 3002	t = 166.7 s, 稳定, fc = NaN Hz, Xf = 0.0626, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63184, Y = 0.20397, Z = 0.049107	
主轴转速: 3019	t = 166.8 s, 稳定, fc = NaN Hz, Xf = 0.0796, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.44383, Y = 0.21846, Z = -0.010552	
主轴转速: 3019	t = 166.9 s, 稳定, fc = NaN Hz, Xf = 0.0605, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15151, Y = -0.015472, Z = 0.17683	
主轴转速: 2986	t = 167.0 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.23749, Y = -0.1265, Z = 0.32236	
主轴转速: 2986	t = 167.1 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.66076, Y = -0.20458, Z = -0.10336	
主轴转速: 2986	t = 167.2 s, 稳定, fc = NaN Hz, Xf = 0.0630, n_new = NaN rpm, pass = 0.0050 s	
	采集数据: X = 0.26982, Y = 0.10682, Z = -0.31062	
主轴转速: 2986	t = 167.3 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.33856, Y = -0.099459, Z = 0.22656	
主轴转速: 3023	t = 167.4 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.54946, Y = 0.003713, Z = -0.028042	
主轴转速: 3023	t = 167.5 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.46337, Y = 0.07692, Z = -0.033831	
主轴转速: 2995	t = 167.6 s, 稳定, fc = NaN Hz, Xf = 0.0607, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.30403, Y = -0.042574, Z = 0.12991	
主轴转速: 2998	t = 167.7 s, 稳定, fc = NaN Hz, Xf = 0.0593, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.054828, Y = 0.064861, Z = -0.058328	
主轴转速: 2998	t = 167.8 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40224, Y = -0.18326, Z = 0.037163	
主轴转速: 2984	t = 167.9 s, 稳定, fc = NaN Hz, Xf = 0.0599, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.64244, Y = -0.097814, Z = 0.16989	
主轴转速: 2984	t = 168.0 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.012695, Y = 0.09781, Z = 0.091277	
主轴转速: 2995	t = 168.1 s, 稳定, fc = NaN Hz, Xf = 0.0730, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15243, Y = -0.00457, Z = 0.025158	
主轴转速: 2995	t = 168.2 s, 稳定, fc = NaN Hz, Xf = 0.0604, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.35688, Y = 0.22985, Z = 0.00017285	
主轴转速: 3007	t = 168.3 s, 稳定, fc = NaN Hz, Xf = 0.0795, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.50885, Y = 0.35678, Z = -0.16022	
主轴转速: 3007	t = 168.4 s, 稳定, fc = NaN Hz, Xf = 0.0631, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.40449, Y = 0.15975, Z = -0.099036	
主轴转速: 2995	t = 168.5 s, 稳定, fc = NaN Hz, Xf = 0.0737, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12978, Y = -0.1075, Z = 0.13229	
主轴转速: 2995	t = 168.6 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15748, Y = -0.20367, Z = 0.13467	
主轴转速: 2984	t = 168.7 s, 稳定, fc = NaN Hz, Xf = 0.0627, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.49339, Y = -0.33784, Z = 0.20706	
主轴转速: 2984	t = 168.8 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.094586, Y = 0.167, Z = 0.058979	
主轴转速: 2984	t = 168.9 s, 稳定, fc = NaN Hz, Xf = 0.0595, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2728, Y = 0.30622, Z = -0.17692	
主轴转速: 2984	t = 169.0 s, 稳定, fc = NaN Hz, Xf = 0.0617, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.61766, Y = -0.048177, Z = -0.038889	
主轴转速: 2986	t = 169.1 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.43987, Y = 0.2519, Z = -0.093795	
主轴转速: 2986	t = 169.2 s, 稳定, fc = NaN Hz, Xf = 0.0614, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.051114, Y = -0.080274, Z = 0.040514	
主轴转速: 2986	t = 169.3 s, 稳定, fc = NaN Hz, Xf = 0.0614, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2303, Y = -0.16591, Z = 0.22114	
主轴转速: 2995	t = 169.4 s, 稳定, fc = NaN Hz, Xf = 0.0617, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40821, Y = -0.25038, Z = 0.36416	
主轴转速: 2995	t = 169.5 s, 稳定, fc = NaN Hz, Xf = 0.0659, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2675, Y = -0.13095, Z = -0.14407	
主轴转速: 2998	t = 169.6 s, 稳定, fc = NaN Hz, Xf = 0.0666, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.058785, Y = -0.10817, Z = 0.06751	
主轴转速: 2998	t = 169.7 s, 稳定, fc = NaN Hz, Xf = 0.0603, n_new = NaN rpm, pass = 0.0009 s	
	采集数据: X = -0.57753, Y = 0.057309, Z = 0.090667	
主轴转速: 3016	t = 169.8 s, 稳定, fc = NaN Hz, Xf = 0.0697, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.52815, Y = 0.16803, Z = -0.23127	
主轴转速: 3016	t = 169.9 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.24126, Y = 0.022593, Z = -0.09087	
主轴转速: 2998	t = 170.0 s, 稳定, fc = NaN Hz, Xf = 0.0661, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.025664, Y = -0.10537, Z = 0.18658	
主轴转速: 2998	t = 170.1 s, 稳定, fc = NaN Hz, Xf = 0.0729, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.46654, Y = -0.056095, Z = 0.012665	
主轴转速: 2991	t = 170.2 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.69175, Y = -0.13174, Z = -0.029261	
主轴转速: 2991	t = 170.3 s, 稳定, fc = NaN Hz, Xf = 0.0709, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19243, Y = 0.077164, Z = 0.1173	
