开始记录spindle数据...	开始记录accel数据...	
主轴转速: 5027	t = 357.2 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.082591, Y = -0.099337, Z = 0.052397	
主轴转速: 5027	t = 357.3 s, 稳定, fc = NaN Hz, Xf = 0.0774, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0065451, Y = 0.02235, Z = -0.087274	
主轴转速: 4985	t = 357.4 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.031265, Y = -0.1332, Z = 0.124	
主轴转速: 4985	t = 357.5 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16613, Y = 0.1162, Z = -0.29538	
主轴转速: 5027	t = 357.6 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23852, Y = 0.019487, Z = 0.0042558	
主轴转速: 5027	t = 357.7 s, 稳定, fc = NaN Hz, Xf = 0.0762, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.069075, Y = 0.11328, Z = -0.072162	
主轴转速: 4992	t = 357.8 s, 稳定, fc = NaN Hz, Xf = 0.0762, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029621, Y = -0.061942, Z = 0.26836	
主轴转速: 4952	t = 357.9 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0028313, Y = 0.13648, Z = 0.020466	
主轴转速: 4952	t = 358.0 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20388, Y = -0.080579, Z = 0.0068761	
主轴转速: 5020	t = 358.1 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16375, Y = -0.018273, Z = 0.0029151	
主轴转速: 5020	t = 358.2 s, 稳定, fc = NaN Hz, Xf = 0.0776, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12539, Y = 0.027466, Z = -0.0074445	
主轴转速: 5027	t = 358.3 s, 稳定, fc = NaN Hz, Xf = 0.0769, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.036866, Y = 0.08971, Z = -0.26741	
主轴转速: 5027	t = 358.4 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.070354, Y = -0.02613, Z = -0.18654	
主轴转速: 5027	t = 358.5 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.072302, Y = 0.14148, Z = 0.2733	
主轴转速: 5027	t = 358.6 s, 稳定, fc = NaN Hz, Xf = 0.0774, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1411, Y = 0.074971, Z = -0.069907	
主轴转速: 5032	t = 358.7 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0073366, Y = -0.020649, Z = 0.078357	
主轴转速: 5032	t = 358.8 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.010564, Y = -0.0093814, Z = 0.13619	
主轴转速: 5004	t = 358.9 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.014156, Y = 0.05335, Z = 0.1697	
主轴转速: 4995	t = 359.0 s, 稳定, fc = NaN Hz, Xf = 0.0764, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.012451, Y = 0.0035912, Z = -0.33993	
主轴转速: 4995	t = 359.1 s, 稳定, fc = NaN Hz, Xf = 0.0781, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.042346, Y = -0.025277, Z = 0.095116	
主轴转速: 5025	t = 359.2 s, 稳定, fc = NaN Hz, Xf = 0.0339, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.039728, Y = 0.10743, Z = -0.16564	
主轴转速: 5025	t = 359.3 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.006606, Y = 0.034896, Z = 0.057882	
主轴转速: 4955	t = 359.4 s, 稳定, fc = NaN Hz, Xf = 0.0781, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13556, Y = -0.042148, Z = 0.0054136	
主轴转速: 4955	t = 359.5 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.069318, Y = -0.0645, Z = 0.076712	
主轴转速: 4966	t = 359.6 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.095256, Y = -0.0035955, Z = -0.016707	
主轴转速: 4966	t = 359.7 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12899, Y = -0.076681, Z = 0.085304	
主轴转速: 4988	t = 359.8 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.062317, Y = 0.017721, Z = -0.12116	
主轴转速: 4988	t = 359.9 s, 稳定, fc = NaN Hz, Xf = 0.0784, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.035648, Y = 0.0060274, Z = -0.15894	
主轴转速: 5004	t = 360.0 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10122, Y = 0.17035, Z = 0.0396	
主轴转速: 5004	t = 360.1 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21386, Y = 0.055482, Z = -0.18953	
主轴转速: 4948	t = 360.2 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.039606, Y = 0.1067, Z = 0.21833	
主轴转速: 5016	t = 360.3 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13045, Y = 0.034409, Z = 0.05319	
主轴转速: 5016	t = 360.4 s, 稳定, fc = NaN Hz, Xf = 0.0352, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.037232, Y = -0.080639, Z = 0.14094	
主轴转速: 4995	t = 360.5 s, 稳定, fc = NaN Hz, Xf = 0.0355, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.077781, Y = -0.028932, Z = -0.2044	
主轴转速: 4995	t = 360.6 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.14141, Y = -0.095987, Z = 0.19902	
主轴转速: 5025	t = 360.7 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0081284, Y = 0.051888, Z = -0.19337	
主轴转速: 5025	t = 360.8 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.075712, Y = 0.060659, Z = -0.14236	
主轴转速: 4952	t = 360.9 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.051114, Y = 0.060659, Z = -0.082277	
主轴转速: 4952	t = 361.0 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.031021, Y = 0.06145, Z = 0.18366	
主轴转速: 4973	t = 361.1 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.086123, Y = 0.13447, Z = -0.14578	
主轴转速: 4973	t = 361.2 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.21465, Y = -0.024303, Z = 0.23229	
主轴转速: 4964	t = 361.3 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.13215, Y = 0.054934, Z = 0.0082777	
主轴转速: 5002	t = 361.4 s, 稳定, fc = NaN Hz, Xf = 0.0785, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.063291, Y = -0.038798, Z = -0.0056773	
主轴转速: 5002	t = 361.5 s, 稳定, fc = NaN Hz, Xf = 0.0759, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.092942, Y = 0.19581, Z = -0.30592	
主轴转速: 4995	t = 361.6 s, 稳定, fc = NaN Hz, Xf = 0.0765, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.086184, Y = -0.11042, Z = -0.078438	
主轴转速: 4995	t = 361.7 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.092699, Y = 0.14605, Z = 0.18652	
主轴转速: 4966	t = 361.8 s, 稳定, fc = NaN Hz, Xf = 0.0782, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.11389, Y = 0.054629, Z = -0.013965	
主轴转速: 4966	t = 361.9 s, 稳定, fc = NaN Hz, Xf = 0.0456, n_new = NaN rpm, pass = 0.0011 s	
	采集数据: X = -0.0064842, Y = -0.072783, Z = 0.067998	
主轴转速: 5002	t = 362.0 s, 稳定, fc = NaN Hz, Xf = 0.0456, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.011355, Y = -0.039468, Z = 0.21833	
主轴转速: 5002	t = 362.1 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.028586, Y = -0.0086506, Z = 0.185	
主轴转速: 4992	t = 362.2 s, 稳定, fc = NaN Hz, Xf = 0.0762, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.050322, Y = -0.010234, Z = -0.31598	
主轴转速: 4992	t = 362.3 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.026455, Y = 0.015468, Z = 0.056785	
主轴转速: 4969	t = 362.4 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0032572, Y = 0.079295, Z = -0.17198	
主轴转速: 4966	t = 362.5 s, 稳定, fc = NaN Hz, Xf = 0.0786, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.044538, Y = 0.12315, Z = -0.039864	
主轴转速: 4966	t = 362.6 s, 稳定, fc = NaN Hz, Xf = 0.0450, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.13964, Y = -0.024364, Z = -0.027554	
主轴转速: 4985	t = 362.7 s, 稳定, fc = NaN Hz, Xf = 0.0460, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.064935, Y = 0.0010941, Z = 0.19969	
主轴转速: 4985	t = 362.8 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12387, Y = 0.052741, Z = -0.085203	
主轴转速: 5030	t = 362.9 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.15943, Y = -0.078325, Z = 0.14283	
主轴转速: 5030	t = 363.0 s, 稳定, fc = NaN Hz, Xf = 0.0773, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.041737, Y = 0.015528, Z = -0.08502	
主轴转速: 4973	t = 363.1 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.03577, Y = 0.02844, Z = -0.12591	
主轴转速: 4973	t = 363.2 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.023958, Y = 0.11998, Z = 0.029119	
主轴转速: 5027	t = 363.3 s, 稳定, fc = NaN Hz, Xf = 0.0784, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21751, Y = 0.024238, Z = -0.17393	
主轴转速: 5027	t = 363.4 s, 稳定, fc = NaN Hz, Xf = 0.0782, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.01373, Y = 0.10213, Z = 0.1527	
主轴转速: 4969	t = 363.5 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11857, Y = 0.011509, Z = 0.069339	
主轴转速: 4969	t = 363.6 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0019178, Y = -0.07796, Z = 0.13899	
主轴转速: 4976	t = 363.7 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.015495, Y = -0.010173, Z = -0.060522	
主轴转速: 5023	t = 363.8 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.081495, Y = -0.11225, Z = 0.19006	
主轴转速: 5023	t = 363.9 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13635, Y = 0.060963, Z = -0.32055	
主轴转速: 4988	t = 364.0 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.23493, Y = -0.0099905, Z = 0.0279	
主轴转速: 4988	t = 364.1 s, 稳定, fc = NaN Hz, Xf = 0.0772, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.056654, Y = 0.077955, Z = -0.12719	
主轴转速: 4969	t = 364.2 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11474, Y = 0.022228, Z = 0.20145	
主轴转速: 4969	t = 364.3 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.022985, Y = -0.0035955, Z = 0.02138	
主轴转速: 4962	t = 364.4 s, 稳定, fc = NaN Hz, Xf = 0.0782, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13386, Y = -0.037397, Z = -0.025543	
主轴转速: 4962	t = 364.5 s, 稳定, fc = NaN Hz, Xf = 0.0773, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17727, Y = -0.010965, Z = -0.041631	
主轴转速: 4995	t = 364.6 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.18415, Y = -0.056034, Z = 0.056115	
主轴转速: 4995	t = 364.7 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.0063624, Y = 0.12747, Z = -0.27771	
主轴转速: 5020	t = 364.8 s, 稳定, fc = NaN Hz, Xf = 0.0761, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0092849, Y = -0.015715, Z = -0.1565	
主轴转速: 5020	t = 364.9 s, 稳定, fc = NaN Hz, Xf = 0.0757, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.037171, Y = 0.1022, Z = 0.2371	
主轴转速: 5023	t = 365.0 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.17879, Y = 0.036845, Z = 0.0071808	
主轴转速: 5018	t = 365.1 s, 稳定, fc = NaN Hz, Xf = 0.0784, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0080672, Y = 0.03922, Z = 0.024975	
主轴转速: 5018	t = 365.2 s, 稳定, fc = NaN Hz, Xf = 0.0776, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015739, Y = -0.067301, Z = 0.26709	
主轴转速: 5006	t = 365.3 s, 稳定, fc = NaN Hz, Xf = 0.0760, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.030595, Y = 0.02369, Z = 0.17531	
主轴转速: 5006	t = 365.4 s, 稳定, fc = NaN Hz, Xf = 0.0757, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.085088, Y = -0.024547, Z = -0.36193	
主轴转速: 4962	t = 365.5 s, 稳定, fc = NaN Hz, Xf = 0.0774, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.055863, Y = -0.089714, Z = 0.12431	
主轴转速: 4962	t = 365.6 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.062195, Y = 0.069124, Z = -0.090017	
主轴转速: 5018	t = 365.7 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.035222, Y = 0.099576, Z = -0.0077492	
主轴转速: 5018	t = 365.8 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.075955, Y = -0.055851, Z = -0.10196	
主轴转速: 4971	t = 365.9 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.024385, Y = -0.0093205, Z = 0.2034	
主轴转速: 4971	t = 366.0 s, 稳定, fc = NaN Hz, Xf = 0.0759, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.018722, Y = 0.081122, Z = -0.049553	
主轴转速: 4978	t = 366.1 s, 稳定, fc = NaN Hz, Xf = 0.0780, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.15097, Y = -0.060419, Z = 0.16373	
	t = 366.2 s, 稳定, fc = NaN Hz, Xf = 0.0447, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.019575, Y = 0.037819, Z = -0.043033	
	t = 366.3 s, 稳定, fc = NaN Hz, Xf = 0.0452, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.052818, Y = 0.020157, Z = -0.13127	
	t = 366.4 s, 稳定, fc = NaN Hz, Xf = 0.0764, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.038875, Y = 0.13271, Z = -0.11183	
	t = 366.5 s, 稳定, fc = NaN Hz, Xf = 0.0773, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.087523, Y = -0.015837, Z = -0.20123	
	t = 366.6 s, 稳定, fc = NaN Hz, Xf = 0.0786, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015252, Y = 0.089893, Z = 0.22577	
	t = 366.7 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.023411, Y = 0.011265, Z = 0.020709	
	t = 366.8 s, 稳定, fc = NaN Hz, Xf = 0.0776, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.050566, Y = -0.028505, Z = 0.091642	
	t = 366.9 s, 稳定, fc = NaN Hz, Xf = 0.0760, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.011112, Y = -0.072539, Z = 0.011081	
	t = 367.0 s, 稳定, fc = NaN Hz, Xf = 0.0784, n_new = NaN rpm, pass = 0.0004 s	
