开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = -0.83124, Y = -0.0726, Z = 0.44241	
主轴转速: 5993	t = 160.3 s, 稳定, fc = NaN Hz, Xf = 0.0971, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20089, Y = 0.097201, Z = -0.29562	
主轴转速: 5993	t = 160.4 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.051601, Y = -0.030942, Z = 0.40005	
主轴转速: 6023	t = 160.5 s, 稳定, fc = NaN Hz, Xf = 0.1132, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.45278, Y = -0.16493, Z = 0.44454	
主轴转速: 6023	t = 160.6 s, 稳定, fc = NaN Hz, Xf = 0.0884, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.17021, Y = 0.21755, Z = 0.2343	
主轴转速: 5955	t = 160.7 s, 稳定, fc = NaN Hz, Xf = 0.1094, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11529, Y = 0.2279, Z = -0.4562	
主轴转速: 5955	t = 160.8 s, 稳定, fc = NaN Hz, Xf = 0.0901, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32486, Y = -0.70442, Z = 0.2435	
主轴转速: 6035	t = 160.9 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.060308, Y = -0.46604, Z = -0.047359	
主轴转速: 6035	t = 161.0 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.017627, Y = 0.20957, Z = -0.03633	
主轴转速: 5958	t = 161.1 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14488, Y = 0.3703, Z = 0.0095574	
主轴转速: 5958	t = 161.2 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.56706, Y = -0.77507, Z = 0.14832	
主轴转速: 5944	t = 161.3 s, 稳定, fc = NaN Hz, Xf = 0.0904, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.014947, Y = -0.43224, Z = 0.094506	
主轴转速: 5944	t = 161.4 s, 稳定, fc = NaN Hz, Xf = 0.0951, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13252, Y = 0.30957, Z = -0.32957	
主轴转速: 6028	t = 161.5 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.62314, Y = 0.011813, Z = 0.27708	
主轴转速: 6028	t = 161.6 s, 稳定, fc = NaN Hz, Xf = 0.0941, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1917, Y = 0.097749, Z = -0.35979	
主轴转速: 6038	t = 161.7 s, 稳定, fc = NaN Hz, Xf = 0.0892, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13727, Y = -0.090567, Z = -0.043886	
主轴转速: 6038	t = 161.8 s, 稳定, fc = NaN Hz, Xf = 0.1061, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.31323, Y = -0.017238, Z = 0.42742	
主轴转速: 6038	t = 161.9 s, 稳定, fc = NaN Hz, Xf = 0.0960, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.26464, Y = 0.19002, Z = 0.36605	
主轴转速: 5972	t = 162.0 s, 稳定, fc = NaN Hz, Xf = 0.0979, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.060368, Y = 0.25306, Z = -0.34139	
主轴转速: 5972	t = 162.1 s, 稳定, fc = NaN Hz, Xf = 0.0885, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2138, Y = -0.31378, Z = 0.13978	
主轴转速: 5981	t = 162.2 s, 稳定, fc = NaN Hz, Xf = 0.1019, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.083749, Y = -0.30757, Z = -0.013051	
主轴转速: 5981	t = 162.3 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11529, Y = 0.64875, Z = -0.018474	
主轴转速: 6000	t = 162.4 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0025878, Y = 0.49588, Z = -0.2225	
主轴转速: 6000	t = 162.5 s, 稳定, fc = NaN Hz, Xf = 0.0989, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.57181, Y = -0.44814, Z = 0.32126	
主轴转速: 6026	t = 162.6 s, 稳定, fc = NaN Hz, Xf = 0.0875, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18305, Y = -0.61976, Z = 0.30901	
主轴转速: 6026	t = 162.7 s, 稳定, fc = NaN Hz, Xf = 0.0988, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.10329, Y = 0.44429, Z = -0.28484	
主轴转速: 5986	t = 162.8 s, 稳定, fc = NaN Hz, Xf = 0.0865, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.67897, Y = 0.067297, Z = 0.30438	
主轴转速: 5986	t = 162.9 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20777, Y = -0.057618, Z = -0.24474	
主轴转速: 5962	t = 163.0 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.21502, Y = 0.16322, Z = -0.2938	
主轴转速: 5962	t = 163.1 s, 稳定, fc = NaN Hz, Xf = 0.0974, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2893, Y = -0.072296, Z = -0.0063476	
主轴转速: 5962	t = 163.2 s, 稳定, fc = NaN Hz, Xf = 0.0876, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11157, Y = -0.024181, Z = 0.65411	
主轴转速: 5993	t = 163.3 s, 稳定, fc = NaN Hz, Xf = 0.1003, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.22184, Y = 0.28521, Z = -0.36107	
主轴转速: 5993	t = 163.4 s, 稳定, fc = NaN Hz, Xf = 0.0975, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21563, Y = 0.048356, Z = -0.1406	
主轴转速: 6026	t = 163.5 s, 稳定, fc = NaN Hz, Xf = 0.0878, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1327, Y = -0.11371, Z = 0.17105	
主轴转速: 6026	t = 163.6 s, 稳定, fc = NaN Hz, Xf = 0.0994, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23615, Y = 0.52377, Z = -0.33274	
主轴转速: 6014	t = 163.7 s, 稳定, fc = NaN Hz, Xf = 0.0855, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.011538, Y = 0.50952, Z = -0.27064	
主轴转速: 6014	t = 163.8 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.45692, Y = 0.040865, Z = -0.072527	
主轴转速: 5965	t = 163.9 s, 稳定, fc = NaN Hz, Xf = 0.0862, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16594, Y = -0.46166, Z = 0.42486	
主轴转速: 5965	t = 164.0 s, 稳定, fc = NaN Hz, Xf = 0.0916, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1215, Y = 0.58571, Z = -0.15559	
主轴转速: 5962	t = 164.1 s, 稳定, fc = NaN Hz, Xf = 0.0878, n_new = NaN rpm, pass = 0.0067 s	
	采集数据: X = -0.52438, Y = 0.35227, Z = 0.078601	
主轴转速: 5962	t = 164.2 s, 稳定, fc = NaN Hz, Xf = 0.0877, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29039, Y = -0.0025601, Z = -0.16765	
主轴转速: 5965	t = 164.3 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27846, Y = 0.056943, Z = -0.19428	
主轴转速: 6035	t = 164.4 s, 稳定, fc = NaN Hz, Xf = 0.0879, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.29058, Y = -0.030576, Z = -0.018292	
主轴转速: 6035	t = 164.5 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27128, Y = -0.090323, Z = 0.72736	
主轴转速: 5972	t = 164.6 s, 稳定, fc = NaN Hz, Xf = 0.0901, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25112, Y = 0.28131, Z = -0.31689	
主轴转速: 5972	t = 164.7 s, 稳定, fc = NaN Hz, Xf = 0.1017, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.034857, Y = 0.062973, Z = -0.26004	
主轴转速: 5970	t = 164.8 s, 稳定, fc = NaN Hz, Xf = 0.0950, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35426, Y = -0.094099, Z = -0.17734	
主轴转速: 5970	t = 164.9 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.25752, Y = 0.27407, Z = -0.42744	
主轴转速: 6030	t = 165.0 s, 稳定, fc = NaN Hz, Xf = 0.1034, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1053, Y = 0.48291, Z = -0.14742	
主轴转速: 6030	t = 165.1 s, 稳定, fc = NaN Hz, Xf = 0.0977, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.61967, Y = -0.66264, Z = 0.18726	
主轴转速: 6016	t = 165.2 s, 稳定, fc = NaN Hz, Xf = 0.1040, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.19188, Y = -0.47962, Z = 0.61864	
主轴转速: 6016	t = 165.3 s, 稳定, fc = NaN Hz, Xf = 0.0912, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.086305, Y = 0.28138, Z = -0.37503	
主轴转速: 5960	t = 165.4 s, 稳定, fc = NaN Hz, Xf = 0.0959, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.63123, Y = 0.17333, Z = 0.040758	
主轴转速: 5995	t = 165.5 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25715, Y = -0.0078588, Z = -0.33792	
主轴转速: 5995	t = 165.6 s, 稳定, fc = NaN Hz, Xf = 0.0876, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13641, Y = 0.031242, Z = -0.13231	
主轴转速: 5972	t = 165.7 s, 稳定, fc = NaN Hz, Xf = 0.1050, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.24662, Y = -0.019065, Z = 0.60194	
主轴转速: 5972	t = 165.8 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.36017, Y = 0.33156, Z = 0.26715	
主轴转速: 5955	t = 165.9 s, 稳定, fc = NaN Hz, Xf = 0.0999, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.31037, Y = 0.30501, Z = -0.29367	
主轴转速: 5955	t = 166.0 s, 稳定, fc = NaN Hz, Xf = 0.0885, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19255, Y = 0.027831, Z = -0.15096	
主轴转速: 6000	t = 166.1 s, 稳定, fc = NaN Hz, Xf = 0.0947, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.083079, Y = -0.20013, Z = 0.35922	
主轴转速: 6000	t = 166.2 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25167, Y = 0.53248, Z = -0.23956	
主轴转速: 5972	t = 166.3 s, 稳定, fc = NaN Hz, Xf = 0.0834, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11736, Y = 0.46287, Z = -0.18191	
主轴转速: 5972	t = 166.4 s, 稳定, fc = NaN Hz, Xf = 0.1049, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.59208, Y = -0.51939, Z = 0.22083	
主轴转速: 5960	t = 166.5 s, 稳定, fc = NaN Hz, Xf = 0.0870, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.19401, Y = -0.48986, Z = 0.629	
主轴转速: 5960	t = 166.6 s, 稳定, fc = NaN Hz, Xf = 0.0891, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.058663, Y = 0.41189, Z = -0.2445	
主轴转速: 5962	t = 166.7 s, 稳定, fc = NaN Hz, Xf = 0.0851, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.63008, Y = 0.14964, Z = 0.02205	
主轴转速: 5998	t = 166.8 s, 稳定, fc = NaN Hz, Xf = 0.0863, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.21484, Y = 0.048904, Z = -0.10464	
主轴转速: 5998	t = 166.9 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15249, Y = 0.3304, Z = -0.18916	
主轴转速: 6023	t = 167.0 s, 稳定, fc = NaN Hz, Xf = 0.0881, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.38666, Y = -0.093673, Z = 0.38427	
主轴转速: 6023	t = 167.1 s, 稳定, fc = NaN Hz, Xf = 0.1180, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35493, Y = 0.18941, Z = -0.14383	
主轴转速: 5986	t = 167.2 s, 稳定, fc = NaN Hz, Xf = 0.0941, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.051844, Y = 0.13173, Z = -0.13639	
主轴转速: 5986	t = 167.3 s, 稳定, fc = NaN Hz, Xf = 0.0863, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.26379, Y = -0.82519, Z = 0.20072	
主轴转速: 5972	t = 167.4 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.04606, Y = -0.3382, Z = 0.45526	
主轴转速: 5972	t = 167.5 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.072424, Y = 0.38686, Z = -0.20379	
主轴转速: 6042	t = 167.6 s, 稳定, fc = NaN Hz, Xf = 0.1009, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1917, Y = 0.26347, Z = -0.06363	
主轴转速: 6042	t = 167.7 s, 稳定, fc = NaN Hz, Xf = 0.0978, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.41381, Y = -0.37353, Z = -0.090931	
主轴转速: 5974	t = 167.8 s, 稳定, fc = NaN Hz, Xf = 0.0968, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19767, Y = -0.22754, Z = 0.19353	
主轴转速: 5974	t = 167.9 s, 稳定, fc = NaN Hz, Xf = 0.0905, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015252, Y = 0.30367, Z = -0.28971	
主轴转速: 5991	t = 168.0 s, 稳定, fc = NaN Hz, Xf = 0.0893, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63878, Y = 0.069002, Z = 0.19627	
主轴转速: 5972	t = 168.1 s, 稳定, fc = NaN Hz, Xf = 0.1040, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.2689, Y = 0.08837, Z = -0.2164	
主轴转速: 5972	t = 168.2 s, 稳定, fc = NaN Hz, Xf = 0.0873, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12405, Y = -0.0028647, Z = 0.19396	
主轴转速: 5953	t = 168.3 s, 稳定, fc = NaN Hz, Xf = 0.0980, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33527, Y = -0.092942, Z = 0.55325	
主轴转速: 5953	t = 168.4 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.37874, Y = 0.34928, Z = 0.11145	
主轴转速: 6033	t = 168.5 s, 稳定, fc = NaN Hz, Xf = 0.0963, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13087, Y = 0.11663, Z = -0.20269	
主轴转速: 6033	t = 168.6 s, 稳定, fc = NaN Hz, Xf = 0.0956, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.058177, Y = -0.43955, Z = 0.34423	
主轴转速: 5972	t = 168.7 s, 稳定, fc = NaN Hz, Xf = 0.0893, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12826, Y = -0.32706, Z = 0.53302	
主轴转速: 5972	t = 168.8 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.032726, Y = 0.67999, Z = -0.15157	
主轴转速: 5967	t = 168.9 s, 稳定, fc = NaN Hz, Xf = 0.0868, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.17398, Y = 0.53413, Z = -0.22561	
主轴转速: 5967	t = 169.0 s, 稳定, fc = NaN Hz, Xf = 0.0882, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.59775, Y = -0.84669, Z = 0.2301	
主轴转速: 5934	t = 169.1 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.034492, Y = -0.64053, Z = 0.4627	
主轴转速: 5934	t = 169.2 s, 稳定, fc = NaN Hz, Xf = 0.0872, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10141, Y = 0.33619, Z = -0.35449	
主轴转速: 5941	t = 169.3 s, 稳定, fc = NaN Hz, Xf = 0.0890, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.6179, Y = 0.21676, Z = -0.078256	
主轴转速: 6028	t = 169.4 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.28224, Y = -0.078995, Z = -0.18752	
主轴转速: 6028	t = 169.5 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27505, Y = 0.30884, Z = -0.16436	
主轴转速: 5916	t = 169.6 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.34769, Y = -0.2097, Z = 0.14338	
主轴转速: 5916	t = 169.7 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35317, Y = 0.44369, Z = 0.04868	
主轴转速: 6021	t = 169.8 s, 稳定, fc = NaN Hz, Xf = 0.1182, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.080034, Y = 0.068515, Z = -0.12433	
主轴转速: 6021	t = 169.9 s, 稳定, fc = NaN Hz, Xf = 0.0975, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.038937, Y = -0.59814, Z = 0.40072	
主轴转速: 6033	t = 170.0 s, 稳定, fc = NaN Hz, Xf = 0.0991, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.033579, Y = -0.17924, Z = 0.86526	
主轴转速: 6033	t = 170.1 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.043503, Y = 0.45818, Z = -0.40507	
主轴转速: 5977	t = 170.2 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25301, Y = 0.31944, Z = -0.060279	
主轴转速: 5977	t = 170.3 s, 稳定, fc = NaN Hz, Xf = 0.0934, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.53126, Y = -0.70801, Z = -0.022192	
主轴转速: 5955	t = 170.4 s, 稳定, fc = NaN Hz, Xf = 0.0903, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.099457, Y = -0.26609, Z = 0.22583	
主轴转速: 5962	t = 170.5 s, 稳定, fc = NaN Hz, Xf = 0.0873, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10902, Y = 0.298, Z = -0.16266	
主轴转速: 5962	t = 170.6 s, 稳定, fc = NaN Hz, Xf = 0.0881, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60463, Y = 0.23387, Z = 0.074092	
主轴转速: 5974	t = 170.7 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0013 s	
	采集数据: X = -0.09897, Y = 0.18058, Z = 0.053921	
主轴转速: 5974	t = 170.8 s, 稳定, fc = NaN Hz, Xf = 0.0925, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.5712, Y = -0.19069, Z = -0.012381	
主轴转速: 6007	t = 170.9 s, 稳定, fc = NaN Hz, Xf = 0.1039, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.46788, Y = 0.0029822, Z = 0.44777	
主轴转速: 6007	t = 171.0 s, 稳定, fc = NaN Hz, Xf = 0.0870, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23097, Y = 0.28698, Z = -0.26668	
主轴转速: 5955	t = 171.1 s, 稳定, fc = NaN Hz, Xf = 0.1012, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.16741, Y = 0.055177, Z = -0.096964	
主轴转速: 5955	t = 171.2 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13343, Y = -0.78147, Z = 0.39658	
主轴转速: 6023	t = 171.3 s, 稳定, fc = NaN Hz, Xf = 0.0878, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2798, Y = -0.30605, Z = 0.46099	
主轴转速: 6023	t = 171.4 s, 稳定, fc = NaN Hz, Xf = 0.1025, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11127, Y = 0.38698, Z = -0.20336	
主轴转速: 5962	t = 171.5 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32875, Y = 0.17339, Z = -0.19983	
主轴转速: 5962	t = 171.6 s, 稳定, fc = NaN Hz, Xf = 0.0976, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.38081, Y = -0.45021, Z = -0.1217	
主轴转速: 6021	t = 171.7 s, 稳定, fc = NaN Hz, Xf = 0.0991, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.41211, Y = -0.0062144, Z = -0.26199	
主轴转速: 6033	t = 171.8 s, 稳定, fc = NaN Hz, Xf = 0.0809, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.10116, Y = 0.12266, Z = 0.021623	
主轴转速: 6033	t = 171.9 s, 稳定, fc = NaN Hz, Xf = 0.1009, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.58825, Y = 0.013397, Z = 0.11821	
主轴转速: 6026	t = 172.0 s, 稳定, fc = NaN Hz, Xf = 0.0854, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.078999, Y = 0.014919, Z = 0.14253	
主轴转速: 6026	t = 172.1 s, 稳定, fc = NaN Hz, Xf = 0.0893, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.53863, Y = -0.31786, Z = -0.14663	
主轴转速: 6016	t = 172.2 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.4655, Y = 0.076798, Z = 0.4382	
主轴转速: 6016	t = 172.3 s, 稳定, fc = NaN Hz, Xf = 0.0909, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2314, Y = 0.35032, Z = -0.18277	
主轴转速: 5960	t = 172.4 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13075, Y = 0.07692, Z = 0.029484	
主轴转速: 5960	t = 172.5 s, 稳定, fc = NaN Hz, Xf = 0.0908, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10451, Y = -0.72702, Z = 0.3705	
主轴转速: 6026	t = 172.6 s, 稳定, fc = NaN Hz, Xf = 0.0899, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30677, Y = -0.27657, Z = 0.49335	
主轴转速: 6026	t = 172.7 s, 稳定, fc = NaN Hz, Xf = 0.0996, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16217, Y = 0.47176, Z = -0.3913	
主轴转速: 6030	t = 172.8 s, 稳定, fc = NaN Hz, Xf = 0.0894, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.42142, Y = 0.22114, Z = -0.091357	
主轴转速: 6030	t = 172.9 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.55738, Y = -0.68353, Z = 0.020831	
主轴转速: 5984	t = 173.0 s, 稳定, fc = NaN Hz, Xf = 0.0947, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13581, Y = -0.2329, Z = 0.20377	
主轴转速: 5981	t = 173.1 s, 稳定, fc = NaN Hz, Xf = 0.0877, n_new = NaN rpm, pass = 0.0004 s	
