开始记录spindle数据...	开始记录accel数据...	
主轴转速: 2986	t = 291.3 s, 颤振, fc = 290.00 Hz, Xf = 0.3912, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.045329, Y = -0.086791, Z = 0.017297	
主轴转速: 2986	t = 291.4 s, 颤振, fc = 290.00 Hz, Xf = 0.3590, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.017505, Y = 0.14239, Z = -0.0043366	
主轴转速: 2991	t = 291.5 s, 颤振, fc = 290.00 Hz, Xf = 0.3310, n_new = 3480.00 rpm, pass = 0.0009 s	
	采集数据: X = -0.28266, Y = 0.31451, Z = -9.9679e-06	
主轴转速: 3014	t = 291.6 s, 颤振, fc = 290.00 Hz, Xf = 0.3269, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.17313, Y = -0.069189, Z = 0.11663	
主轴转速: 3014	t = 291.7 s, 颤振, fc = 280.00 Hz, Xf = 0.1984, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.18963, Y = 0.14824, Z = -0.19782	
主轴转速: 2977	t = 291.8 s, 稳定, fc = NaN Hz, Xf = 0.1384, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.061403, Y = -0.14404, Z = 0.024914	
主轴转速: 2977	t = 291.9 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.30598, Y = -0.011757, Z = 0.075006	
主轴转速: 2984	t = 292.0 s, 稳定, fc = NaN Hz, Xf = 0.1174, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.23073, Y = -0.21134, Z = -0.096293	
主轴转速: 2984	t = 292.1 s, 稳定, fc = NaN Hz, Xf = 0.0887, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.21264, Y = 0.11523, Z = 0.11894	
主轴转速: 3019	t = 292.2 s, 稳定, fc = NaN Hz, Xf = 0.0945, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.090994, Y = 0.10213, Z = 0.1151	
主轴转速: 3019	t = 292.3 s, 稳定, fc = NaN Hz, Xf = 0.1156, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.038388, Y = 0.12723, Z = -0.21616	
主轴转速: 3016	t = 292.4 s, 稳定, fc = NaN Hz, Xf = 0.1110, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20881, Y = -0.31847, Z = 0.06812	
主轴转速: 3016	t = 292.5 s, 颤振, fc = 290.00 Hz, Xf = 0.1539, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.071328, Y = 0.10354, Z = -0.056561	
主轴转速: 3019	t = 292.6 s, 颤振, fc = 280.00 Hz, Xf = 0.1690, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.036075, Y = 0.14422, Z = -0.077341	
主轴转速: 3019	t = 292.7 s, 颤振, fc = 280.00 Hz, Xf = 0.1736, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.057933, Y = -0.3449, Z = 0.29597	
主轴转速: 2977	t = 292.8 s, 颤振, fc = 280.00 Hz, Xf = 0.1636, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.22579, Y = 0.34752, Z = 0.03826	
主轴转速: 2977	t = 292.9 s, 稳定, fc = NaN Hz, Xf = 0.1314, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12278, Y = 0.10902, Z = -0.15882	
主轴转速: 3000	t = 293.0 s, 稳定, fc = NaN Hz, Xf = 0.1355, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.22415, Y = -0.025156, Z = -0.036817	
主轴转速: 3002	t = 293.1 s, 稳定, fc = NaN Hz, Xf = 0.1106, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.2507, Y = 0.06279, Z = 0.049533	
主轴转速: 3002	t = 293.2 s, 稳定, fc = NaN Hz, Xf = 0.1294, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.26111, Y = -0.26743, Z = 0.064037	
主轴转速: 2998	t = 293.3 s, 稳定, fc = NaN Hz, Xf = 0.1315, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.031569, Y = 0.094704, Z = 0.32601	
主轴转速: 2998	t = 293.4 s, 颤振, fc = 280.00 Hz, Xf = 0.1744, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.15218, Y = 0.62281, Z = 0.085853	
主轴转速: 2986	t = 293.5 s, 颤振, fc = 280.00 Hz, Xf = 0.2650, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.07559, Y = 0.1779, Z = -0.19526	
主轴转速: 2986	t = 293.6 s, 颤振, fc = 280.00 Hz, Xf = 0.2684, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17958, Y = -0.12352, Z = -0.036025	
主轴转速: 3019	t = 293.7 s, 颤振, fc = 280.00 Hz, Xf = 0.2497, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.077294, Y = 0.15963, Z = 0.069765	
主轴转速: 3019	t = 293.8 s, 颤振, fc = 280.00 Hz, Xf = 0.2561, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.11845, Y = -0.11408, Z = 0.088778	
主轴转速: 3019	t = 293.9 s, 颤振, fc = 280.00 Hz, Xf = 0.2494, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.0030749, Y = -0.01803, Z = 0.36032	
主轴转速: 3019	t = 294.0 s, 颤振, fc = 280.00 Hz, Xf = 0.3195, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.37911, Y = 0.043484, Z = 0.16038	
主轴转速: 3002	t = 294.1 s, 颤振, fc = 280.00 Hz, Xf = 0.2366, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.038084, Y = -0.021258, Z = -0.1866	
主轴转速: 3002	t = 294.2 s, 稳定, fc = NaN Hz, Xf = 0.1492, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.24589, Y = -0.11, Z = 0.056176	
主轴转速: 2998	t = 294.3 s, 稳定, fc = NaN Hz, Xf = 0.0847, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.19255, Y = -0.09751, Z = 0.1056	
主轴转速: 2998	t = 294.4 s, 稳定, fc = NaN Hz, Xf = 0.0709, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.067979, Y = -0.0086506, Z = 0.054896	
主轴转速: 2986	t = 294.5 s, 稳定, fc = NaN Hz, Xf = 0.0719, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.097813, Y = 0.15147, Z = 0.26843	
主轴转速: 2986	t = 294.6 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.07559, Y = 0.13996, Z = -0.11214	
主轴转速: 2984	t = 294.7 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.057933, Y = -0.21901, Z = -0.092028	
主轴转速: 3005	t = 294.8 s, 稳定, fc = NaN Hz, Xf = 0.0656, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.08728, Y = -0.014071, Z = 0.18817	
主轴转速: 3005	t = 294.9 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16808, Y = 0.10883, Z = 0.058369	
主轴转速: 3014	t = 295.0 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16874, Y = -0.14587, Z = 0.27793	
主轴转速: 3014	t = 295.1 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.013365, Y = 0.01157, Z = 0.25179	
主轴转速: 2995	t = 295.2 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10755, Y = 0.21804, Z = -0.1799	
主轴转速: 2995	t = 295.3 s, 稳定, fc = NaN Hz, Xf = 0.0683, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.25447, Y = 0.10701, Z = -0.15406	
主轴转速: 2991	t = 295.4 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1654, Y = -0.079787, Z = 0.23625	
主轴转速: 2991	t = 295.5 s, 稳定, fc = NaN Hz, Xf = 0.0702, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.045451, Y = -0.0645, Z = 0.060198	
主轴转速: 2988	t = 295.6 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.066031, Y = -0.073635, Z = 0.26117	
主轴转速: 2988	t = 295.7 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.045512, Y = 0.16377, Z = 0.22242	
主轴转速: 2981	t = 295.8 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.17678, Y = 0.068515, Z = -0.095136	
主轴转速: 2981	t = 295.9 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.016531, Y = -0.039712, Z = -0.15382	
主轴转速: 3019	t = 296.0 s, 稳定, fc = NaN Hz, Xf = 0.0691, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.15517, Y = 0.04458, Z = 0.11973	
主轴转速: 2988	t = 296.1 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.23602, Y = 0.14702, Z = 0.07592	
主轴转速: 2988	t = 296.2 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.040946, Y = -0.024547, Z = 0.13485	
主轴转速: 2988	t = 296.3 s, 稳定, fc = NaN Hz, Xf = 0.0692, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.038389, Y = -0.060297, Z = 0.19024	
主轴转速: 2988	t = 296.4 s, 稳定, fc = NaN Hz, Xf = 0.0692, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.08935, Y = 0.074484, Z = -0.16509	
主轴转速: 2988	t = 296.5 s, 稳定, fc = NaN Hz, Xf = 0.0707, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.059516, Y = -0.00067211, Z = -0.13462	
主轴转速: 2988	t = 296.6 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.20491, Y = -0.18138, Z = 0.21053	
主轴转速: 3002	t = 296.7 s, 稳定, fc = NaN Hz, Xf = 0.0690, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11249, Y = 0.012057, Z = 0.055566	
主轴转速: 3002	t = 296.8 s, 稳定, fc = NaN Hz, Xf = 0.0703, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.092333, Y = -0.054085, Z = 0.071959	
主轴转速: 3016	t = 296.9 s, 稳定, fc = NaN Hz, Xf = 0.0697, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.064935, Y = 0.028927, Z = 0.1095	
主轴转速: 3016	t = 297.0 s, 稳定, fc = NaN Hz, Xf = 0.0687, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.082592, Y = -0.042087, Z = -0.051686	
主轴转速: 2995	t = 297.1 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14646, Y = -0.069007, Z = -0.11701	
主轴转速: 2995	t = 297.2 s, 稳定, fc = NaN Hz, Xf = 0.0684, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14707, Y = 0.0092553, Z = 0.11315	
主轴转速: 3014	t = 297.3 s, 稳定, fc = NaN Hz, Xf = 0.0691, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19876, Y = 0.18679, Z = 0.068059	
主轴转速: 3014	t = 297.4 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.0045358, Y = -0.1522, Z = 0.027108	
主轴转速: 2995	t = 297.5 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0036837, Y = 0.00066779, Z = 0.08049	
主轴转速: 3014	t = 297.6 s, 稳定, fc = NaN Hz, Xf = 0.0694, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.027794, Y = 0.2628, Z = -0.17344	
主轴转速: 3014	t = 297.7 s, 稳定, fc = NaN Hz, Xf = 0.0698, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23943, Y = 0.031364, Z = -0.085263	
主轴转速: 2998	t = 297.8 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.043137, Y = -0.21938, Z = 0.18421	
主轴转速: 2998	t = 297.9 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.067918, Y = 0.058466, Z = 0.012848	
主轴转速: 3000	t = 298.0 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.14281, Y = -0.047081, Z = 0.010045	
主轴转速: 3000	t = 298.1 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.088254, Y = 0.080087, Z = 0.16282	
主轴转速: 2979	t = 298.2 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15225, Y = -0.047386, Z = -0.02402	
主轴转速: 2979	t = 298.3 s, 稳定, fc = NaN Hz, Xf = 0.0694, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.051235, Y = 0.064252, Z = -0.15857	
主轴转速: 3021	t = 298.4 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.067796, Y = 0.033373, Z = 0.040453	
主轴转速: 3021	t = 298.5 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.28869, Y = 0.014554, Z = 0.0004166	
主轴转速: 2988	t = 298.6 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14798, Y = -0.13454, Z = -0.071918	
主轴转速: 2988	t = 298.7 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.04466, Y = -0.042513, Z = 0.13741	
主轴转速: 2993	t = 298.8 s, 稳定, fc = NaN Hz, Xf = 0.0322, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11772, Y = 0.064861, Z = -0.0052507	
主轴转速: 2993	t = 298.9 s, 稳定, fc = NaN Hz, Xf = 0.0297, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16205, Y = 0.043179, Z = -0.099889	
主轴转速: 2993	t = 299.0 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.087402, Y = -0.2103, Z = 0.087803	
主轴转速: 3014	t = 299.1 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.068831, Y = 0.0944, Z = -0.036573	
主轴转速: 3014	t = 299.2 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.020975, Y = 0.055969, Z = -0.075879	
主轴转速: 2993	t = 299.3 s, 稳定, fc = NaN Hz, Xf = 0.0689, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19572, Y = -0.03892, Z = 0.13168	
主轴转速: 2993	t = 299.4 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.075225, Y = -0.14191, Z = 0.089692	
主轴转速: 2993	t = 299.5 s, 稳定, fc = NaN Hz, Xf = 0.0693, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0053882, Y = 0.01297, Z = -0.12957	
主轴转速: 2993	t = 299.6 s, 稳定, fc = NaN Hz, Xf = 0.0691, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.015678, Y = 0.016198, Z = 0.071289	
主轴转速: 2984	t = 299.7 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14573, Y = 0.011448, Z = -0.043581	
主轴转速: 2984	t = 299.8 s, 稳定, fc = NaN Hz, Xf = 0.0693, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.02542, Y = -0.15494, Z = -0.10403	
主轴转速: 2991	t = 299.9 s, 稳定, fc = NaN Hz, Xf = 0.0684, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.23328, Y = 0.13045, Z = 0.11492	
主轴转速: 2991	t = 300.0 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11717, Y = 0.10536, Z = 0.015529	
主轴转速: 2984	t = 300.1 s, 稳定, fc = NaN Hz, Xf = 0.0676, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015434, Y = -0.032038, Z = -0.04675	
主轴转速: 2984	t = 300.2 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.35834, Y = -0.033621, Z = 0.068424	
主轴转速: 3016	t = 300.3 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.031996, Y = 0.068332, Z = -0.14517	
主轴转速: 3016	t = 300.4 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.01994, Y = 0.059501, Z = -0.064301	
主轴转速: 2998	t = 300.5 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.091907, Y = -0.03557, Z = 0.23089	
主轴转速: 2988	t = 300.6 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10256, Y = 0.015955, Z = 0.041124	
主轴转速: 2988	t = 300.7 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.044964, Y = 0.11023, Z = -0.15961	
主轴转速: 2991	t = 300.8 s, 稳定, fc = NaN Hz, Xf = 0.0679, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.050261, Y = 0.081305, Z = 0.003037	
主轴转速: 2991	t = 300.9 s, 稳定, fc = NaN Hz, Xf = 0.0701, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.11072, Y = 0.0086463, Z = -0.16381	
主轴转速: 2984	t = 301.0 s, 稳定, fc = NaN Hz, Xf = 0.0699, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.069136, Y = -0.10019, Z = -0.041814	
主轴转速: 2984	t = 301.1 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.089959, Y = 0.014737, Z = 0.20091	
主轴转速: 2998	t = 301.2 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0004 s	
