开始记录spindle数据...	开始记录accel数据...	
主轴转速: 8993	t = 84.9 s, 颤振, fc = 1810.00 Hz, Xf = 0.2209, n_new = 9050.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.39743, Y = -0.63195, Z = 0.45088	
主轴转速: 8993	t = 85.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1583, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.21045, Y = 0.35349, Z = 0.20889	
主轴转速: 8993	t = 85.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1725, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.72743, Y = 0.43857, Z = -0.44017	
主轴转速: 8930	t = 85.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1802, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.24631, Y = -0.15044, Z = 0.19109	
主轴转速: 8930	t = 85.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1658, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.67391, Y = -0.284, Z = 0.56325	
主轴转速: 8944	t = 85.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1648, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.41466, Y = 0.49016, Z = -0.30403	
主轴转速: 8944	t = 85.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1700, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.06116, Y = 0.35483, Z = -0.63048	
主轴转速: 8974	t = 85.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1653, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.31177, Y = 0.14087, Z = -0.19264	
主轴转速: 8974	t = 85.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1607, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.14208, Y = 0.21012, Z = 0.31395	
主轴转速: 9042	t = 85.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1644, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.22713, Y = -0.62908, Z = 0.04155	
主轴转速: 9042	t = 85.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1625, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.043138, Y = 0.51756, Z = 0.011264	
主轴转速: 8911	t = 86.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1703, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.31207, Y = 0.26049, Z = -0.51726	
主轴转速: 8911	t = 86.1 s, 稳定, fc = NaN Hz, Xf = 0.0875, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.38617, Y = -0.24204, Z = -0.21579	
主轴转速: 8951	t = 86.2 s, 稳定, fc = NaN Hz, Xf = 0.0871, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.42885, Y = -0.0015248, Z = 0.25825	
主轴转速: 8951	t = 86.3 s, 稳定, fc = NaN Hz, Xf = 0.0864, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.099274, Y = -0.099459, Z = 0.43497	
主轴转速: 8979	t = 86.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1687, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.45984, Y = 0.52585, Z = -0.027676	
主轴转速: 8979	t = 86.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1659, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.014338, Y = 0.33917, Z = 0.1279	
主轴转速: 9002	t = 86.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1620, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.024019, Y = -0.30879, Z = 0.36672	
主轴转速: 9033	t = 86.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1599, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.40413, Y = 0.23223, Z = 0.045146	
主轴转速: 9033	t = 86.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1646, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.079669, Y = -0.013157, Z = 0.014493	
主轴转速: 8955	t = 86.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1743, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.11029, Y = 0.51293, Z = 0.016139	
主轴转速: 8955	t = 87.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1647, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.098726, Y = 0.083132, Z = 0.32711	
主轴转速: 8986	t = 87.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1700, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.19212, Y = 0.15945, Z = -0.82829	
主轴转速: 8986	t = 87.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1663, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.39688, Y = -0.008407, Z = 0.44923	
主轴转速: 9038	t = 87.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1693, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.47707, Y = -0.47621, Z = 0.25179	
主轴转速: 9038	t = 87.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1653, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.57863, Y = -0.12321, Z = -0.13907	
主轴转速: 9042	t = 87.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1627, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.13544, Y = -0.33327, Z = -0.03895	
主轴转速: 9042	t = 87.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1586, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.47397, Y = -0.24587, Z = 0.38384	
主轴转速: 8939	t = 87.7 s, 稳定, fc = NaN Hz, Xf = 0.0862, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37497, Y = 0.23387, Z = -0.1788	
主轴转速: 8939	t = 87.8 s, 稳定, fc = NaN Hz, Xf = 0.0980, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.45326, Y = -0.029602, Z = 0.93839	
主轴转速: 9019	t = 87.9 s, 稳定, fc = NaN Hz, Xf = 0.0886, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.045999, Y = -0.26354, Z = 0.53912	
主轴转速: 9019	t = 88.0 s, 稳定, fc = NaN Hz, Xf = 0.0865, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.11985, Y = 0.1324, Z = -1.1477	
主轴转速: 8941	t = 88.1 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18811, Y = -0.16999, Z = 0.12004	
主轴转速: 8934	t = 88.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1682, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.74734, Y = -0.43072, Z = 0.62212	
主轴转速: 8934	t = 88.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1673, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.4213, Y = -0.14045, Z = 0.085	
主轴转速: 8974	t = 88.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1616, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.015496, Y = -0.13192, Z = -0.25169	
主轴转速: 8974	t = 88.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1644, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.10524, Y = -0.48352, Z = 0.25142	
主轴转速: 9042	t = 88.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1615, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.112, Y = -0.10281, Z = 0.52035	
主轴转速: 9042	t = 88.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1744, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.42459, Y = -0.48523, Z = 0.55691	
主轴转速: 8911	t = 88.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1516, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.16935, Y = -0.0955, Z = 0.32242	
主轴转速: 8911	t = 88.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1506, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.06944, Y = 0.34673, Z = -0.73335	
主轴转速: 8930	t = 89.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1617, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.041006, Y = 0.050122, Z = 0.4237	
主轴转速: 8930	t = 89.1 s, 稳定, fc = NaN Hz, Xf = 0.0852, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.7829, Y = -0.40489, Z = 0.38366	
主轴转速: 9052	t = 89.2 s, 稳定, fc = NaN Hz, Xf = 0.0857, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11626, Y = -0.069433, Z = 0.10925	
主轴转速: 9052	t = 89.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1614, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.19103, Y = -0.12102, Z = 0.27714	
主轴转速: 8916	t = 89.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1679, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.094099, Y = -0.67172, Z = 0.12303	
主轴转速: 8916	t = 89.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1649, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.016409, Y = -0.32895, Z = 0.16916	
主轴转速: 8948	t = 89.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1711, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.059029, Y = -1.0482, Z = -0.084776	
主轴转速: 8937	t = 89.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1922, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.063595, Y = 0.84109, Z = -0.35614	
主轴转速: 8937	t = 89.8 s, 稳定, fc = NaN Hz, Xf = 0.0834, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.35402, Y = -0.24703, Z = -0.13548	
主轴转速: 8960	t = 89.9 s, 稳定, fc = NaN Hz, Xf = 0.0890, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.22019, Y = 0.11706, Z = 0.00066036	
主轴转速: 8960	t = 90.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1640, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.27475, Y = 0.2212, Z = -0.23072	
主轴转速: 8981	t = 90.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1712, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.44535, Y = 0.25768, Z = -0.13066	
主轴转速: 8981	t = 90.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1670, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.069318, Y = -0.13844, Z = 0.24113	
主轴转速: 8946	t = 90.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1658, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 1.0811, Y = 0.2667, Z = 0.10682	
主轴转速: 8946	t = 90.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1736, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.32784, Y = 0.41798, Z = -0.37698	
主轴转速: 8937	t = 90.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1737, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.064752, Y = -0.18314, Z = 0.056115	
主轴转速: 8937	t = 90.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1761, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.29892, Y = 0.2304, Z = 0.0052308	
主轴转速: 8977	t = 90.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1679, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.19493, Y = 0.18009, Z = 0.12516	
主轴转速: 8977	t = 90.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1714, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.3075, Y = 0.21761, Z = 0.015529	
主轴转速: 8986	t = 90.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1718, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.037292, Y = 0.038428, Z = -0.21372	
主轴转速: 8986	t = 91.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1702, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.10786, Y = 0.16383, Z = -0.30087	
主轴转速: 8984	t = 91.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1799, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.043259, Y = -0.21298, Z = 0.68165	
主轴转速: 8984	t = 91.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1650, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.555, Y = 0.35458, Z = -0.2431	
主轴转速: 8944	t = 91.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1786, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.35445, Y = 0.29624, Z = -0.37661	
主轴转速: 8974	t = 91.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1747, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.16552, Y = -0.12553, Z = 0.080125	
主轴转速: 8974	t = 91.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1747, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.58265, Y = -0.71825, Z = 0.34113	
主轴转速: 8974	t = 91.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1727, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.35469, Y = 0.40489, Z = -0.48149	
主轴转速: 8974	t = 91.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1669, n_new = 9150.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.09209, Y = 0.0095598, Z = -0.26113	
主轴转速: 8977	t = 91.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1745, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.14469, Y = 0.15963, Z = -0.061863	
主轴转速: 8977	t = 91.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1642, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.018783, Y = 0.058161, Z = 0.51693	
主轴转速: 8986	t = 92.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1643, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.32869, Y = -0.334, Z = -0.25345	
主轴转速: 8986	t = 92.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1739, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.078512, Y = 0.33802, Z = -0.096781	
主轴转速: 8995	t = 92.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1688, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.22774, Y = 0.23046, Z = -0.40458	
主轴转速: 8995	t = 92.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1734, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.59117, Y = -0.14002, Z = -0.11872	
主轴转速: 9040	t = 92.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1677, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.12472, Y = 0.16407, Z = -0.017317	
主轴转速: 9040	t = 92.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1845, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.18591, Y = 0.062181, Z = 0.4769	
主轴转速: 8958	t = 92.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1803, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.59896, Y = 0.069672, Z = -0.29459	
主轴转速: 8958	t = 92.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1609, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.082531, Y = -0.38114, Z = 0.05258	
主轴转速: 8960	t = 92.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1651, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.038815, Y = -0.2502, Z = 0.46355	
主轴转速: 8960	t = 92.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1591, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.30361, Y = -0.59814, Z = -0.33615	
主轴转速: 8962	t = 93.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1607, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.087828, Y = 0.037271, Z = 0.063123	
主轴转速: 9030	t = 93.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1674, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.39798, Y = -0.21244, Z = 0.76934	
主轴转速: 9030	t = 93.2 s, 稳定, fc = NaN Hz, Xf = 0.0865, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.083566, Y = -0.16926, Z = 0.1095	
主轴转速: 8951	t = 93.3 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.40943, Y = 0.53151, Z = -0.34334	
主轴转速: 8951	t = 93.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1629, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.26902, Y = -0.019552, Z = 0.056602	
主轴转速: 8902	t = 93.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1811, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.25746, Y = -0.030089, Z = -0.18374	
主轴转速: 8902	t = 93.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1628, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.57504, Y = 0.30501, Z = 0.029972	
主轴转速: 8944	t = 93.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1512, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.16564, Y = -0.51793, Z = -0.29678	
主轴转速: 8944	t = 93.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1594, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.8707, Y = -0.062551, Z = -0.13298	
主轴转速: 8941	t = 93.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1553, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.12314, Y = 0.38169, Z = -0.06101	
主轴转速: 8941	t = 94.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1629, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.13952, Y = -0.35337, Z = 0.67818	
主轴转速: 8923	t = 94.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1640, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.11303, Y = 0.65734, Z = 0.14265	
主轴转速: 8923	t = 94.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1574, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.15346, Y = 0.49777, Z = -0.05321	
主轴转速: 8998	t = 94.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1816, n_new = 9150.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.42197, Y = 0.49746, Z = -0.29788	
主轴转速: 8998	t = 94.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1660, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.17015, Y = -0.10902, Z = 0.1098	
主轴转速: 8937	t = 94.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1624, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.051844, Y = 0.34752, Z = -0.23085	
主轴转速: 8979	t = 94.6 s, 颤振, fc = 610.00 Hz, Xf = 0.1605, n_new = 9150.00 rpm, pass = 0.0061 s	
	采集数据: X = 0.0089808, Y = -0.14313, Z = 0.070131	
主轴转速: 8979	t = 94.7 s, 颤振, fc = 610.00 Hz, Xf = 0.1551, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.51835, Y = 0.26353, Z = -0.35821	
主轴转速: 8939	t = 94.8 s, 颤振, fc = 610.00 Hz, Xf = 0.1670, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.35341, Y = 0.40708, Z = -0.1083	
主轴转速: 8939	t = 94.9 s, 颤振, fc = 610.00 Hz, Xf = 0.1691, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.57266, Y = -0.14611, Z = -0.24041	
主轴转速: 9019	t = 95.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1623, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.88835, Y = -0.33449, Z = 0.30261	
主轴转速: 9019	t = 95.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1702, n_new = 9150.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.36291, Y = 0.35202, Z = -0.29727	
主轴转速: 8984	t = 95.2 s, 颤振, fc = 610.00 Hz, Xf = 0.1606, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.10871, Y = 0.38028, Z = 0.13003	
主轴转速: 8984	t = 95.3 s, 颤振, fc = 610.00 Hz, Xf = 0.1624, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.34276, Y = 0.07692, Z = -0.022131	
主轴转速: 8970	t = 95.4 s, 颤振, fc = 610.00 Hz, Xf = 0.1574, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.13477, Y = -0.24746, Z = 0.639	
主轴转速: 8970	t = 95.5 s, 颤振, fc = 610.00 Hz, Xf = 0.1518, n_new = 9150.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.53296, Y = -0.50673, Z = -0.79197	
