开始记录spindle数据...	开始记录accel数据...	
主轴转速: 3007	t = 93.0 s, 稳定, fc = NaN Hz, Xf = 0.0959, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15931, Y = 0.011326, Z = -0.21634	
主轴转速: 3007	t = 93.1 s, 稳定, fc = NaN Hz, Xf = 0.1266, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.094464, Y = -0.37426, Z = -0.043825	
主轴转速: 2998	t = 93.2 s, 稳定, fc = NaN Hz, Xf = 0.0854, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.44778, Y = -0.13545, Z = 0.26221	
主轴转速: 2998	t = 93.3 s, 稳定, fc = NaN Hz, Xf = 0.0633, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.67245, Y = -0.13698, Z = 0.038138	
主轴转速: 2970	t = 93.4 s, 稳定, fc = NaN Hz, Xf = 0.0879, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.53327, Y = -0.48943, Z = 0.12504	
主轴转速: 2970	t = 93.5 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32821, Y = -0.26585, Z = 0.21736	
主轴转速: 2995	t = 93.6 s, 稳定, fc = NaN Hz, Xf = 0.1452, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.20321, Y = 0.26097, Z = 0.033202	
主轴转速: 2995	t = 93.7 s, 稳定, fc = NaN Hz, Xf = 0.1464, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.68804, Y = 0.20281, Z = -0.10988	
主轴转速: 3030	t = 93.8 s, 稳定, fc = NaN Hz, Xf = 0.0881, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.51573, Y = -0.020831, Z = -0.10178	
主轴转速: 2986	t = 93.9 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.024933, Y = 0.022411, Z = -0.20964	
主轴转速: 2986	t = 94.0 s, 稳定, fc = NaN Hz, Xf = 0.1395, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22671, Y = 0.04799, Z = -0.079352	
主轴转速: 3014	t = 94.1 s, 稳定, fc = NaN Hz, Xf = 0.0740, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.55038, Y = -0.39612, Z = 0.020039	
主轴转速: 3014	t = 94.2 s, 稳定, fc = NaN Hz, Xf = 0.0894, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.69717, Y = -0.026496, Z = 0.29932	
主轴转速: 3019	t = 94.3 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.21837, Y = -0.14508, Z = -0.13176	
主轴转速: 3019	t = 94.4 s, 稳定, fc = NaN Hz, Xf = 0.0804, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.39372, Y = 0.10494, Z = -0.19392	
主轴转速: 3002	t = 94.5 s, 稳定, fc = NaN Hz, Xf = 0.0796, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.46203, Y = 0.32243, Z = -0.5044	
主轴转速: 3002	t = 94.6 s, 稳定, fc = NaN Hz, Xf = 0.0648, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37911, Y = -0.14319, Z = -0.012442	
主轴转速: 2986	t = 94.7 s, 稳定, fc = NaN Hz, Xf = 0.0789, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.035405, Y = -0.016873, Z = 0.19725	
主轴转速: 2986	t = 94.8 s, 稳定, fc = NaN Hz, Xf = 0.0722, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.29039, Y = 0.19922, Z = -0.13139	
主轴转速: 2995	t = 94.9 s, 稳定, fc = NaN Hz, Xf = 0.0900, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.47263, Y = 0.0028603, Z = 0.12236	
主轴转速: 2995	t = 95.0 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.25977, Y = -0.17334, Z = 0.089997	
主轴转速: 2998	t = 95.1 s, 稳定, fc = NaN Hz, Xf = 0.0894, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.030352, Y = 0.30281, Z = -0.26369	
主轴转速: 3019	t = 95.2 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.70186, Y = 0.36049, Z = 0.027717	
主轴转速: 3019	t = 95.3 s, 稳定, fc = NaN Hz, Xf = 0.0683, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29167, Y = 0.07558, Z = -0.0056163	
主轴转速: 2977	t = 95.4 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13459, Y = 0.088431, Z = -0.24535	
主轴转速: 2977	t = 95.5 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.33021, Y = 0.15938, Z = -0.025909	
主轴转速: 2998	t = 95.6 s, 稳定, fc = NaN Hz, Xf = 0.0988, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13721, Y = -0.21871, Z = 0.24088	
主轴转速: 2998	t = 95.7 s, 稳定, fc = NaN Hz, Xf = 0.0720, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.47938, Y = -0.23211, Z = -0.27076	
主轴转速: 3019	t = 95.8 s, 稳定, fc = NaN Hz, Xf = 0.0853, n_new = NaN rpm, pass = 0.0060 s	
	采集数据: X = 0.1467, Y = -0.27632, Z = 0.0019401	
主轴转速: 3019	t = 95.9 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.41436, Y = 0.19842, Z = 0.060502	
主轴转速: 3000	t = 96.0 s, 稳定, fc = NaN Hz, Xf = 0.0799, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.55312, Y = 0.1631, Z = -0.28331	
主轴转速: 3000	t = 96.1 s, 稳定, fc = NaN Hz, Xf = 0.0706, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23036, Y = -0.020771, Z = -0.14023	
主轴转速: 3019	t = 96.2 s, 稳定, fc = NaN Hz, Xf = 0.0738, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.15651, Y = -0.049213, Z = -0.021643	
主轴转速: 3019	t = 96.3 s, 稳定, fc = NaN Hz, Xf = 0.0790, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19444, Y = -0.070834, Z = -0.019084	
主轴转速: 2981	t = 96.4 s, 稳定, fc = NaN Hz, Xf = 0.0786, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40705, Y = -0.44448, Z = 0.10261	
主轴转速: 2981	t = 96.5 s, 稳定, fc = NaN Hz, Xf = 0.0891, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.75002, Y = -0.3988, Z = 0.13332	
主轴转速: 3019	t = 96.6 s, 稳定, fc = NaN Hz, Xf = 0.0650, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.27633, Y = 0.15945, Z = -0.27356	
主轴转速: 3000	t = 96.7 s, 稳定, fc = NaN Hz, Xf = 0.0736, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.43244, Y = 0.26591, Z = -0.10208	
主轴转速: 3000	t = 96.8 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.53022, Y = 0.32102, Z = -0.21147	
主轴转速: 3019	t = 96.9 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.055923, Y = 0.041474, Z = -0.18837	
主轴转速: 3019	t = 97.0 s, 稳定, fc = NaN Hz, Xf = 0.0749, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.01373, Y = 0.085386, Z = 0.097736	
主轴转速: 2988	t = 97.1 s, 稳定, fc = NaN Hz, Xf = 0.0735, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.2588, Y = 0.20311, Z = -0.028042	
主轴转速: 2988	t = 97.2 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42836, Y = -0.37292, Z = 0.093714	
主轴转速: 3016	t = 97.3 s, 稳定, fc = NaN Hz, Xf = 0.0624, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26768, Y = -0.23223, Z = 0.14886	
主轴转速: 3016	t = 97.4 s, 稳定, fc = NaN Hz, Xf = 0.0753, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.22409, Y = 0.29782, Z = -0.3448	
主轴转速: 2984	t = 97.5 s, 稳定, fc = NaN Hz, Xf = 0.0603, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.65011, Y = 0.384, Z = -0.068688	
主轴转速: 2984	t = 97.6 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24784, Y = -0.084416, Z = 0.048863	
主轴转速: 2981	t = 97.7 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.13587, Y = 0.15695, Z = -0.16863	
主轴转速: 2981	t = 97.8 s, 稳定, fc = NaN Hz, Xf = 0.0658, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.34726, Y = 0.11566, Z = -0.0034225	
主轴转速: 2993	t = 97.9 s, 稳定, fc = NaN Hz, Xf = 0.0798, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.23054, Y = 0.095678, Z = 0.46776	
主轴转速: 2993	t = 98.0 s, 稳定, fc = NaN Hz, Xf = 0.0573, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.53528, Y = -0.20629, Z = 0.15721	
主轴转速: 2998	t = 98.1 s, 稳定, fc = NaN Hz, Xf = 0.0618, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.033944, Y = 0.14178, Z = 0.25654	
主轴转速: 2981	t = 98.2 s, 稳定, fc = NaN Hz, Xf = 0.0585, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.4803, Y = -0.092272, Z = -0.0073836	
主轴转速: 2981	t = 98.3 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.57418, Y = 0.28162, Z = -0.20068	
主轴转速: 2995	t = 98.4 s, 稳定, fc = NaN Hz, Xf = 0.0647, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = -0.3665, Y = 0.070281, Z = -0.11616	
主轴转速: 2995	t = 98.5 s, 稳定, fc = NaN Hz, Xf = 0.0582, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.10542, Y = -0.064561, Z = 0.23881	
主轴转速: 3026	t = 98.6 s, 稳定, fc = NaN Hz, Xf = 0.0838, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.39335, Y = 0.17242, Z = -0.11342	
主轴转速: 3026	t = 98.7 s, 稳定, fc = NaN Hz, Xf = 0.0586, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30446, Y = -0.43827, Z = 0.21779	
主轴转速: 2986	t = 98.8 s, 稳定, fc = NaN Hz, Xf = 0.0707, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.49065, Y = -0.29679, Z = 0.2872	
主轴转速: 2986	t = 98.9 s, 稳定, fc = NaN Hz, Xf = 0.0577, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1808, Y = 0.27778, Z = -0.17813	
主轴转速: 2986	t = 99.0 s, 稳定, fc = NaN Hz, Xf = 0.0591, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.51543, Y = 0.25896, Z = 0.030825	
主轴转速: 2986	t = 99.1 s, 稳定, fc = NaN Hz, Xf = 0.0701, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.54587, Y = 0.33911, Z = -0.028347	
主轴转速: 2986	t = 99.2 s, 颤振, fc = 300.00 Hz, Xf = 0.1586, n_new = 3600.00 rpm, pass = 0.0022 s	
	采集数据: X = -0.15894, Y = 0.18795, Z = -0.14986	
主轴转速: 2986	t = 99.3 s, 稳定, fc = NaN Hz, Xf = 0.1391, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.04953, Y = 0.2145, Z = -0.048639	
主轴转速: 2984	t = 99.4 s, 稳定, fc = NaN Hz, Xf = 0.0588, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.072667, Y = 0.015589, Z = 0.20024	
主轴转速: 2984	t = 99.5 s, 稳定, fc = NaN Hz, Xf = 0.0683, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.25411, Y = -0.32834, Z = 0.24368	
主轴转速: 2993	t = 99.6 s, 稳定, fc = NaN Hz, Xf = 0.0827, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.50045, Y = -0.25665, Z = 0.21766	
主轴转速: 2991	t = 99.7 s, 稳定, fc = NaN Hz, Xf = 0.0607, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26653, Y = 0.4597, Z = 0.10249	
主轴转速: 2991	t = 99.8 s, 稳定, fc = NaN Hz, Xf = 0.0801, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.58965, Y = 0.20927, Z = -0.1743	
主轴转速: 3005	t = 99.9 s, 稳定, fc = NaN Hz, Xf = 0.0591, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40425, Y = -0.020222, Z = -0.1796	
主轴转速: 3005	t = 100.0 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.093246, Y = 0.12954, Z = -0.014026	
主轴转速: 3016	t = 100.1 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.035223, Y = 0.13478, Z = 0.023817	
主轴转速: 3016	t = 100.2 s, 稳定, fc = NaN Hz, Xf = 0.0734, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2991, Y = -0.26384, Z = 0.38561	
主轴转速: 3026	t = 100.3 s, 稳定, fc = NaN Hz, Xf = 0.1019, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.66953, Y = -0.39984, Z = 0.1048	
主轴转速: 3026	t = 100.4 s, 稳定, fc = NaN Hz, Xf = 0.0686, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21477, Y = -0.0096859, Z = -0.42939	
主轴转速: 2984	t = 100.5 s, 稳定, fc = NaN Hz, Xf = 0.0800, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.53162, Y = -0.012914, Z = 0.0091309	
主轴转速: 2984	t = 100.6 s, 稳定, fc = NaN Hz, Xf = 0.0842, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.81669, Y = 0.25604, Z = -0.11762	
主轴转速: 2988	t = 100.7 s, 稳定, fc = NaN Hz, Xf = 0.0741, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14104, Y = -0.04428, Z = 0.13247	
主轴转速: 2988	t = 100.8 s, 稳定, fc = NaN Hz, Xf = 0.0913, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.073093, Y = -0.085634, Z = 0.27306	
主轴转速: 2986	t = 100.9 s, 稳定, fc = NaN Hz, Xf = 0.0709, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32364, Y = 0.13655, Z = -0.031211	
主轴转速: 2986	t = 101.0 s, 稳定, fc = NaN Hz, Xf = 0.1490, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.53193, Y = -0.46696, Z = -0.011101	
主轴转速: 2984	t = 101.1 s, 稳定, fc = NaN Hz, Xf = 0.1445, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.52724, Y = -0.34076, Z = 0.012178	
主轴转速: 2995	t = 101.2 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2082, Y = 0.20878, Z = 0.039905	
主轴转速: 2995	t = 101.3 s, 稳定, fc = NaN Hz, Xf = 0.0934, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.53369, Y = 0.17004, Z = -0.099462	
主轴转速: 2993	t = 101.4 s, 稳定, fc = NaN Hz, Xf = 0.0638, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.34422, Y = 0.22431, Z = 0.039844	
主轴转速: 2993	t = 101.5 s, 稳定, fc = NaN Hz, Xf = 0.0799, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.05434, Y = 0.045859, Z = -0.14139	
主轴转速: 2993	t = 101.6 s, 稳定, fc = NaN Hz, Xf = 0.0765, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.066213, Y = 0.14751, Z = 0.019856	
主轴转速: 2993	t = 101.7 s, 稳定, fc = NaN Hz, Xf = 0.0709, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16174, Y = -0.14422, Z = 0.33077	
主轴转速: 3026	t = 101.8 s, 稳定, fc = NaN Hz, Xf = 0.0846, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.26434, Y = -0.49863, Z = 0.15715	
主轴转速: 3026	t = 101.9 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.15706, Y = 0.058527, Z = -0.01689	
主轴转速: 2995	t = 102.0 s, 稳定, fc = NaN Hz, Xf = 0.0740, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.34117, Y = 0.38382, Z = -0.034989	
主轴转速: 2995	t = 102.1 s, 稳定, fc = NaN Hz, Xf = 0.0732, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.59245, Y = 0.20293, Z = -0.23633	
主轴转速: 2991	t = 102.2 s, 稳定, fc = NaN Hz, Xf = 0.0595, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22159, Y = -0.03624, Z = -0.087396	
主轴转速: 2991	t = 102.3 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10646, Y = 0.075885, Z = 0.12571	
主轴转速: 3014	t = 102.4 s, 稳定, fc = NaN Hz, Xf = 0.0610, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23895, Y = 0.090684, Z = 0.061051	
主轴转速: 2984	t = 102.5 s, 稳定, fc = NaN Hz, Xf = 0.0628, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40833, Y = -0.71465, Z = 0.43284	
主轴转速: 2984	t = 102.6 s, 颤振, fc = 300.00 Hz, Xf = 0.1743, n_new = 3600.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.33557, Y = 0.012727, Z = -0.14224	
主轴转速: 3002	t = 102.7 s, 颤振, fc = 300.00 Hz, Xf = 0.1744, n_new = 3600.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.13885, Y = 0.22668, Z = 0.039661	
主轴转速: 3002	t = 102.8 s, 稳定, fc = NaN Hz, Xf = 0.0621, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.76463, Y = 0.22321, Z = 0.015469	
主轴转速: 3023	t = 102.9 s, 稳定, fc = NaN Hz, Xf = 0.0648, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.70527, Y = 0.12802, Z = -0.17612	
主轴转速: 3023	t = 103.0 s, 稳定, fc = NaN Hz, Xf = 0.0600, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12083, Y = -0.1117, Z = -0.00196	
主轴转速: 3000	t = 103.1 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10634, Y = -0.093795, Z = 0.16318	
主轴转速: 3000	t = 103.2 s, 稳定, fc = NaN Hz, Xf = 0.0675, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.48158, Y = -0.063586, Z = 0.1151	
主轴转速: 3014	t = 103.3 s, 稳定, fc = NaN Hz, Xf = 0.0877, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.47074, Y = -0.37109, Z = -0.17283	
主轴转速: 3014	t = 103.4 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27676, Y = -0.20135, Z = 0.087072	
主轴转速: 2988	t = 103.5 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37271, Y = 0.3745, Z = -0.098975	
主轴转速: 2988	t = 103.6 s, 稳定, fc = NaN Hz, Xf = 0.0890, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.46568, Y = 0.17333, Z = -0.25004	
主轴转速: 3012	t = 103.7 s, 稳定, fc = NaN Hz, Xf = 0.0647, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3704, Y = 0.015224, Z = 0.066292	
主轴转速: 3012	t = 103.8 s, 稳定, fc = NaN Hz, Xf = 0.0706, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.080339, Y = 0.080818, Z = 0.10243	
主轴转速: 2988	t = 103.9 s, 稳定, fc = NaN Hz, Xf = 0.0870, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059881, Y = 0.12698, Z = 0.033506	
主轴转速: 2988	t = 104.0 s, 稳定, fc = NaN Hz, Xf = 0.0633, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23554, Y = -0.18795, Z = 0.092373	
主轴转速: 2991	t = 104.1 s, 稳定, fc = NaN Hz, Xf = 0.0781, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.41905, Y = -0.25665, Z = 0.037528	
主轴转速: 3005	t = 104.2 s, 稳定, fc = NaN Hz, Xf = 0.0690, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.077416, Y = -0.05981, Z = -0.047847	
主轴转速: 3005	t = 104.3 s, 稳定, fc = NaN Hz, Xf = 0.0692, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.66241, Y = 0.36323, Z = -0.13712	
主轴转速: 2995	t = 104.4 s, 稳定, fc = NaN Hz, Xf = 0.0832, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.46818, Y = 0.15914, Z = -0.028834	
主轴转速: 2995	t = 104.5 s, 稳定, fc = NaN Hz, Xf = 0.0581, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14336, Y = 0.092999, Z = -0.15504	
主轴转速: 3014	t = 104.6 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.31664, Y = 0.072048, Z = 0.033324	
主轴转速: 3014	t = 104.7 s, 稳定, fc = NaN Hz, Xf = 0.0635, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14433, Y = 0.095678, Z = 0.18829	
主轴转速: 2988	t = 104.8 s, 稳定, fc = NaN Hz, Xf = 0.0578, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.44584, Y = -0.36732, Z = 0.096152	
主轴转速: 2988	t = 104.9 s, 稳定, fc = NaN Hz, Xf = 0.0694, n_new = NaN rpm, pass = 0.0003 s	
