开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.11121, Y = -0.018639, Z = -0.086056	
主轴转速: 8011	t = 73.8 s, 稳定, fc = NaN Hz, Xf = 0.0592, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.25867, Y = 0.00097231, Z = -0.093795	
主轴转速: 8046	t = 73.9 s, 稳定, fc = NaN Hz, Xf = 0.0603, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.057446, Y = 0.12053, Z = -0.22024	
主轴转速: 8046	t = 74.0 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.085758, Y = 0.24392, Z = -0.056074	
主轴转速: 7931	t = 74.1 s, 稳定, fc = NaN Hz, Xf = 0.1000, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.19785, Y = -0.021745, Z = 0.052276	
主轴转速: 7931	t = 74.2 s, 颤振, fc = 540.00 Hz, Xf = 0.1842, n_new = 8100.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.058481, Y = 0.18606, Z = -0.25425	
主轴转速: 7941	t = 74.3 s, 颤振, fc = 540.00 Hz, Xf = 0.1852, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.088132, Y = 0.10421, Z = -0.10202	
主轴转速: 7941	t = 74.4 s, 颤振, fc = 540.00 Hz, Xf = 0.1845, n_new = 8100.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.19286, Y = 0.067541, Z = 0.30292	
主轴转速: 7985	t = 74.5 s, 颤振, fc = 540.00 Hz, Xf = 0.1830, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.10049, Y = 0.15762, Z = 0.010837	
主轴转速: 7985	t = 74.6 s, 颤振, fc = 540.00 Hz, Xf = 0.1854, n_new = 8100.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.25045, Y = 0.071256, Z = -0.22286	
主轴转速: 7943	t = 74.7 s, 颤振, fc = 540.00 Hz, Xf = 0.1840, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.1478, Y = 0.09306, Z = 0.11443	
主轴转速: 7971	t = 74.8 s, 颤振, fc = 540.00 Hz, Xf = 0.1849, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.20546, Y = 0.10055, Z = 1.2099	
主轴转速: 7971	t = 74.9 s, 颤振, fc = 1600.00 Hz, Xf = 0.3207, n_new = 8000.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.049835, Y = -0.31275, Z = 0.12985	
主轴转速: 7936	t = 75.0 s, 颤振, fc = 1610.00 Hz, Xf = 0.2705, n_new = 8050.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.86552, Y = 0.36877, Z = 0.36782	
主轴转速: 7936	t = 75.1 s, 颤振, fc = 1610.00 Hz, Xf = 0.3260, n_new = 8050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.92702, Y = 0.77409, Z = -0.33731	
主轴转速: 8037	t = 75.2 s, 颤振, fc = 1610.00 Hz, Xf = 0.2152, n_new = 8050.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.055315, Y = 0.057552, Z = 0.01559	
主轴转速: 8037	t = 75.3 s, 稳定, fc = NaN Hz, Xf = 0.1489, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.041311, Y = -0.031429, Z = 0.35746	
主轴转速: 8041	t = 75.4 s, 稳定, fc = NaN Hz, Xf = 0.1042, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43305, Y = 0.1413, Z = 0.066231	
主轴转速: 8041	t = 75.5 s, 稳定, fc = NaN Hz, Xf = 0.1027, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41649, Y = -0.1653, Z = -0.37424	
主轴转速: 7957	t = 75.6 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2107, Y = -0.606, Z = 0.24631	
主轴转速: 7957	t = 75.7 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.36181, Y = 0.072961, Z = -0.34273	
主轴转速: 7969	t = 75.8 s, 稳定, fc = NaN Hz, Xf = 0.1201, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23633, Y = 0.61891, Z = -0.32506	
主轴转速: 7969	t = 75.9 s, 稳定, fc = NaN Hz, Xf = 0.1206, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.095439, Y = -0.30586, Z = 0.11852	
主轴转速: 7978	t = 76.0 s, 稳定, fc = NaN Hz, Xf = 0.1144, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.16247, Y = 0.48291, Z = -0.17247	
主轴转速: 7999	t = 76.1 s, 稳定, fc = NaN Hz, Xf = 0.1151, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.091237, Y = -0.17784, Z = -0.30714	
主轴转速: 7999	t = 76.2 s, 稳定, fc = NaN Hz, Xf = 0.1148, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25953, Y = 0.1603, Z = -0.27844	
主轴转速: 7959	t = 76.3 s, 稳定, fc = NaN Hz, Xf = 0.1232, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.089167, Y = 0.32681, Z = -0.39642	
主轴转速: 7959	t = 76.4 s, 稳定, fc = NaN Hz, Xf = 0.1177, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32315, Y = 0.32937, Z = 0.094263	
主轴转速: 7950	t = 76.5 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20814, Y = 0.117, Z = -0.2501	
主轴转速: 7950	t = 76.6 s, 稳定, fc = NaN Hz, Xf = 0.1194, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.48943, Y = -0.0060317, Z = -0.24224	
主轴转速: 7952	t = 76.7 s, 稳定, fc = NaN Hz, Xf = 0.1189, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.056167, Y = 0.065592, Z = -0.17996	
主轴转速: 7952	t = 76.8 s, 稳定, fc = NaN Hz, Xf = 0.1235, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.27889, Y = 0.038063, Z = 0.54966	
主轴转速: 8051	t = 76.9 s, 稳定, fc = NaN Hz, Xf = 0.1199, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.017687, Y = 0.37157, Z = -0.28118	
主轴转速: 8051	t = 77.0 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.072241, Y = 0.14769, Z = -0.19812	
主轴转速: 7962	t = 77.1 s, 稳定, fc = NaN Hz, Xf = 0.1166, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3455, Y = -0.049578, Z = 0.099808	
主轴转速: 7962	t = 77.2 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24315, Y = 0.10384, Z = 0.43838	
主轴转速: 8039	t = 77.3 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41101, Y = -0.076315, Z = 0.32589	
主轴转速: 7999	t = 77.4 s, 稳定, fc = NaN Hz, Xf = 0.1196, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.11243, Y = 0.46244, Z = 0.036431	
主轴转速: 7999	t = 77.5 s, 稳定, fc = NaN Hz, Xf = 0.1201, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29119, Y = -0.15476, Z = 0.13924	
主轴转速: 7945	t = 77.6 s, 稳定, fc = NaN Hz, Xf = 0.1203, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.089228, Y = -0.06925, Z = 0.3045	
主轴转速: 7945	t = 77.7 s, 稳定, fc = NaN Hz, Xf = 0.1041, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.065604, Y = -0.1952, Z = -0.003971	
主轴转速: 7962	t = 77.8 s, 稳定, fc = NaN Hz, Xf = 0.1181, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.41071, Y = 0.10908, Z = -0.33737	
主轴转速: 7962	t = 77.9 s, 稳定, fc = NaN Hz, Xf = 0.1290, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22123, Y = 0.26116, Z = -0.095197	
主轴转速: 7952	t = 78.0 s, 稳定, fc = NaN Hz, Xf = 0.1192, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15024, Y = -0.3837, Z = 0.29305	
主轴转速: 7952	t = 78.1 s, 稳定, fc = NaN Hz, Xf = 0.1237, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.62667, Y = -0.42944, Z = 0.3212	
主轴转速: 7997	t = 78.2 s, 稳定, fc = NaN Hz, Xf = 0.1201, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.47123, Y = 0.021741, Z = -0.22664	
主轴转速: 7997	t = 78.3 s, 稳定, fc = NaN Hz, Xf = 0.1224, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.37497, Y = 0.22126, Z = 0.067206	
主轴转速: 7945	t = 78.4 s, 稳定, fc = NaN Hz, Xf = 0.1213, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.082226, Y = -0.12845, Z = 0.21407	
主轴转速: 7945	t = 78.5 s, 稳定, fc = NaN Hz, Xf = 0.1201, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.30415, Y = -0.029663, Z = 0.13253	
主轴转速: 8011	t = 78.6 s, 稳定, fc = NaN Hz, Xf = 0.1256, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.062134, Y = 0.031607, Z = -0.40257	
主轴转速: 8011	t = 78.7 s, 稳定, fc = NaN Hz, Xf = 0.1189, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.49497, Y = -0.069494, Z = -0.5991	
主轴转速: 8006	t = 78.8 s, 稳定, fc = NaN Hz, Xf = 0.1235, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.21916, Y = -0.13223, Z = 0.016565	
主轴转速: 8006	t = 78.9 s, 稳定, fc = NaN Hz, Xf = 0.1174, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.28498, Y = -0.65716, Z = 0.27501	
主轴转速: 8044	t = 79.0 s, 稳定, fc = NaN Hz, Xf = 0.1141, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36662, Y = 0.26128, Z = -0.04352	
主轴转速: 7995	t = 79.1 s, 稳定, fc = NaN Hz, Xf = 0.0924, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.34976, Y = 0.36439, Z = -0.14127	
主轴转速: 7995	t = 79.2 s, 稳定, fc = NaN Hz, Xf = 0.0743, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.093673, Y = -0.30367, Z = 0.42711	
主轴转速: 7973	t = 79.3 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30373, Y = -0.12863, Z = -0.3292	
主轴转速: 7973	t = 79.4 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30428, Y = 0.036723, Z = -0.59203	
主轴转速: 7988	t = 79.5 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16059, Y = -0.018152, Z = 0.24277	
主轴转速: 7988	t = 79.6 s, 稳定, fc = NaN Hz, Xf = 0.1237, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39402, Y = 0.087456, Z = 0.047583	
主轴转速: 7988	t = 79.7 s, 稳定, fc = NaN Hz, Xf = 0.1276, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21818, Y = 0.23893, Z = -0.24864	
主轴转速: 7988	t = 79.8 s, 稳定, fc = NaN Hz, Xf = 0.1155, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11437, Y = 0.15098, Z = 0.23302	
主轴转速: 7990	t = 79.9 s, 稳定, fc = NaN Hz, Xf = 0.1278, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.24607, Y = 0.23022, Z = 0.44283	
主轴转速: 7990	t = 80.0 s, 稳定, fc = NaN Hz, Xf = 0.1266, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18591, Y = 0.20445, Z = 0.12327	
主轴转速: 7959	t = 80.1 s, 稳定, fc = NaN Hz, Xf = 0.1269, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18914, Y = -0.38126, Z = 0.60322	
主轴转速: 7959	t = 80.2 s, 稳定, fc = NaN Hz, Xf = 0.1284, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.36084, Y = 0.10725, Z = -0.08764	
主轴转速: 7955	t = 80.3 s, 稳定, fc = NaN Hz, Xf = 0.1256, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33356, Y = 0.27309, Z = -0.041875	
主轴转速: 7924	t = 80.4 s, 稳定, fc = NaN Hz, Xf = 0.1299, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.085575, Y = -0.85053, Z = 0.61029	
主轴转速: 7924	t = 80.5 s, 稳定, fc = NaN Hz, Xf = 0.1219, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.088437, Y = 0.011143, Z = 0.30115	
主轴转速: 7980	t = 80.6 s, 稳定, fc = NaN Hz, Xf = 0.1292, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.24181, Y = 0.021436, Z = -0.20489	
主轴转速: 7980	t = 80.7 s, 稳定, fc = NaN Hz, Xf = 0.1247, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.45119, Y = -0.040686, Z = -0.20275	
主轴转速: 7959	t = 80.8 s, 稳定, fc = NaN Hz, Xf = 0.1219, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.1134, Y = -0.45593, Z = 0.4109	
主轴转速: 7959	t = 80.9 s, 稳定, fc = NaN Hz, Xf = 0.1250, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.099883, Y = 0.28393, Z = -0.091662	
主轴转速: 8048	t = 81.0 s, 稳定, fc = NaN Hz, Xf = 0.1264, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35907, Y = 0.73791, Z = -0.31708	
主轴转速: 8048	t = 81.1 s, 稳定, fc = NaN Hz, Xf = 0.1284, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.11048, Y = -0.46245, Z = 0.28695	
主轴转速: 7927	t = 81.2 s, 稳定, fc = NaN Hz, Xf = 0.1260, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19925, Y = 0.17979, Z = -0.52311	
主轴转速: 7927	t = 81.3 s, 稳定, fc = NaN Hz, Xf = 0.1306, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19797, Y = -0.21719, Z = -0.15869	
主轴转速: 7980	t = 81.4 s, 稳定, fc = NaN Hz, Xf = 0.1251, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11766, Y = -0.11213, Z = 0.062452	
主轴转速: 7980	t = 81.5 s, 稳定, fc = NaN Hz, Xf = 0.1283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28358, Y = 0.55429, Z = -0.29221	
主轴转速: 7945	t = 81.6 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2149, Y = -0.006458, Z = -0.23036	
主轴转速: 7945	t = 81.7 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.020366, Y = -0.081736, Z = -0.12554	
主轴转速: 7945	t = 81.8 s, 稳定, fc = NaN Hz, Xf = 0.1256, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39761, Y = 0.15567, Z = -0.090078	
主轴转速: 7997	t = 81.9 s, 稳定, fc = NaN Hz, Xf = 0.1260, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.1467, Y = 0.18027, Z = -0.29044	
主轴转速: 7959	t = 82.0 s, 稳定, fc = NaN Hz, Xf = 0.1272, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25307, Y = -0.15653, Z = 0.21565	
主轴转速: 7959	t = 82.1 s, 稳定, fc = NaN Hz, Xf = 0.1245, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.10415, Y = 0.38692, Z = -0.48947	
主轴转速: 8041	t = 82.2 s, 稳定, fc = NaN Hz, Xf = 0.1281, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.015069, Y = 0.22504, Z = -0.23712	
主轴转速: 8041	t = 82.3 s, 稳定, fc = NaN Hz, Xf = 0.1190, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.54405, Y = 0.15567, Z = -0.56138	
主轴转速: 7988	t = 82.4 s, 稳定, fc = NaN Hz, Xf = 0.1296, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32218, Y = -0.018578, Z = 0.22979	
主轴转速: 7988	t = 82.5 s, 稳定, fc = NaN Hz, Xf = 0.1227, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.24991, Y = 0.077712, Z = 0.42528	
主轴转速: 7945	t = 82.6 s, 稳定, fc = NaN Hz, Xf = 0.1326, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10001, Y = 0.26183, Z = -0.10355	
主轴转速: 7945	t = 82.7 s, 稳定, fc = NaN Hz, Xf = 0.1297, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.48188, Y = -0.036788, Z = -0.56449	
主轴转速: 7973	t = 82.8 s, 稳定, fc = NaN Hz, Xf = 0.1245, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0092243, Y = -0.0015857, Z = -0.11646	
主轴转速: 7973	t = 82.9 s, 稳定, fc = NaN Hz, Xf = 0.1327, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.0172, Y = 0.1039, Z = 0.62321	
主轴转速: 8048	t = 83.0 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29301, Y = 0.12175, Z = -0.33316	
主轴转速: 8048	t = 83.1 s, 稳定, fc = NaN Hz, Xf = 0.1032, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.046121, Y = 0.086177, Z = -0.01104	
主轴转速: 7957	t = 83.2 s, 稳定, fc = NaN Hz, Xf = 0.1222, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.16418, Y = -0.2639, Z = 0.24777	
主轴转速: 7964	t = 83.3 s, 稳定, fc = NaN Hz, Xf = 0.1261, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.70448, Y = -0.59638, Z = 0.12242	
主轴转速: 7964	t = 83.4 s, 稳定, fc = NaN Hz, Xf = 0.1271, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.40663, Y = -0.10049, Z = 0.046365	
主轴转速: 7955	t = 83.5 s, 稳定, fc = NaN Hz, Xf = 0.1242, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18957, Y = 0.053594, Z = -0.035781	
主轴转速: 7955	t = 83.6 s, 稳定, fc = NaN Hz, Xf = 0.1280, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1727, Y = -0.039712, Z = 0.073787	
主轴转速: 8048	t = 83.7 s, 稳定, fc = NaN Hz, Xf = 0.1251, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.29654, Y = 0.031242, Z = 0.16696	
主轴转速: 8048	t = 83.8 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26805, Y = -0.1734, Z = -0.13255	
主轴转速: 8034	t = 83.9 s, 稳定, fc = NaN Hz, Xf = 0.0997, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.48943, Y = 0.074545, Z = -0.33633	
主轴转速: 8034	t = 84.0 s, 稳定, fc = NaN Hz, Xf = 0.0992, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.022802, Y = -0.090689, Z = 0.090301	
主轴转速: 8039	t = 84.1 s, 稳定, fc = NaN Hz, Xf = 0.1214, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41972, Y = -1.181, Z = 0.43948	
主轴转速: 8039	t = 84.2 s, 稳定, fc = NaN Hz, Xf = 0.1252, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28906, Y = 0.55252, Z = -0.26284	
主轴转速: 7955	t = 84.3 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3058, Y = 0.39624, Z = -0.27564	
主轴转速: 7955	t = 84.4 s, 稳定, fc = NaN Hz, Xf = 0.1283, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.087219, Y = -0.17212, Z = 0.56428	
主轴转速: 7985	t = 84.5 s, 稳定, fc = NaN Hz, Xf = 0.1234, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.31621, Y = 0.11712, Z = -0.20793	
主轴转速: 7985	t = 84.6 s, 稳定, fc = NaN Hz, Xf = 0.1068, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.41503, Y = 0.082401, Z = -0.40044	
主轴转速: 7945	t = 84.7 s, 稳定, fc = NaN Hz, Xf = 0.1007, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.1783, Y = 0.12966, Z = -0.033283	
主轴转速: 7985	t = 84.8 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.56109, Y = 0.096409, Z = 0.041002	
主轴转速: 7985	t = 84.9 s, 稳定, fc = NaN Hz, Xf = 0.1023, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.34477, Y = 0.0271, Z = -0.16759	
主轴转速: 7997	t = 85.0 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41588, Y = -0.78944, Z = 0.56392	
主轴转速: 7997	t = 85.1 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.32717, Y = 0.69297, Z = -0.39441	
主轴转速: 8039	t = 85.2 s, 稳定, fc = NaN Hz, Xf = 0.1243, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15876, Y = 0.32809, Z = 0.052824	
主轴转速: 8039	t = 85.3 s, 稳定, fc = NaN Hz, Xf = 0.1236, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.10329, Y = -0.19429, Z = 0.41194	
主轴转速: 7973	t = 85.4 s, 稳定, fc = NaN Hz, Xf = 0.1249, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.47062, Y = 0.32291, Z = -0.60184	
主轴转速: 7973	t = 85.5 s, 稳定, fc = NaN Hz, Xf = 0.1227, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29326, Y = 0.23466, Z = -0.12061	
主轴转速: 7962	t = 85.6 s, 稳定, fc = NaN Hz, Xf = 0.1263, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24248, Y = 0.082097, Z = 0.59871	
主轴转速: 7962	t = 85.7 s, 稳定, fc = NaN Hz, Xf = 0.1229, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16241, Y = -0.25659, Z = 0.57208	
主轴转速: 7983	t = 85.8 s, 稳定, fc = NaN Hz, Xf = 0.1242, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.13234, Y = 0.19459, Z = -0.2086	
主轴转速: 7983	t = 85.9 s, 稳定, fc = NaN Hz, Xf = 0.1184, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.33046, Y = 0.35269, Z = 0.13594	
