开始记录spindle数据...	开始记录accel数据...	
主轴转速: 5977	t = 325.3 s, 稳定, fc = NaN Hz, Xf = 0.1203, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.069745, Y = -0.0063362, Z = 0.43479	
主轴转速: 5977	t = 325.4 s, 稳定, fc = NaN Hz, Xf = 0.1196, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.48206, Y = 0.28881, Z = -0.074416	
主轴转速: 5958	t = 325.5 s, 稳定, fc = NaN Hz, Xf = 0.1157, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13501, Y = 0.15043, Z = -0.16253	
主轴转速: 5958	t = 325.6 s, 稳定, fc = NaN Hz, Xf = 0.1031, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.47689, Y = -0.1653, Z = -0.25413	
主轴转速: 5967	t = 325.7 s, 稳定, fc = NaN Hz, Xf = 0.0993, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43409, Y = 0.14069, Z = 0.01297	
主轴转速: 5967	t = 325.8 s, 稳定, fc = NaN Hz, Xf = 0.0996, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12393, Y = 0.10926, Z = -0.11975	
主轴转速: 6019	t = 325.9 s, 稳定, fc = NaN Hz, Xf = 0.1027, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24047, Y = 0.070708, Z = -0.099097	
主轴转速: 6026	t = 326.0 s, 稳定, fc = NaN Hz, Xf = 0.0967, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.24777, Y = -0.17985, Z = 0.24716	
主轴转速: 6026	t = 326.1 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33716, Y = 0.047564, Z = -0.14913	
主轴转速: 5988	t = 326.2 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18738, Y = -0.069189, Z = 0.088656	
主轴转速: 5988	t = 326.3 s, 稳定, fc = NaN Hz, Xf = 0.0999, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.62058, Y = 0.019244, Z = -0.10866	
主轴转速: 5960	t = 326.4 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.29569, Y = -0.11992, Z = 0.23058	
主轴转速: 5960	t = 326.5 s, 稳定, fc = NaN Hz, Xf = 0.0945, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.062926, Y = 0.13612, Z = 0.31888	
主轴转速: 5953	t = 326.6 s, 稳定, fc = NaN Hz, Xf = 0.0969, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16339, Y = -0.0099905, Z = 0.34777	
主轴转速: 5953	t = 326.7 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.14007, Y = 0.059319, Z = -0.061619	
主轴转速: 5991	t = 326.8 s, 稳定, fc = NaN Hz, Xf = 0.0970, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25861, Y = 0.093669, Z = -0.15291	
主轴转速: 5991	t = 326.9 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.52018, Y = -0.24953, Z = -0.0055554	
主轴转速: 6007	t = 327.0 s, 稳定, fc = NaN Hz, Xf = 0.0929, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26044, Y = 0.19124, Z = -0.16028	
主轴转速: 6007	t = 327.1 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.01306, Y = 0.16054, Z = -0.060949	
主轴转速: 6028	t = 327.2 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17727, Y = -0.058592, Z = -0.454	
主轴转速: 5960	t = 327.3 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.034553, Y = -0.058227, Z = 0.17172	
主轴转速: 5960	t = 327.4 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29149, Y = 0.26499, Z = -0.06753	
主轴转速: 6033	t = 327.5 s, 稳定, fc = NaN Hz, Xf = 0.0867, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30738, Y = 0.17735, Z = 0.49871	
主轴转速: 6033	t = 327.6 s, 稳定, fc = NaN Hz, Xf = 0.0865, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.39019, Y = -0.01267, Z = -0.06881	
主轴转速: 5953	t = 327.7 s, 稳定, fc = NaN Hz, Xf = 0.0973, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.36145, Y = -0.028262, Z = 0.23186	
主轴转速: 5953	t = 327.8 s, 稳定, fc = NaN Hz, Xf = 0.0928, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.1008, Y = -0.17675, Z = 0.20072	
主轴转速: 5995	t = 327.9 s, 稳定, fc = NaN Hz, Xf = 0.0954, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.1878, Y = 0.12357, Z = -0.12573	
主轴转速: 5995	t = 328.0 s, 稳定, fc = NaN Hz, Xf = 0.0918, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.015678, Y = -0.14666, Z = 0.092191	
主轴转速: 6038	t = 328.1 s, 稳定, fc = NaN Hz, Xf = 0.0965, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.30379, Y = 0.13119, Z = -0.15437	
主轴转速: 6038	t = 328.2 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.28272, Y = -0.074245, Z = 0.25953	
主轴转速: 5970	t = 328.3 s, 稳定, fc = NaN Hz, Xf = 0.0980, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.011051, Y = 0.23612, Z = -0.090382	
主轴转速: 5993	t = 328.4 s, 稳定, fc = NaN Hz, Xf = 0.0965, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3433, Y = -0.027592, Z = -0.07594	
主轴转速: 5993	t = 328.5 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.26732, Y = -0.19873, Z = -0.019632	
主轴转速: 5998	t = 328.6 s, 稳定, fc = NaN Hz, Xf = 0.0796, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18701, Y = -0.011026, Z = 0.05776	
主轴转速: 5998	t = 328.7 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.25051, Y = 0.014189, Z = 0.18256	
主轴转速: 6030	t = 328.8 s, 稳定, fc = NaN Hz, Xf = 0.0950, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.63257, Y = -0.038615, Z = -0.095806	
主轴转速: 6030	t = 328.9 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29234, Y = -0.10323, Z = 0.33796	
主轴转速: 6026	t = 329.0 s, 稳定, fc = NaN Hz, Xf = 0.0814, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19213, Y = 0.24027, Z = 0.024427	
主轴转速: 6026	t = 329.1 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.061586, Y = -0.009016, Z = 0.30072	
主轴转速: 6033	t = 329.2 s, 稳定, fc = NaN Hz, Xf = 0.0833, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11809, Y = -0.041722, Z = -0.29575	
主轴转速: 6033	t = 329.3 s, 稳定, fc = NaN Hz, Xf = 0.0891, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15992, Y = 0.14081, Z = -0.27235	
主轴转速: 5958	t = 329.4 s, 稳定, fc = NaN Hz, Xf = 0.0977, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.52955, Y = -0.3326, Z = -0.038097	
主轴转速: 5958	t = 329.5 s, 稳定, fc = NaN Hz, Xf = 0.0911, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.25599, Y = 0.21322, Z = 0.058735	
主轴转速: 5967	t = 329.6 s, 稳定, fc = NaN Hz, Xf = 0.0951, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.027551, Y = 0.11456, Z = -0.060461	
主轴转速: 5965	t = 329.7 s, 稳定, fc = NaN Hz, Xf = 0.0950, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18324, Y = 0.0091944, Z = -0.24084	
主轴转速: 5965	t = 329.8 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16716, Y = -0.13168, Z = 0.18061	
主轴转速: 6033	t = 329.9 s, 稳定, fc = NaN Hz, Xf = 0.0941, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.35335, Y = 0.12972, Z = -0.028956	
主轴转速: 6033	t = 330.0 s, 稳定, fc = NaN Hz, Xf = 0.0901, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2272, Y = 0.0944, Z = 0.3112	
主轴转速: 5958	t = 330.1 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.50252, Y = 0.040865, Z = -0.28283	
主轴转速: 5958	t = 330.2 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40815, Y = -0.068702, Z = 0.16416	
主轴转速: 5962	t = 330.3 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.094951, Y = 0.035505, Z = 0.41559	
主轴转速: 5962	t = 330.4 s, 稳定, fc = NaN Hz, Xf = 0.0956, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.008859, Y = -0.026008, Z = 0.0041948	
主轴转速: 6028	t = 330.5 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.058602, Y = -0.18198, Z = 0.1237	
主轴转速: 6028	t = 330.6 s, 稳定, fc = NaN Hz, Xf = 0.0924, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.24065, Y = 0.087274, Z = -0.49099	
主轴转速: 5951	t = 330.7 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60207, Y = -0.16676, Z = 0.28963	
主轴转速: 5951	t = 330.8 s, 稳定, fc = NaN Hz, Xf = 0.0937, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24698, Y = 0.20433, Z = -0.20897	
主轴转速: 5960	t = 330.9 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13623, Y = 0.16706, Z = -0.15437	
主轴转速: 6000	t = 331.0 s, 稳定, fc = NaN Hz, Xf = 0.0918, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.057019, Y = -0.078325, Z = -0.46199	
主轴转速: 6000	t = 331.1 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18439, Y = 0.012179, Z = 0.30627	
主轴转速: 6026	t = 331.2 s, 稳定, fc = NaN Hz, Xf = 0.0968, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.34245, Y = 0.18027, Z = 0.01882	
主轴转速: 6026	t = 331.3 s, 稳定, fc = NaN Hz, Xf = 0.0900, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.26342, Y = 0.16066, Z = 0.41114	
主轴转速: 5955	t = 331.4 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.48584, Y = -0.061333, Z = -0.1242	
主轴转速: 5955	t = 331.5 s, 稳定, fc = NaN Hz, Xf = 0.0941, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.33222, Y = -0.20762, Z = 0.2031	
主轴转速: 5962	t = 331.6 s, 稳定, fc = NaN Hz, Xf = 0.0958, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.003014, Y = 0.084594, Z = 0.46806	
主轴转速: 5962	t = 331.7 s, 稳定, fc = NaN Hz, Xf = 0.0953, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.064265, Y = 0.13313, Z = 0.0076074	
主轴转速: 5967	t = 331.8 s, 稳定, fc = NaN Hz, Xf = 0.0878, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15237, Y = -0.044523, Z = 0.16251	
主轴转速: 5967	t = 331.9 s, 稳定, fc = NaN Hz, Xf = 0.0811, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29435, Y = 0.13667, Z = -0.24511	
主轴转速: 6035	t = 332.0 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.50173, Y = -0.33595, Z = 0.28013	
主轴转速: 5962	t = 332.1 s, 稳定, fc = NaN Hz, Xf = 0.0948, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16351, Y = 0.13843, Z = -0.23316	
主轴转速: 5962	t = 332.2 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.083748, Y = 0.17035, Z = -0.060888	
主轴转速: 5974	t = 332.3 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.047278, Y = -0.24325, Z = -0.50446	
主轴转速: 5974	t = 332.4 s, 稳定, fc = NaN Hz, Xf = 0.0941, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13934, Y = -0.049091, Z = 0.12546	
主轴转速: 5962	t = 332.5 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30531, Y = 0.19654, Z = 0.11644	
主轴转速: 5962	t = 332.6 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3511, Y = 0.12497, Z = 0.46916	
主轴转速: 5960	t = 332.7 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20467, Y = 0.067114, Z = 0.10773	
主轴转速: 5960	t = 332.8 s, 稳定, fc = NaN Hz, Xf = 0.0967, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.36815, Y = 0.095618, Z = -0.10805	
主轴转速: 6040	t = 332.9 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.027186, Y = 0.021314, Z = 0.35191	
主轴转速: 6040	t = 333.0 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32273, Y = 0.13892, Z = -0.13676	
主轴转速: 5965	t = 333.1 s, 稳定, fc = NaN Hz, Xf = 0.0939, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13039, Y = -0.045376, Z = -0.15443	
主轴转速: 5965	t = 333.2 s, 稳定, fc = NaN Hz, Xf = 0.0936, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.37764, Y = -0.11073, Z = -0.27417	
主轴转速: 5995	t = 333.3 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33728, Y = 0.061572, Z = 0.12138	
主轴转速: 5986	t = 333.4 s, 稳定, fc = NaN Hz, Xf = 0.0924, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.053915, Y = 0.025151, Z = -0.072344	
主轴转速: 5986	t = 333.5 s, 稳定, fc = NaN Hz, Xf = 0.0967, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2608, Y = -0.044158, Z = -0.17369	
主轴转速: 5962	t = 333.6 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10749, Y = -0.19624, Z = 0.11303	
主轴转速: 5962	t = 333.7 s, 稳定, fc = NaN Hz, Xf = 0.0940, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3598, Y = 0.13819, Z = -0.17728	
主轴转速: 5972	t = 333.8 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13209, Y = 0.15189, Z = 0.20042	
主轴转速: 5972	t = 333.9 s, 稳定, fc = NaN Hz, Xf = 0.0945, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.65711, Y = 0.016137, Z = -0.29697	
主轴转速: 5960	t = 334.0 s, 稳定, fc = NaN Hz, Xf = 0.0952, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14823, Y = -0.085085, Z = 0.27982	
主轴转速: 5960	t = 334.1 s, 稳定, fc = NaN Hz, Xf = 0.0947, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.20053, Y = 0.056578, Z = 0.001026	
主轴转速: 6026	t = 334.2 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029925, Y = -0.012122, Z = 0.26446	
主轴转速: 6026	t = 334.3 s, 稳定, fc = NaN Hz, Xf = 0.0792, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33892, Y = 0.23765, Z = -0.19684	
主轴转速: 5984	t = 334.4 s, 稳定, fc = NaN Hz, Xf = 0.0933, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.13824, Y = 0.015772, Z = -0.24437	
主轴转速: 5984	t = 334.5 s, 稳定, fc = NaN Hz, Xf = 0.0958, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.51433, Y = -0.21384, Z = -0.23481	
主轴转速: 5967	t = 334.6 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33125, Y = 0.1419, Z = -0.047603	
主轴转速: 5995	t = 334.7 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.08387, Y = 0.042631, Z = 0.017967	
主轴转速: 5995	t = 334.8 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.22531, Y = -0.070347, Z = -0.13639	
主轴转速: 6000	t = 334.9 s, 稳定, fc = NaN Hz, Xf = 0.0904, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.064935, Y = -0.22571, Z = 0.091886	
主轴转速: 6000	t = 335.0 s, 稳定, fc = NaN Hz, Xf = 0.0954, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.41746, Y = 0.21871, Z = -0.14029	
主轴转速: 5965	t = 335.1 s, 稳定, fc = NaN Hz, Xf = 0.0925, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22245, Y = 0.15141, Z = 0.10218	
主轴转速: 5965	t = 335.2 s, 稳定, fc = NaN Hz, Xf = 0.0964, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.56341, Y = -0.016629, Z = -0.2353	
