开始记录spindle数据...	开始记录accel数据...	
主轴转速: 3989	t = 181.8 s, 稳定, fc = NaN Hz, Xf = 0.0508, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.024628, Y = -0.25123, Z = 0.075737	
主轴转速: 3973	t = 181.9 s, 稳定, fc = NaN Hz, Xf = 0.0551, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.34063, Y = -0.0564, Z = 0.14082	
主轴转速: 3982	t = 182.0 s, 稳定, fc = NaN Hz, Xf = 0.1292, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.72311, Y = -0.3957, Z = -0.024081	
主轴转速: 3982	t = 182.1 s, 稳定, fc = NaN Hz, Xf = 0.0856, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1229, Y = -0.1335, Z = 0.28555	
主轴转速: 3980	t = 182.2 s, 稳定, fc = NaN Hz, Xf = 0.0772, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.017748, Y = -0.0041437, Z = -0.16363	
主轴转速: 3980	t = 182.3 s, 稳定, fc = NaN Hz, Xf = 0.0908, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2356, Y = 0.062973, Z = 0.21468	
主轴转速: 3959	t = 182.4 s, 稳定, fc = NaN Hz, Xf = 0.0704, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.045268, Y = 0.046711, Z = -0.31342	
主轴转速: 3959	t = 182.5 s, 稳定, fc = NaN Hz, Xf = 0.1004, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32857, Y = 0.19727, Z = 0.10249	
主轴转速: 3963	t = 182.6 s, 颤振, fc = 170.00 Hz, Xf = 0.1542, n_new = 5100.00 rpm, pass = 0.0020 s	
	采集数据: X = -0.40815, Y = -0.086304, Z = 0.17025	
主轴转速: 3963	t = 182.7 s, 稳定, fc = NaN Hz, Xf = 0.0706, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.17295, Y = 0.0023122, Z = -0.23115	
主轴转速: 3973	t = 182.8 s, 稳定, fc = NaN Hz, Xf = 0.0669, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.36096, Y = 0.24489, Z = -0.10866	
主轴转速: 3973	t = 182.9 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15706, Y = 0.098115, Z = 0.097858	
主轴转速: 4020	t = 183.0 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.066518, Y = 0.054203, Z = -0.10373	
主轴转速: 4020	t = 183.1 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.1341, Y = 0.034835, Z = 0.29695	
主轴转速: 3968	t = 183.2 s, 稳定, fc = NaN Hz, Xf = 0.0672, n_new = NaN rpm, pass = 0.0009 s	
	采集数据: X = -0.32406, Y = 0.10354, Z = -0.30854	
主轴转速: 4017	t = 183.3 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.11699, Y = -0.03356, Z = 0.2346	
主轴转速: 4017	t = 183.4 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.098909, Y = -0.008407, Z = 0.17732	
主轴转速: 3996	t = 183.5 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.46386, Y = 0.051036, Z = -0.094343	
主轴转速: 3996	t = 183.6 s, 稳定, fc = NaN Hz, Xf = 0.0655, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14792, Y = -0.02205, Z = 0.13351	
主轴转速: 3987	t = 183.7 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.22312, Y = 0.24934, Z = -0.13408	
主轴转速: 3987	t = 183.8 s, 稳定, fc = NaN Hz, Xf = 0.0652, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3307, Y = -0.036423, Z = 0.072507	
主轴转速: 3998	t = 183.9 s, 稳定, fc = NaN Hz, Xf = 0.0671, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1615, Y = 0.19581, Z = 0.11705	
主轴转速: 3998	t = 184.0 s, 稳定, fc = NaN Hz, Xf = 0.0652, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27475, Y = -0.17474, Z = -0.28642	
主轴转速: 4024	t = 184.1 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20802, Y = -0.12492, Z = -0.057293	
主轴转速: 4024	t = 184.2 s, 稳定, fc = NaN Hz, Xf = 0.0510, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0086152, Y = 0.088918, Z = 0.027717	
主轴转速: 4010	t = 184.3 s, 稳定, fc = NaN Hz, Xf = 0.0480, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.059637, Y = 0.091232, Z = -0.12085	
主轴转速: 4010	t = 184.4 s, 稳定, fc = NaN Hz, Xf = 0.0638, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.4968, Y = 0.065165, Z = 0.038016	
主轴转速: 4022	t = 184.5 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.18488, Y = -0.16852, Z = -0.1643	
主轴转速: 4017	t = 184.6 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.089228, Y = 0.079052, Z = -0.24054	
主轴转速: 4017	t = 184.7 s, 稳定, fc = NaN Hz, Xf = 0.0687, n_new = NaN rpm, pass = 0.0011 s	
	采集数据: X = 0.46903, Y = 0.031912, Z = -0.060461	
主轴转速: 4020	t = 184.8 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1064, Y = -0.124, Z = 0.18104	
主轴转速: 4020	t = 184.9 s, 稳定, fc = NaN Hz, Xf = 0.0647, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13075, Y = 0.1483, Z = -0.125	
主轴转速: 3994	t = 185.0 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37497, Y = 0.26554, Z = 0.049899	
主轴转速: 3994	t = 185.1 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.3606, Y = -0.074854, Z = 0.18738	
主轴转速: 4027	t = 185.2 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20363, Y = 0.16974, Z = -0.21263	
主轴转速: 4027	t = 185.3 s, 稳定, fc = NaN Hz, Xf = 0.0652, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.25971, Y = 0.094948, Z = -0.26333	
主轴转速: 4005	t = 185.4 s, 稳定, fc = NaN Hz, Xf = 0.0659, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20674, Y = 0.099515, Z = 0.065377	
主轴转速: 4005	t = 185.5 s, 稳定, fc = NaN Hz, Xf = 0.0654, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.062499, Y = -0.021075, Z = -0.13621	
主轴转速: 3984	t = 185.6 s, 稳定, fc = NaN Hz, Xf = 0.0679, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.14707, Y = -0.056765, Z = 0.22833	
主轴转速: 4003	t = 185.7 s, 稳定, fc = NaN Hz, Xf = 0.0680, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.27688, Y = 0.028927, Z = -0.37655	
主轴转速: 4003	t = 185.8 s, 稳定, fc = NaN Hz, Xf = 0.0680, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.12893, Y = 0.021497, Z = 0.12485	
主轴转速: 3996	t = 185.9 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13782, Y = -0.061394, Z = 0.036797	
主轴转速: 3996	t = 186.0 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.53205, Y = 0.06949, Z = -0.086056	
主轴转速: 4027	t = 186.1 s, 稳定, fc = NaN Hz, Xf = 0.0504, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.034918, Y = -0.030272, Z = 0.12705	
主轴转速: 4027	t = 186.2 s, 稳定, fc = NaN Hz, Xf = 0.0510, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.051296, Y = 0.19538, Z = -0.067347	
主轴转速: 3998	t = 186.3 s, 稳定, fc = NaN Hz, Xf = 0.0622, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.38355, Y = -0.073514, Z = 0.10822	
主轴转速: 3998	t = 186.4 s, 稳定, fc = NaN Hz, Xf = 0.0672, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.083261, Y = 0.10086, Z = 0.20956	
主轴转速: 3987	t = 186.5 s, 稳定, fc = NaN Hz, Xf = 0.0654, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.14506, Y = -0.19161, Z = -0.23322	
主轴转速: 3987	t = 186.6 s, 稳定, fc = NaN Hz, Xf = 0.0679, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.1282, Y = -0.14508, Z = 0.022172	
主轴转速: 4012	t = 186.7 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.076259, Y = -0.0062753, Z = 0.086889	
主轴转速: 4012	t = 186.8 s, 稳定, fc = NaN Hz, Xf = 0.0446, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.012695, Y = 0.18448, Z = -0.12347	
主轴转速: 3984	t = 186.9 s, 稳定, fc = NaN Hz, Xf = 0.0568, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.37971, Y = 0.090258, Z = 0.050021	
主轴转速: 3984	t = 187.0 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.28546, Y = -0.12936, Z = -0.11732	
主轴转速: 3984	t = 187.1 s, 稳定, fc = NaN Hz, Xf = 0.0693, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20589, Y = 0.19733, Z = 0.08829	
主轴转速: 3977	t = 187.2 s, 稳定, fc = NaN Hz, Xf = 0.0679, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.51013, Y = 0.075946, Z = -0.034197	
主轴转速: 3977	t = 187.3 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.17806, Y = -0.10397, Z = 0.079211	
主轴转速: 3977	t = 187.4 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.017018, Y = 0.037637, Z = -0.07143	
主轴转速: 3977	t = 187.5 s, 稳定, fc = NaN Hz, Xf = 0.0667, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.38258, Y = 0.2681, Z = -0.089468	
主轴转速: 4027	t = 187.6 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.31743, Y = -0.12291, Z = 0.15782	
主轴转速: 4027	t = 187.7 s, 稳定, fc = NaN Hz, Xf = 0.0656, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12631, Y = 0.10019, Z = -0.25522	
主轴转速: 3984	t = 187.8 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27846, Y = 0.044458, Z = -0.14346	
主轴转速: 3984	t = 187.9 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.20016, Y = 0.048843, Z = 0.079576	
主轴转速: 3987	t = 188.0 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.033457, Y = -0.0053008, Z = -0.16966	
主轴转速: 3984	t = 188.1 s, 稳定, fc = NaN Hz, Xf = 0.0647, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.05294, Y = 0.0018859, Z = 0.28	
主轴转速: 3984	t = 188.2 s, 稳定, fc = NaN Hz, Xf = 0.0656, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.31852, Y = 0.15183, Z = -0.3172	
主轴转速: 4008	t = 188.3 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19858, Y = 0.049757, Z = 0.15685	
主轴转速: 4008	t = 188.4 s, 稳定, fc = NaN Hz, Xf = 0.0679, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0073369, Y = -0.10591, Z = 0.25557	
主轴转速: 4022	t = 188.5 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39451, Y = 0.14391, Z = -0.095075	
主轴转速: 4022	t = 188.6 s, 稳定, fc = NaN Hz, Xf = 0.0659, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0014916, Y = -0.061272, Z = 0.13984	
主轴转速: 4017	t = 188.7 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13282, Y = 0.1941, Z = -0.028529	
主轴转速: 4017	t = 188.8 s, 稳定, fc = NaN Hz, Xf = 0.0654, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.29289, Y = -0.038981, Z = 0.06038	
主轴转速: 4022	t = 188.9 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.001248, Y = 0.1265, Z = 0.22973	
主轴转速: 4022	t = 189.0 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.20528, Y = -0.073148, Z = -0.35327	
主轴转速: 3996	t = 189.1 s, 稳定, fc = NaN Hz, Xf = 0.0672, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17934, Y = -0.070408, Z = 0.041855	
主轴转速: 3996	t = 189.2 s, 稳定, fc = NaN Hz, Xf = 0.0644, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0069107, Y = 0.032216, Z = 0.12595	
主轴转速: 3991	t = 189.3 s, 稳定, fc = NaN Hz, Xf = 0.0666, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.050079, Y = 0.15256, Z = -0.1069	
主轴转速: 3984	t = 189.4 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.47963, Y = 0.0098643, Z = 0.083598	
主轴转速: 3984	t = 189.5 s, 稳定, fc = NaN Hz, Xf = 0.0650, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17599, Y = -0.14727, Z = -0.11665	
主轴转速: 3994	t = 189.6 s, 稳定, fc = NaN Hz, Xf = 0.0658, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.055924, Y = 0.18478, Z = 0.036371	
主轴转速: 3994	t = 189.7 s, 稳定, fc = NaN Hz, Xf = 0.0662, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.39147, Y = 0.28424, Z = -0.11854	
主轴转速: 3998	t = 189.8 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12418, Y = -0.099763, Z = 0.050447	
主轴转速: 3998	t = 189.9 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10792, Y = 0.061511, Z = -0.088981	
主轴转速: 3975	t = 190.0 s, 稳定, fc = NaN Hz, Xf = 0.0668, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.34537, Y = 0.19824, Z = -0.0091508	
主轴转速: 3975	t = 190.1 s, 稳定, fc = NaN Hz, Xf = 0.0662, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24857, Y = -0.059262, Z = 0.086523	
主轴转速: 3970	t = 190.2 s, 稳定, fc = NaN Hz, Xf = 0.0659, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19493, Y = 0.070647, Z = -0.16564	
主轴转速: 3970	t = 190.3 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22421, Y = 0.090867, Z = -0.19904	
主轴转速: 4024	t = 190.4 s, 稳定, fc = NaN Hz, Xf = 0.0670, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23578, Y = 0.042083, Z = 0.11516	
主轴转速: 4024	t = 190.5 s, 稳定, fc = NaN Hz, Xf = 0.0676, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.09209, Y = 0.0087681, Z = -0.1643	
主轴转速: 4024	t = 190.6 s, 稳定, fc = NaN Hz, Xf = 0.0484, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.069136, Y = 0.026248, Z = 0.16453	
主轴转速: 3996	t = 190.7 s, 稳定, fc = NaN Hz, Xf = 0.0468, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26287, Y = 0.045372, Z = -0.28935	
主轴转速: 3996	t = 190.8 s, 稳定, fc = NaN Hz, Xf = 0.0649, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17794, Y = 0.10207, Z = 0.12662	
主轴转速: 3998	t = 190.9 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.078391, Y = -0.090506, Z = 0.14984	
主轴转速: 3998	t = 191.0 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.46081, Y = 0.11663, Z = -0.098853	
主轴转速: 3977	t = 191.1 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10329, Y = 0.02369, Z = -0.033465	
主轴转速: 3977	t = 191.2 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16229, Y = 0.10019, Z = -0.034989	
主轴转速: 3989	t = 191.3 s, 稳定, fc = NaN Hz, Xf = 0.0647, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.29253, Y = 0.012057, Z = -0.014026	
主轴转速: 3989	t = 191.4 s, 稳定, fc = NaN Hz, Xf = 0.0666, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.04399, Y = 0.13612, Z = 0.21224	
主轴转速: 3984	t = 191.5 s, 稳定, fc = NaN Hz, Xf = 0.0680, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14482, Y = -0.10086, Z = -0.30397	
主轴转速: 3984	t = 191.6 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.17776, Y = -0.1829, Z = 0.10377	
主轴转速: 4022	t = 191.7 s, 稳定, fc = NaN Hz, Xf = 0.0666, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.044051, Y = -0.025338, Z = 0.14996	
主轴转速: 4022	t = 191.8 s, 稳定, fc = NaN Hz, Xf = 0.0512, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.089959, Y = 0.22303, Z = -0.11805	
主轴转速: 4020	t = 191.9 s, 稳定, fc = NaN Hz, Xf = 0.0504, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.46934, Y = 0.024786, Z = 0.16111	
主轴转速: 3975	t = 192.0 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2306, Y = -0.11493, Z = -0.022984	
主轴转速: 3975	t = 192.1 s, 稳定, fc = NaN Hz, Xf = 0.0667, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.19992, Y = 0.25086, Z = 0.15423	
主轴转速: 3982	t = 192.2 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.44742, Y = 0.19124, Z = -0.052235	
主轴转速: 3982	t = 192.3 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17489, Y = -0.14855, Z = -0.13011	
主轴转速: 3984	t = 192.4 s, 稳定, fc = NaN Hz, Xf = 0.0669, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.046121, Y = 0.072961, Z = -0.079657	
主轴转速: 3984	t = 192.5 s, 稳定, fc = NaN Hz, Xf = 0.0675, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41795, Y = 0.084838, Z = 0.0033417	
主轴转速: 3977	t = 192.6 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22567, Y = -0.044523, Z = 0.078723	
主轴转速: 3977	t = 192.7 s, 稳定, fc = NaN Hz, Xf = 0.0642, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.014582, Y = 0.11194, Z = -0.13938	
主轴转速: 3973	t = 192.8 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.27937, Y = -0.053537, Z = -0.22238	
主轴转速: 3973	t = 192.9 s, 稳定, fc = NaN Hz, Xf = 0.0675, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.21447, Y = -0.0091987, Z = 0.041489	
主轴转速: 3977	t = 193.0 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13818, Y = 0.044641, Z = -0.22238	
主轴转速: 4003	t = 193.1 s, 稳定, fc = NaN Hz, Xf = 0.0666, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.13221, Y = -0.056765, Z = 0.19646	
主轴转速: 4003	t = 193.2 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.3089, Y = 0.078016, Z = -0.20196	
主轴转速: 4005	t = 193.3 s, 稳定, fc = NaN Hz, Xf = 0.0654, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11791, Y = 0.14501, Z = 0.16763	
主轴转速: 4005	t = 193.4 s, 稳定, fc = NaN Hz, Xf = 0.0658, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.013121, Y = -0.099581, Z = 0.22979	
主轴转速: 3980	t = 193.5 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.41923, Y = 0.044702, Z = -0.13523	
主轴转速: 3980	t = 193.6 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.086427, Y = 0.15299, Z = -0.011101	
主轴转速: 3996	t = 193.7 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.14597, Y = 0.28558, Z = -0.015671	
主轴转速: 3996	t = 193.8 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.36078, Y = -0.1128, Z = 0.034177	
主轴转速: 3975	t = 193.9 s, 稳定, fc = NaN Hz, Xf = 0.0671, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.015313, Y = -0.0035346, Z = 0.27507	
主轴转速: 3975	t = 194.0 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18025, Y = 0.17358, Z = -0.37241	
主轴转速: 3996	t = 194.1 s, 稳定, fc = NaN Hz, Xf = 0.0431, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.20101, Y = -0.11255, Z = 0.13089	
主轴转速: 3996	t = 194.2 s, 稳定, fc = NaN Hz, Xf = 0.0538, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.094769, Y = -0.098728, Z = 0.23783	
主轴转速: 3989	t = 194.3 s, 稳定, fc = NaN Hz, Xf = 0.0450, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.019758, Y = 0.26085, Z = -0.20416	
