开始记录spindle数据...	开始记录accel数据...	
主轴转速: 6959	t = 79.4 s, 稳定, fc = NaN Hz, Xf = 0.1112, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.1696, Y = -0.21968, Z = 0.40974	
主轴转速: 6961	t = 79.5 s, 稳定, fc = NaN Hz, Xf = 0.1307, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.43293, Y = 0.10153, Z = 0.42504	
主轴转速: 6961	t = 79.6 s, 稳定, fc = NaN Hz, Xf = 0.1091, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12947, Y = 0.15817, Z = -0.31281	
主轴转速: 6956	t = 79.7 s, 稳定, fc = NaN Hz, Xf = 0.1207, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.052697, Y = -0.0099905, Z = 0.060929	
主轴转速: 6956	t = 79.8 s, 稳定, fc = NaN Hz, Xf = 0.0999, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.18811, Y = 0.0046266, Z = 0.27866	
主轴转速: 6933	t = 79.9 s, 稳定, fc = NaN Hz, Xf = 0.1227, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.10664, Y = -0.090932, Z = -0.38533	
主轴转速: 7029	t = 80.0 s, 稳定, fc = NaN Hz, Xf = 0.1101, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.016348, Y = 0.11054, Z = 0.032531	
主轴转速: 7029	t = 80.1 s, 稳定, fc = NaN Hz, Xf = 0.1086, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43104, Y = 0.054751, Z = 0.23564	
主轴转速: 6994	t = 80.2 s, 稳定, fc = NaN Hz, Xf = 0.1116, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3581, Y = 0.26292, Z = -0.24553	
主轴转速: 6994	t = 80.3 s, 稳定, fc = NaN Hz, Xf = 0.1001, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12381, Y = 0.15195, Z = 0.040271	
主轴转速: 6994	t = 80.4 s, 稳定, fc = NaN Hz, Xf = 0.1182, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.087158, Y = -0.15117, Z = -0.31324	
主轴转速: 6994	t = 80.5 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.51391, Y = 0.39655, Z = 0.026072	
主轴转速: 6980	t = 80.6 s, 稳定, fc = NaN Hz, Xf = 0.1196, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.24777, Y = -0.23649, Z = 0.51681	
主轴转速: 6980	t = 80.7 s, 稳定, fc = NaN Hz, Xf = 0.1019, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.44517, Y = 0.04799, Z = -0.45315	
主轴转速: 6996	t = 80.8 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32961, Y = 0.16146, Z = 0.32912	
主轴转速: 6996	t = 80.9 s, 稳定, fc = NaN Hz, Xf = 0.1316, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.34738, Y = -0.069007, Z = 0.45782	
主轴转速: 7020	t = 81.0 s, 稳定, fc = NaN Hz, Xf = 0.1141, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.011781, Y = 0.2681, Z = 0.092495	
主轴转速: 6963	t = 81.1 s, 稳定, fc = NaN Hz, Xf = 0.1247, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.50088, Y = -0.37931, Z = 0.029545	
主轴转速: 6963	t = 81.2 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27931, Y = 0.25025, Z = 0.0038292	
主轴转速: 6933	t = 81.3 s, 稳定, fc = NaN Hz, Xf = 0.1145, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25228, Y = -0.66697, Z = 0.73308	
主轴转速: 6933	t = 81.4 s, 稳定, fc = NaN Hz, Xf = 0.1120, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.024567, Y = 0.16956, Z = 0.3677	
主轴转速: 6949	t = 81.5 s, 稳定, fc = NaN Hz, Xf = 0.0966, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37393, Y = -0.16225, Z = -0.1133	
主轴转速: 6949	t = 81.6 s, 稳定, fc = NaN Hz, Xf = 0.1062, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.21307, Y = -0.00048939, Z = -0.03377	
主轴转速: 6980	t = 81.7 s, 稳定, fc = NaN Hz, Xf = 0.1057, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16667, Y = -0.040443, Z = 0.22979	
主轴转速: 6980	t = 81.8 s, 稳定, fc = NaN Hz, Xf = 0.1300, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.28181, Y = -0.3795, Z = 0.098955	
主轴转速: 7029	t = 81.9 s, 稳定, fc = NaN Hz, Xf = 0.1085, n_new = NaN rpm, pass = 0.0010 s	
	采集数据: X = -0.19072, Y = 0.90851, Z = -0.36223	
主轴转速: 7029	t = 82.0 s, 稳定, fc = NaN Hz, Xf = 0.1067, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.061708, Y = -0.11, Z = 0.64192	
主轴转速: 6961	t = 82.1 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24193, Y = 0.23545, Z = -0.23286	
主轴转速: 6961	t = 82.2 s, 稳定, fc = NaN Hz, Xf = 0.1081, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42982, Y = 0.17845, Z = -0.6537	
主轴转速: 6980	t = 82.3 s, 稳定, fc = NaN Hz, Xf = 0.1148, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63598, Y = 0.3047, Z = -0.57302	
主轴转速: 6980	t = 82.4 s, 稳定, fc = NaN Hz, Xf = 0.0982, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.032604, Y = -0.3594, Z = 0.4209	
主轴转速: 6949	t = 82.5 s, 稳定, fc = NaN Hz, Xf = 0.1141, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28991, Y = -0.16469, Z = 0.32193	
主轴转速: 6923	t = 82.6 s, 稳定, fc = NaN Hz, Xf = 0.1080, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27523, Y = 0.46914, Z = -1.0956	
主轴转速: 6923	t = 82.7 s, 稳定, fc = NaN Hz, Xf = 0.1122, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.058481, Y = -0.19502, Z = 0.49201	
主轴转速: 7003	t = 82.8 s, 稳定, fc = NaN Hz, Xf = 0.1332, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11419, Y = -0.51592, Z = 0.24088	
主轴转速: 7003	t = 82.9 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.38988, Y = 0.33272, Z = 0.054165	
主轴转速: 7050	t = 83.0 s, 稳定, fc = NaN Hz, Xf = 0.1341, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17124, Y = 0.24861, Z = 0.096091	
主轴转速: 7050	t = 83.1 s, 稳定, fc = NaN Hz, Xf = 0.1043, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.5659, Y = -0.057069, Z = -0.35486	
主轴转速: 6968	t = 83.2 s, 稳定, fc = NaN Hz, Xf = 0.1121, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.25058, Y = 0.38972, Z = 0.27647	
主轴转速: 6968	t = 83.3 s, 稳定, fc = NaN Hz, Xf = 0.1101, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.30476, Y = -0.41982, Z = 0.12406	
主轴转速: 6959	t = 83.4 s, 稳定, fc = NaN Hz, Xf = 0.1291, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20053, Y = -0.10902, Z = -0.66089	
主轴转速: 6959	t = 83.5 s, 稳定, fc = NaN Hz, Xf = 0.1361, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.16174, Y = 0.26061, Z = 0.26069	
主轴转速: 6952	t = 83.6 s, 稳定, fc = NaN Hz, Xf = 0.0657, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.072728, Y = -0.40989, Z = 0.50846	
主轴转速: 6952	t = 83.7 s, 稳定, fc = NaN Hz, Xf = 0.0739, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.56335, Y = 0.49241, Z = -0.48606	
主轴转速: 7001	t = 83.8 s, 稳定, fc = NaN Hz, Xf = 0.1219, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24857, Y = -0.22504, Z = 0.18914	
主轴转速: 6945	t = 83.9 s, 稳定, fc = NaN Hz, Xf = 0.1068, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.34927, Y = 0.3156, Z = -0.092576	
主轴转速: 6945	t = 84.0 s, 稳定, fc = NaN Hz, Xf = 0.1152, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.14482, Y = -0.26025, Z = -0.12969	
主轴转速: 6970	t = 84.1 s, 稳定, fc = NaN Hz, Xf = 0.1020, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14445, Y = -0.093308, Z = -0.70922	
主轴转速: 6970	t = 84.2 s, 稳定, fc = NaN Hz, Xf = 0.1331, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10975, Y = -0.01267, Z = -0.079413	
主轴转速: 6928	t = 84.3 s, 稳定, fc = NaN Hz, Xf = 0.1103, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15133, Y = 0.20914, Z = 0.23558	
主轴转速: 6928	t = 84.4 s, 稳定, fc = NaN Hz, Xf = 0.1294, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.34288, Y = 0.19568, Z = -0.50471	
主轴转速: 6928	t = 84.5 s, 稳定, fc = NaN Hz, Xf = 0.1211, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0172, Y = 0.053411, Z = -0.15291	
主轴转速: 6928	t = 84.6 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14969, Y = -0.046959, Z = -0.045409	
主轴转速: 6956	t = 84.7 s, 稳定, fc = NaN Hz, Xf = 0.1110, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.041433, Y = 0.56257, Z = -0.25041	
主轴转速: 6956	t = 84.8 s, 稳定, fc = NaN Hz, Xf = 0.1008, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16661, Y = -0.056948, Z = -0.2838	
主轴转速: 6961	t = 84.9 s, 稳定, fc = NaN Hz, Xf = 0.1156, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.090568, Y = 0.096105, Z = -0.21372	
主轴转速: 6933	t = 85.0 s, 稳定, fc = NaN Hz, Xf = 0.1171, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43287, Y = -0.025217, Z = 0.042525	
主轴转速: 6933	t = 85.1 s, 稳定, fc = NaN Hz, Xf = 0.1104, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27109, Y = -0.49138, Z = 0.68299	
主轴转速: 6952	t = 85.2 s, 稳定, fc = NaN Hz, Xf = 0.1191, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.08314, Y = 0.063399, Z = -0.040656	
主轴转速: 6952	t = 85.3 s, 稳定, fc = NaN Hz, Xf = 0.1031, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15803, Y = -0.075889, Z = -0.21324	
主轴转速: 6966	t = 85.4 s, 稳定, fc = NaN Hz, Xf = 0.1197, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.080826, Y = 0.43473, Z = -0.026092	
主轴转速: 6966	t = 85.5 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.69723, Y = -0.55746, Z = 1.1404	
主轴转速: 6991	t = 85.6 s, 稳定, fc = NaN Hz, Xf = 0.1149, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.40151, Y = 0.11103, Z = -0.042972	
主轴转速: 6991	t = 85.7 s, 稳定, fc = NaN Hz, Xf = 0.1118, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.3212, Y = 0.17126, Z = 0.18171	
主轴转速: 6980	t = 85.8 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.071145, Y = -0.013097, Z = 0.11943	
主轴转速: 6980	t = 85.9 s, 稳定, fc = NaN Hz, Xf = 0.1097, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0818, Y = -0.50593, Z = 0.36331	
主轴转速: 7034	t = 86.0 s, 稳定, fc = NaN Hz, Xf = 0.1170, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.45253, Y = -0.07595, Z = -0.032186	
主轴转速: 7034	t = 86.1 s, 稳定, fc = NaN Hz, Xf = 0.1149, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20856, Y = 0.11712, Z = 0.082379	
主轴转速: 6994	t = 86.2 s, 稳定, fc = NaN Hz, Xf = 0.1474, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.5231, Y = 0.17284, Z = 0.24899	
主轴转速: 6954	t = 86.3 s, 稳定, fc = NaN Hz, Xf = 0.1119, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.13093, Y = 0.10043, Z = -0.26388	
主轴转速: 6954	t = 86.4 s, 稳定, fc = NaN Hz, Xf = 0.1130, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29728, Y = -0.033682, Z = 0.16294	
主轴转速: 6968	t = 86.5 s, 稳定, fc = NaN Hz, Xf = 0.1228, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12667, Y = 0.1212, Z = -0.19958	
主轴转速: 6968	t = 86.6 s, 稳定, fc = NaN Hz, Xf = 0.1129, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.45753, Y = 0.15055, Z = 0.60914	
主轴转速: 7038	t = 86.7 s, 稳定, fc = NaN Hz, Xf = 0.1125, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14396, Y = 0.031242, Z = 0.0068761	
主轴转速: 7038	t = 86.8 s, 稳定, fc = NaN Hz, Xf = 0.1225, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.41978, Y = 0.10634, Z = -0.10562	
主轴转速: 6980	t = 86.9 s, 稳定, fc = NaN Hz, Xf = 0.0940, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2602, Y = 0.046529, Z = 0.22766	
主轴转速: 6980	t = 87.0 s, 稳定, fc = NaN Hz, Xf = 0.1296, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.34349, Y = -0.4496, Z = 0.027108	
主轴转速: 6987	t = 87.1 s, 稳定, fc = NaN Hz, Xf = 0.1045, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.024507, Y = -0.38559, Z = 0.40072	
主轴转速: 6987	t = 87.2 s, 稳定, fc = NaN Hz, Xf = 0.1195, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059333, Y = 0.51525, Z = -0.81464	
主轴转速: 6963	t = 87.3 s, 稳定, fc = NaN Hz, Xf = 0.1295, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10883, Y = -0.019492, Z = 0.40529	
主轴转速: 7043	t = 87.4 s, 稳定, fc = NaN Hz, Xf = 0.1054, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.30702, Y = -0.11146, Z = 0.002001	
主轴转速: 7043	t = 87.5 s, 稳定, fc = NaN Hz, Xf = 0.1283, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.44072, Y = -0.041113, Z = 0.067328	
主轴转速: 6982	t = 87.6 s, 稳定, fc = NaN Hz, Xf = 0.1138, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17039, Y = 0.81758, Z = -0.056074	
主轴转速: 6982	t = 87.7 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.021036, Y = -0.12388, Z = -0.0048851	
主轴转速: 6945	t = 87.8 s, 稳定, fc = NaN Hz, Xf = 0.1383, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.15103, Y = 0.051949, Z = 0.44107	
主轴转速: 6945	t = 87.9 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29106, Y = -0.22888, Z = -0.45004	
主轴转速: 6966	t = 88.0 s, 稳定, fc = NaN Hz, Xf = 0.1258, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.40291, Y = 0.23838, Z = 0.013275	
主轴转速: 6966	t = 88.1 s, 稳定, fc = NaN Hz, Xf = 0.1269, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16607, Y = -0.40368, Z = 0.63991	
主轴转速: 7038	t = 88.2 s, 稳定, fc = NaN Hz, Xf = 0.1013, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.048009, Y = -0.042148, Z = -0.21409	
主轴转速: 7038	t = 88.3 s, 稳定, fc = NaN Hz, Xf = 0.1220, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.095804, Y = 0.68456, Z = 0.03113	
主轴转速: 6938	t = 88.4 s, 稳定, fc = NaN Hz, Xf = 0.1284, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.042772, Y = -0.61708, Z = -0.28386	
主轴转速: 6938	t = 88.5 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.059212, Y = 0.055725, Z = 0.023512	
主轴转速: 6949	t = 88.6 s, 稳定, fc = NaN Hz, Xf = 0.1243, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.0024657, Y = -0.10713, Z = 0.042891	
主轴转速: 6954	t = 88.7 s, 稳定, fc = NaN Hz, Xf = 0.1188, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.031935, Y = -0.10707, Z = -0.65925	
主轴转速: 6954	t = 88.8 s, 稳定, fc = NaN Hz, Xf = 0.1288, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16978, Y = 0.42456, Z = 0.5666	
主轴转速: 6977	t = 88.9 s, 稳定, fc = NaN Hz, Xf = 0.1272, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23815, Y = 0.093242, Z = -0.34724	
主轴转速: 6977	t = 89.0 s, 稳定, fc = NaN Hz, Xf = 0.1221, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.45972, Y = -0.33278, Z = -0.089285	
主轴转速: 6975	t = 89.1 s, 稳定, fc = NaN Hz, Xf = 0.1456, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.19529, Y = 0.47822, Z = -0.35004	
主轴转速: 6975	t = 89.2 s, 稳定, fc = NaN Hz, Xf = 0.1214, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35828, Y = 0.21219, Z = -0.14821	
主轴转速: 6935	t = 89.3 s, 稳定, fc = NaN Hz, Xf = 0.0834, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22239, Y = 0.060293, Z = 0.51913	
主轴转速: 6935	t = 89.4 s, 稳定, fc = NaN Hz, Xf = 0.1209, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21423, Y = -0.19447, Z = -9.9679e-06	
主轴转速: 7003	t = 89.5 s, 稳定, fc = NaN Hz, Xf = 0.1164, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.055558, Y = 0.4541, Z = -0.22457	
主轴转速: 7003	t = 89.6 s, 稳定, fc = NaN Hz, Xf = 0.1143, n_new = NaN rpm, pass = 0.0006 s	
