开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.16229, Y = 0.63846, Z = -0.37125	
主轴转速: 7950	t = 176.1 s, 稳定, fc = NaN Hz, Xf = 0.1030, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.39737, Y = 0.72945, Z = -0.193	
主轴转速: 7948	t = 176.2 s, 稳定, fc = NaN Hz, Xf = 0.1057, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.44754, Y = -0.1318, Z = 0.26239	
主轴转速: 7948	t = 176.3 s, 稳定, fc = NaN Hz, Xf = 0.1062, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24881, Y = 0.30939, Z = -0.55925	
主轴转速: 8037	t = 176.4 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.13008, Y = -0.037397, Z = 0.18598	
主轴转速: 8037	t = 176.5 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.11584, Y = 0.31384, Z = -0.14297	
主轴转速: 8044	t = 176.6 s, 稳定, fc = NaN Hz, Xf = 0.1069, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.071936, Y = 0.26907, Z = -0.069297	
主轴转速: 8044	t = 176.7 s, 稳定, fc = NaN Hz, Xf = 0.1072, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.082957, Y = -0.066022, Z = 0.04996	
主轴转速: 7952	t = 176.8 s, 稳定, fc = NaN Hz, Xf = 0.1005, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14007, Y = 0.2653, Z = 0.19719	
主轴转速: 7952	t = 176.9 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.19188, Y = 0.60861, Z = 0.17623	
主轴转速: 7971	t = 177.0 s, 稳定, fc = NaN Hz, Xf = 0.1006, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.27718, Y = 0.20141, Z = 0.06038	
主轴转速: 7971	t = 177.1 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.070293, Y = -0.31177, Z = 0.48275	
主轴转速: 8037	t = 177.2 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13465, Y = 0.016868, Z = -0.051321	
主轴转速: 7985	t = 177.3 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.54191, Y = 0.27078, Z = -0.047603	
主轴转速: 7985	t = 177.4 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27426, Y = -0.1508, Z = 0.05776	
主轴转速: 7971	t = 177.5 s, 稳定, fc = NaN Hz, Xf = 0.1043, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1696, Y = 0.073327, Z = -0.32908	
主轴转速: 7971	t = 177.6 s, 稳定, fc = NaN Hz, Xf = 0.1038, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.61619, Y = -0.20714, Z = 0.040514	
主轴转速: 7980	t = 177.7 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.02268, Y = -0.64644, Z = -0.35602	
主轴转速: 7980	t = 177.8 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10689, Y = 0.28856, Z = -0.27515	
主轴转速: 8053	t = 177.9 s, 稳定, fc = NaN Hz, Xf = 0.1059, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.081739, Y = -0.35526, Z = 0.30462	
主轴转速: 8053	t = 178.0 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.13307, Y = -0.10256, Z = -0.23639	
主轴转速: 7950	t = 178.1 s, 稳定, fc = NaN Hz, Xf = 0.1061, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.033152, Y = 0.10366, Z = -0.35059	
主轴转速: 7950	t = 178.2 s, 稳定, fc = NaN Hz, Xf = 0.1054, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.20028, Y = 0.30087, Z = -0.29593	
主轴转速: 7952	t = 178.3 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25764, Y = 0.089649, Z = -0.34608	
主轴转速: 7952	t = 178.4 s, 稳定, fc = NaN Hz, Xf = 0.1047, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.0072148, Y = 0.042326, Z = -0.03505	
主轴转速: 8046	t = 178.5 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.50952, Y = 0.021071, Z = -0.22195	
主轴转速: 8046	t = 178.6 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.041494, Y = 0.62798, Z = -0.092393	
主轴转速: 7969	t = 178.7 s, 稳定, fc = NaN Hz, Xf = 0.1010, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.016409, Y = 0.60185, Z = -0.16607	
主轴转速: 8051	t = 178.8 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.15742, Y = -0.087095, Z = 0.021745	
主轴转速: 8051	t = 178.9 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14932, Y = -0.29655, Z = -0.037	
主轴转速: 8034	t = 179.0 s, 稳定, fc = NaN Hz, Xf = 0.1054, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.05294, Y = 0.2424, Z = -0.53262	
主轴转速: 8034	t = 179.1 s, 稳定, fc = NaN Hz, Xf = 0.1030, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14658, Y = 0.32316, Z = 0.20858	
主轴转速: 7955	t = 179.2 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.019331, Y = 0.12156, Z = 0.032714	
主轴转速: 7955	t = 179.3 s, 稳定, fc = NaN Hz, Xf = 0.1011, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.076199, Y = 0.21834, Z = -0.068566	
主轴转速: 7966	t = 179.4 s, 稳定, fc = NaN Hz, Xf = 0.1050, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.12144, Y = 0.10311, Z = -0.5058	
主轴转速: 7966	t = 179.5 s, 稳定, fc = NaN Hz, Xf = 0.1016, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.062317, Y = 0.55033, Z = 0.25734	
主轴转速: 8055	t = 179.6 s, 稳定, fc = NaN Hz, Xf = 0.1047, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.061464, Y = 0.22266, Z = 0.43125	
主轴转速: 8055	t = 179.7 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33161, Y = -0.31445, Z = 0.29993	
主轴转速: 7957	t = 179.8 s, 稳定, fc = NaN Hz, Xf = 0.1031, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15523, Y = -0.14136, Z = -0.35413	
主轴转速: 7957	t = 179.9 s, 稳定, fc = NaN Hz, Xf = 0.1031, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.090263, Y = 0.10567, Z = -0.132	
主轴转速: 7950	t = 180.0 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.329, Y = 0.19891, Z = 0.35106	
主轴转速: 8053	t = 180.1 s, 稳定, fc = NaN Hz, Xf = 0.1043, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.077782, Y = -0.16176, Z = 0.1613	
主轴转速: 8053	t = 180.2 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.2851, Y = 0.32973, Z = -0.042789	
主轴转速: 7985	t = 180.3 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.27998, Y = -0.017543, Z = -0.054916	
主轴转速: 7985	t = 180.4 s, 稳定, fc = NaN Hz, Xf = 0.1049, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.39554, Y = -0.16871, Z = 0.051788	
主轴转速: 7997	t = 180.5 s, 稳定, fc = NaN Hz, Xf = 0.1040, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16308, Y = 0.45867, Z = -0.4526	
主轴转速: 7997	t = 180.6 s, 稳定, fc = NaN Hz, Xf = 0.1038, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.24394, Y = -0.35501, Z = -0.00019278	
主轴转速: 7915	t = 180.7 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12472, Y = -0.36981, Z = 0.63839	
主轴转速: 7915	t = 180.8 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.14914, Y = 0.080757, Z = -0.10452	
主轴转速: 7985	t = 180.9 s, 稳定, fc = NaN Hz, Xf = 0.1047, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.30543, Y = 0.16517, Z = -0.075391	
主轴转速: 7985	t = 181.0 s, 稳定, fc = NaN Hz, Xf = 0.1038, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.24607, Y = -0.50003, Z = 0.2031	
主轴转速: 8051	t = 181.1 s, 稳定, fc = NaN Hz, Xf = 0.1022, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0010048, Y = -0.060967, Z = 0.03375	
主轴转速: 8051	t = 181.2 s, 稳定, fc = NaN Hz, Xf = 0.0990, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.49966, Y = 0.022654, Z = -0.18356	
主轴转速: 7997	t = 181.3 s, 稳定, fc = NaN Hz, Xf = 0.0955, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.12405, Y = -0.41695, Z = 0.014737	
主轴转速: 7945	t = 181.4 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.0096503, Y = 0.47907, Z = -0.068993	
主轴转速: 7945	t = 181.5 s, 稳定, fc = NaN Hz, Xf = 0.1034, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.01994, Y = -0.11292, Z = 0.10401	
主轴转速: 8046	t = 181.6 s, 稳定, fc = NaN Hz, Xf = 0.1066, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.36924, Y = 0.75168, Z = -0.41391	
主轴转速: 8046	t = 181.7 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.58484, Y = 0.22157, Z = -0.32701	
主轴转速: 7950	t = 181.8 s, 稳定, fc = NaN Hz, Xf = 0.1066, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10524, Y = 0.47329, Z = -0.062655	
主轴转速: 7950	t = 181.9 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19791, Y = -0.73627, Z = 0.76502	
主轴转速: 7966	t = 182.0 s, 稳定, fc = NaN Hz, Xf = 0.1045, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.44291, Y = 0.26633, Z = -0.28009	
主轴转速: 7966	t = 182.1 s, 稳定, fc = NaN Hz, Xf = 0.0886, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.25806, Y = -0.13734, Z = 0.21389	
主轴转速: 8053	t = 182.2 s, 稳定, fc = NaN Hz, Xf = 0.1059, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.39536, Y = -0.55374, Z = 0.68762	
主轴转速: 8053	t = 182.3 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.36455, Y = -0.25026, Z = -0.19684	
主轴转速: 7955	t = 182.4 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.046669, Y = 0.35653, Z = -0.27271	
主轴转速: 7955	t = 182.5 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.063595, Y = -0.86338, Z = 0.57245	
主轴转速: 7943	t = 182.6 s, 稳定, fc = NaN Hz, Xf = 0.1064, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.093125, Y = 0.2064, Z = 0.27227	
主轴转速: 7962	t = 182.7 s, 稳定, fc = NaN Hz, Xf = 0.1058, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10932, Y = 0.27267, Z = 0.016809	
主轴转速: 7962	t = 182.8 s, 稳定, fc = NaN Hz, Xf = 0.1069, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.39475, Y = 0.13161, Z = 0.11894	
主轴转速: 8046	t = 182.9 s, 稳定, fc = NaN Hz, Xf = 0.1024, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.284, Y = 0.24666, Z = 0.10279	
主轴转速: 8046	t = 183.0 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.041006, Y = -0.36939, Z = 0.29579	
主轴转速: 7978	t = 183.1 s, 稳定, fc = NaN Hz, Xf = 0.1026, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10421, Y = -0.43364, Z = 0.24423	
主轴转速: 7978	t = 183.2 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.38008, Y = -0.028932, Z = 0.005048	
主轴转速: 7955	t = 183.3 s, 稳定, fc = NaN Hz, Xf = 0.1025, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41478, Y = 0.090014, Z = -0.10245	
主轴转速: 7955	t = 183.4 s, 稳定, fc = NaN Hz, Xf = 0.1055, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14774, Y = -0.90285, Z = 1.0601	
主轴转速: 8025	t = 183.5 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.048009, Y = -0.35739, Z = -0.047481	
主轴转速: 8025	t = 183.6 s, 稳定, fc = NaN Hz, Xf = 0.1047, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.098909, Y = 0.35976, Z = -0.30141	
主轴转速: 7945	t = 183.7 s, 稳定, fc = NaN Hz, Xf = 0.1040, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.27201, Y = -0.00036758, Z = 0.11078	
主轴转速: 7945	t = 183.8 s, 稳定, fc = NaN Hz, Xf = 0.1072, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.0077631, Y = 0.19063, Z = 0.28896	
主轴转速: 7950	t = 183.9 s, 稳定, fc = NaN Hz, Xf = 0.1067, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.073154, Y = -0.26189, Z = -0.28606	
主轴转速: 7950	t = 184.0 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.28418, Y = -0.58541, Z = -0.031759	
主轴转速: 7988	t = 184.1 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.59263, Y = -0.22785, Z = -0.3682	
主轴转速: 7988	t = 184.2 s, 稳定, fc = NaN Hz, Xf = 0.1072, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.34014, Y = 0.11218, Z = -0.19885	
主轴转速: 7988	t = 184.3 s, 稳定, fc = NaN Hz, Xf = 0.1074, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.39226, Y = -0.83317, Z = 0.3382	
主轴转速: 8032	t = 184.4 s, 稳定, fc = NaN Hz, Xf = 0.1066, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.20345, Y = -0.029358, Z = -0.15997	
主轴转速: 8032	t = 184.5 s, 稳定, fc = NaN Hz, Xf = 0.1055, n_new = NaN rpm, pass = 0.0003 s	
