开始记录spindle数据...	开始记录accel数据...	
主轴转速: 7934	t = 205.9 s, 颤振, fc = 540.00 Hz, Xf = 0.1637, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.41369, Y = -0.041478, Z = -0.56272	
主轴转速: 7950	t = 206.0 s, 颤振, fc = 540.00 Hz, Xf = 0.1744, n_new = 8100.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.60791, Y = -0.68968, Z = 0.73181	
主轴转速: 7950	t = 206.1 s, 颤振, fc = 1620.00 Hz, Xf = 0.2788, n_new = 8100.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.14859, Y = -0.75881, Z = 0.45667	
主轴转速: 8030	t = 206.2 s, 颤振, fc = 410.00 Hz, Xf = 0.2467, n_new = 8200.00 rpm, pass = 0.0002 s	
	采集数据: X = 0.76433, Y = 0.79693, Z = -0.38076	
主轴转速: 8030	t = 206.3 s, 颤振, fc = 410.00 Hz, Xf = 0.2627, n_new = 8200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.059637, Y = 0.62926, Z = -0.94292	
主轴转速: 7934	t = 206.4 s, 颤振, fc = 410.00 Hz, Xf = 0.2436, n_new = 8200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.40973, Y = -0.094404, Z = 0.424	
主轴转速: 7934	t = 206.5 s, 颤振, fc = 410.00 Hz, Xf = 0.1853, n_new = 8200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.36315, Y = -0.35361, Z = -0.3835	
主轴转速: 7995	t = 206.6 s, 颤振, fc = 1610.00 Hz, Xf = 0.2059, n_new = 8050.00 rpm, pass = 0.0002 s	
	采集数据: X = -0.0028919, Y = 0.083254, Z = 0.10048	
主轴转速: 7995	t = 206.7 s, 稳定, fc = NaN Hz, Xf = 0.1216, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.49935, Y = -0.096596, Z = 0.28354	
主轴转速: 7962	t = 206.8 s, 稳定, fc = NaN Hz, Xf = 0.0852, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.011538, Y = -0.56434, Z = -0.21476	
主轴转速: 7962	t = 206.9 s, 稳定, fc = NaN Hz, Xf = 0.0928, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.119, Y = 0.068637, Z = -0.3562	
主轴转速: 7945	t = 207.0 s, 稳定, fc = NaN Hz, Xf = 0.0903, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.2563, Y = -0.055181, Z = -0.053697	
主轴转速: 7995	t = 207.1 s, 稳定, fc = NaN Hz, Xf = 0.1032, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.082835, Y = -0.14422, Z = 0.23643	
主轴转速: 7995	t = 207.2 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.38154, Y = -0.25982, Z = 0.093287	
主轴转速: 7952	t = 207.3 s, 稳定, fc = NaN Hz, Xf = 0.1084, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17782, Y = 0.21298, Z = -0.4626	
主轴转速: 7952	t = 207.4 s, 稳定, fc = NaN Hz, Xf = 0.0995, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17295, Y = -0.0086506, Z = -0.28021	
主轴转速: 8034	t = 207.5 s, 稳定, fc = NaN Hz, Xf = 0.0961, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11711, Y = 0.19142, Z = 0.011507	
主轴转速: 8034	t = 207.6 s, 稳定, fc = NaN Hz, Xf = 0.1036, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.34696, Y = 0.062729, Z = -0.13773	
主轴转速: 7964	t = 207.7 s, 稳定, fc = NaN Hz, Xf = 0.1028, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.28218, Y = -0.86009, Z = 0.014615	
主轴转速: 7964	t = 207.8 s, 稳定, fc = NaN Hz, Xf = 0.1068, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.17964, Y = 0.37529, Z = -0.23018	
主轴转速: 7955	t = 207.9 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.083261, Y = 0.17516, Z = 0.073056	
主轴转速: 7955	t = 208.0 s, 稳定, fc = NaN Hz, Xf = 0.1075, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.19365, Y = 0.040804, Z = 0.017906	
主轴转速: 7983	t = 208.1 s, 稳定, fc = NaN Hz, Xf = 0.1041, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.51768, Y = 0.12473, Z = 0.17391	
主轴转速: 7983	t = 208.2 s, 稳定, fc = NaN Hz, Xf = 0.1043, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.081435, Y = 0.19544, Z = 0.3393	
主轴转速: 7985	t = 208.3 s, 稳定, fc = NaN Hz, Xf = 0.1058, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20436, Y = 0.14355, Z = 0.12004	
主轴转速: 7990	t = 208.4 s, 稳定, fc = NaN Hz, Xf = 0.1079, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.48754, Y = 0.23679, Z = -0.442	
主轴转速: 7990	t = 208.5 s, 稳定, fc = NaN Hz, Xf = 0.1078, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.080826, Y = 0.020218, Z = -0.11744	
主轴转速: 7952	t = 208.6 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.030108, Y = -0.75857, Z = 0.78299	
主轴转速: 7952	t = 208.7 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17021, Y = 0.1335, Z = 0.086219	
主轴转速: 7955	t = 208.8 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.052027, Y = 0.48498, Z = -0.23103	
主轴转速: 7955	t = 208.9 s, 稳定, fc = NaN Hz, Xf = 0.1065, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3981, Y = -0.068702, Z = -0.14072	
主轴转速: 7971	t = 209.0 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3886, Y = -0.0098078, Z = 0.52321	
主轴转速: 7971	t = 209.1 s, 稳定, fc = NaN Hz, Xf = 0.1100, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.15517, Y = -0.014436, Z = 0.27196	
主轴转速: 8013	t = 209.2 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.30111, Y = -0.05847, Z = 0.32083	
主轴转速: 8013	t = 209.3 s, 稳定, fc = NaN Hz, Xf = 0.1081, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.14409, Y = 0.27547, Z = -0.27405	
主轴转速: 7957	t = 209.4 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23146, Y = -0.12193, Z = 0.32949	
主轴转速: 7957	t = 209.5 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10067, Y = -0.95194, Z = 0.43016	
主轴转速: 7957	t = 209.6 s, 稳定, fc = NaN Hz, Xf = 0.1061, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.26963, Y = 0.026674, Z = -0.14766	
主轴转速: 7957	t = 209.7 s, 稳定, fc = NaN Hz, Xf = 0.0956, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.26555, Y = 0.17163, Z = -0.14468	
主轴转速: 8034	t = 209.8 s, 稳定, fc = NaN Hz, Xf = 0.1083, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.040398, Y = 0.10469, Z = 0.44503	
主轴转速: 8034	t = 209.9 s, 稳定, fc = NaN Hz, Xf = 0.1059, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.35987, Y = -0.092577, Z = 0.45654	
主轴转速: 7988	t = 210.0 s, 稳定, fc = NaN Hz, Xf = 0.1077, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20071, Y = 0.15232, Z = -0.087092	
主轴转速: 8034	t = 210.1 s, 稳定, fc = NaN Hz, Xf = 0.1063, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.15803, Y = -0.12413, Z = -0.0067742	
主轴转速: 8034	t = 210.2 s, 稳定, fc = NaN Hz, Xf = 0.1075, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.1878, Y = 0.047016, Z = -0.31793	
主轴转速: 7945	t = 210.3 s, 稳定, fc = NaN Hz, Xf = 0.1078, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40516, Y = 0.026187, Z = 0.33741	
主轴转速: 7945	t = 210.4 s, 稳定, fc = NaN Hz, Xf = 0.1089, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.15218, Y = -0.45088, Z = -0.13737	
主轴转速: 7952	t = 210.5 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19346, Y = 0.35629, Z = -0.27759	
主轴转速: 7952	t = 210.6 s, 稳定, fc = NaN Hz, Xf = 0.1103, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.24126, Y = 0.18655, Z = -0.013721	
主轴转速: 7952	t = 210.7 s, 稳定, fc = NaN Hz, Xf = 0.1069, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.004475, Y = -0.016629, Z = 0.19109	
主轴转速: 7952	t = 210.8 s, 稳定, fc = NaN Hz, Xf = 0.1091, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.46934, Y = 0.12978, Z = 0.04868	
主轴转速: 7920	t = 210.9 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.022132, Y = 0.33022, Z = -0.14029	
主轴转速: 7920	t = 211.0 s, 稳定, fc = NaN Hz, Xf = 0.1046, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.093003, Y = 0.089527, Z = -0.058207	
主轴转速: 7971	t = 211.1 s, 稳定, fc = NaN Hz, Xf = 0.1069, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.57187, Y = 0.15451, Z = -0.2746	
主轴转速: 7971	t = 211.2 s, 稳定, fc = NaN Hz, Xf = 0.1078, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.23475, Y = 0.11048, Z = -0.27491	
主轴转速: 8051	t = 211.3 s, 稳定, fc = NaN Hz, Xf = 0.1058, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20034, Y = -0.87629, Z = 0.2669	
主轴转速: 8051	t = 211.4 s, 稳定, fc = NaN Hz, Xf = 0.1061, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12198, Y = 0.26024, Z = 0.080612	
主轴转速: 8011	t = 211.5 s, 稳定, fc = NaN Hz, Xf = 0.1053, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.023289, Y = 0.4686, Z = -0.15437	
主轴转速: 8051	t = 211.6 s, 稳定, fc = NaN Hz, Xf = 0.1071, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.32199, Y = 0.27894, Z = -0.050833	
主轴转速: 8051	t = 211.7 s, 稳定, fc = NaN Hz, Xf = 0.1210, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.50295, Y = 0.10469, Z = 0.31998	
主轴转速: 8041	t = 211.8 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.00063916, Y = 0.072169, Z = 0.36507	
主轴转速: 8041	t = 211.9 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.25855, Y = 0.27985, Z = 0.19749	
主轴转速: 7955	t = 212.0 s, 稳定, fc = NaN Hz, Xf = 0.1080, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.33308, Y = 0.22242, Z = -0.142	
主轴转速: 7955	t = 212.1 s, 稳定, fc = NaN Hz, Xf = 0.1005, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.080278, Y = -0.039955, Z = 0.19262	
主轴转速: 8048	t = 212.2 s, 稳定, fc = NaN Hz, Xf = 0.1057, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.21179, Y = -0.79791, Z = 1.1725	
主轴转速: 8048	t = 212.3 s, 稳定, fc = NaN Hz, Xf = 0.1031, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.28345, Y = -0.03216, Z = -0.059425	
主轴转速: 8046	t = 212.4 s, 稳定, fc = NaN Hz, Xf = 0.1042, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12278, Y = 0.46433, Z = -0.32189	
主轴转速: 8046	t = 212.5 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.10445, Y = -0.66039, Z = 0.43674	
主轴转速: 8037	t = 212.6 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.016104, Y = -0.37676, Z = 0.23278	
主轴转速: 8037	t = 212.7 s, 稳定, fc = NaN Hz, Xf = 0.1048, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15425, Y = -0.19715, Z = -0.091236	
主轴转速: 7964	t = 212.8 s, 稳定, fc = NaN Hz, Xf = 0.1013, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.30915, Y = 0.028257, Z = 0.076834	
主轴转速: 7931	t = 212.9 s, 稳定, fc = NaN Hz, Xf = 0.1046, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.082287, Y = -0.046898, Z = 0.63241	
主轴转速: 7931	t = 213.0 s, 稳定, fc = NaN Hz, Xf = 0.1023, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.01373, Y = -0.068946, Z = -0.2498	
主轴转速: 7945	t = 213.1 s, 稳定, fc = NaN Hz, Xf = 0.1032, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20077, Y = 0.34734, Z = -0.46248	
主轴转速: 7945	t = 213.2 s, 稳定, fc = NaN Hz, Xf = 0.1028, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.32139, Y = 0.057613, Z = -0.05516	
主轴转速: 7929	t = 213.3 s, 稳定, fc = NaN Hz, Xf = 0.1059, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12284, Y = 0.20269, Z = 0.17038	
主轴转速: 7929	t = 213.4 s, 稳定, fc = NaN Hz, Xf = 0.1033, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.24607, Y = -0.31573, Z = -0.00098499	
主轴转速: 7955	t = 213.5 s, 稳定, fc = NaN Hz, Xf = 0.1067, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.098605, Y = 0.12711, Z = -0.62341	
主轴转速: 7955	t = 213.6 s, 稳定, fc = NaN Hz, Xf = 0.1056, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18074, Y = 0.52128, Z = -0.60385	
主轴转速: 7955	t = 213.7 s, 稳定, fc = NaN Hz, Xf = 0.1099, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.038693, Y = -0.078508, Z = 0.24728	
主轴转速: 7955	t = 213.8 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.072484, Y = 0.031364, Z = 0.22272	
主轴转速: 7952	t = 213.9 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.39975, Y = 0.30166, Z = -0.28734	
主轴转速: 7952	t = 214.0 s, 稳定, fc = NaN Hz, Xf = 0.1044, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.30677, Y = 0.35665, Z = 0.042891	
主轴转速: 7957	t = 214.1 s, 稳定, fc = NaN Hz, Xf = 0.1041, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.23791, Y = -0.21164, Z = 0.13747	
主轴转速: 7957	t = 214.2 s, 稳定, fc = NaN Hz, Xf = 0.1067, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.15657, Y = 0.15476, Z = -0.28862	
主轴转速: 7931	t = 214.3 s, 稳定, fc = NaN Hz, Xf = 0.1026, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.07973, Y = -0.11676, Z = -0.078377	
主轴转速: 7931	t = 214.4 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.39007, Y = 0.74571, Z = -0.13749	
主轴转速: 8002	t = 214.5 s, 稳定, fc = NaN Hz, Xf = 0.1029, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.20534, Y = 0.52974, Z = -0.30403	
主轴转速: 7983	t = 214.6 s, 稳定, fc = NaN Hz, Xf = 0.1113, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.00051767, Y = 0.022106, Z = 0.21443	
主轴转速: 7983	t = 214.7 s, 稳定, fc = NaN Hz, Xf = 0.1091, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.34824, Y = -0.35148, Z = 0.27251	
主轴转速: 7938	t = 214.8 s, 稳定, fc = NaN Hz, Xf = 0.1037, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.027855, Y = 0.14501, Z = 0.3783	
主轴转速: 7938	t = 214.9 s, 稳定, fc = NaN Hz, Xf = 0.1049, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.091663, Y = 0.26183, Z = 0.1602	
主轴转速: 7959	t = 215.0 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1783, Y = -0.15653, Z = -0.10184	
主轴转速: 7959	t = 215.1 s, 稳定, fc = NaN Hz, Xf = 0.1103, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.041676, Y = 0.074606, Z = -0.3771	
主轴转速: 8041	t = 215.2 s, 稳定, fc = NaN Hz, Xf = 0.1100, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.28717, Y = -0.031063, Z = 0.19579	
主轴转速: 8041	t = 215.3 s, 稳定, fc = NaN Hz, Xf = 0.1073, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26227, Y = -0.83366, Z = 0.29341	
主轴转速: 7966	t = 215.4 s, 稳定, fc = NaN Hz, Xf = 0.1070, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.031265, Y = -0.1226, Z = 0.27105	
主轴转速: 7966	t = 215.5 s, 稳定, fc = NaN Hz, Xf = 0.1113, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.47348, Y = 0.0067582, Z = 0.1822	
主轴转速: 8046	t = 215.6 s, 稳定, fc = NaN Hz, Xf = 0.1158, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14269, Y = 0.24958, Z = -0.15284	
主轴转速: 8046	t = 215.7 s, 稳定, fc = NaN Hz, Xf = 0.1060, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20741, Y = 0.16791, Z = -0.27856	
主轴转速: 8034	t = 215.8 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25922, Y = -0.29971, Z = -0.071857	
主轴转速: 7957	t = 215.9 s, 稳定, fc = NaN Hz, Xf = 0.1115, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.14817, Y = -0.072417, Z = 0.25386	
主轴转速: 7957	t = 216.0 s, 稳定, fc = NaN Hz, Xf = 0.1081, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.41655, Y = -0.14404, Z = -0.20489	
主轴转速: 7948	t = 216.1 s, 稳定, fc = NaN Hz, Xf = 0.1063, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.057202, Y = 0.18868, Z = -0.29812	
主轴转速: 7948	t = 216.2 s, 稳定, fc = NaN Hz, Xf = 0.1058, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.021584, Y = -0.064987, Z = -0.10812	
主轴转速: 8034	t = 216.3 s, 稳定, fc = NaN Hz, Xf = 0.1065, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19767, Y = -0.0060317, Z = -0.31001	
主轴转速: 8034	t = 216.4 s, 稳定, fc = NaN Hz, Xf = 0.1051, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.39, Y = 0.051036, Z = -0.11488	
主轴转速: 8058	t = 216.5 s, 稳定, fc = NaN Hz, Xf = 0.1018, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.42897, Y = 0.71276, Z = -0.44371	
主轴转速: 8058	t = 216.6 s, 稳定, fc = NaN Hz, Xf = 0.1100, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.29734, Y = 0.36037, Z = -0.16479	
主轴转速: 8048	t = 216.7 s, 稳定, fc = NaN Hz, Xf = 0.1052, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13288, Y = -0.3354, Z = 0.017601	
主轴转速: 8048	t = 216.8 s, 稳定, fc = NaN Hz, Xf = 0.1186, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.19255, Y = -0.22041, Z = -0.27966	
主轴转速: 8048	t = 216.9 s, 稳定, fc = NaN Hz, Xf = 0.1147, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.58825, Y = -0.082771, Z = -0.20038	
主轴转速: 8048	t = 217.0 s, 稳定, fc = NaN Hz, Xf = 0.1115, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.013608, Y = 0.29027, Z = 0.10292	
主轴转速: 7980	t = 217.1 s, 稳定, fc = NaN Hz, Xf = 0.1245, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.25569, Y = 0.048478, Z = 0.37434	
主轴转速: 7980	t = 217.2 s, 稳定, fc = NaN Hz, Xf = 0.1034, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24449, Y = 0.15786, Z = -0.17497	
主轴转速: 7988	t = 217.3 s, 稳定, fc = NaN Hz, Xf = 0.1194, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.034431, Y = 0.21054, Z = -0.21074	
主轴转速: 7983	t = 217.4 s, 稳定, fc = NaN Hz, Xf = 0.1063, n_new = NaN rpm, pass = 0.0010 s	
	采集数据: X = 0.079669, Y = -0.77879, Z = 0.74058	
主轴转速: 7983	t = 217.5 s, 稳定, fc = NaN Hz, Xf = 0.1055, n_new = NaN rpm, pass = 0.0006 s	
