开始记录spindle数据...	开始记录accel数据...	
主轴转速: 2974	t = 125.5 s, 稳定, fc = NaN Hz, Xf = 0.0606, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.06664, Y = 0.02509, Z = -0.063386	
主轴转速: 3016	t = 125.6 s, 稳定, fc = NaN Hz, Xf = 0.0612, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60097, Y = 0.34801, Z = -0.26394	
主轴转速: 3016	t = 125.7 s, 颤振, fc = 160.00 Hz, Xf = 0.1885, n_new = 3200.00 rpm, pass = 0.0018 s	
	采集数据: X = -0.94589, Y = 0.016381, Z = 0.1187	
主轴转速: 3005	t = 125.8 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.8875, Y = -0.16335, Z = 0.085609	
主轴转速: 3005	t = 125.9 s, 稳定, fc = NaN Hz, Xf = 0.0916, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2001, Y = -0.0020729, Z = 0.15337	
主轴转速: 2995	t = 126.0 s, 稳定, fc = NaN Hz, Xf = 0.0848, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.21063, Y = 0.10615, Z = 0.16367	
主轴转速: 2995	t = 126.1 s, 稳定, fc = NaN Hz, Xf = 0.0799, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.52755, Y = 0.16048, Z = 0.0085215	
主轴转速: 2974	t = 126.2 s, 稳定, fc = NaN Hz, Xf = 0.0590, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42739, Y = 0.12339, Z = 0.0048042	
主轴转速: 2974	t = 126.3 s, 稳定, fc = NaN Hz, Xf = 0.0785, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39305, Y = -0.29338, Z = 0.0013916	
主轴转速: 2991	t = 126.4 s, 稳定, fc = NaN Hz, Xf = 0.1163, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.46435, Y = -0.17991, Z = -0.04413	
主轴转速: 2991	t = 126.5 s, 稳定, fc = NaN Hz, Xf = 0.1025, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.16278, Y = 0.12455, Z = 0.10109	
主轴转速: 3016	t = 126.6 s, 稳定, fc = NaN Hz, Xf = 0.0603, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.6, Y = 0.35769, Z = 0.13131	
主轴转速: 3005	t = 126.7 s, 稳定, fc = NaN Hz, Xf = 0.0819, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.23584, Y = 0.37718, Z = -0.19568	
主轴转速: 3005	t = 126.8 s, 稳定, fc = NaN Hz, Xf = 0.0741, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.073824, Y = 0.10676, Z = -0.13852	
主轴转速: 2979	t = 126.9 s, 稳定, fc = NaN Hz, Xf = 0.0781, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19505, Y = -0.04568, Z = 0.1435	
主轴转速: 2979	t = 127.0 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.089594, Y = -0.034779, Z = 0.23747	
主轴转速: 3000	t = 127.1 s, 稳定, fc = NaN Hz, Xf = 0.0600, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.43701, Y = -0.38547, Z = 0.43083	
主轴转速: 3000	t = 127.2 s, 稳定, fc = NaN Hz, Xf = 0.0796, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1436, Y = -0.15165, Z = 0.27909	
主轴转速: 2991	t = 127.3 s, 稳定, fc = NaN Hz, Xf = 0.0580, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.2085, Y = 0.48668, Z = -0.32171	
主轴转速: 2991	t = 127.4 s, 稳定, fc = NaN Hz, Xf = 0.0751, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.63148, Y = 0.11419, Z = -0.13115	
主轴转速: 3000	t = 127.5 s, 稳定, fc = NaN Hz, Xf = 0.0625, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.20625, Y = 0.1064, Z = -0.020242	
主轴转速: 3000	t = 127.6 s, 稳定, fc = NaN Hz, Xf = 0.0806, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0056927, Y = 0.089649, Z = 0.037102	
主轴转速: 3009	t = 127.7 s, 稳定, fc = NaN Hz, Xf = 0.0599, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32954, Y = -0.017908, Z = 0.11486	
主轴转速: 3009	t = 127.8 s, 稳定, fc = NaN Hz, Xf = 0.0685, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.47573, Y = -0.075645, Z = 0.2942	
主轴转速: 2991	t = 127.9 s, 稳定, fc = NaN Hz, Xf = 0.0583, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21849, Y = -0.081127, Z = -0.10287	
主轴转速: 2991	t = 128.0 s, 稳定, fc = NaN Hz, Xf = 0.0675, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.06737, Y = -0.069981, Z = -0.22676	
主轴转速: 2984	t = 128.1 s, 稳定, fc = NaN Hz, Xf = 0.0729, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.66277, Y = 0.23405, Z = -0.066068	
主轴转速: 3000	t = 128.2 s, 稳定, fc = NaN Hz, Xf = 0.0588, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.68055, Y = 0.0013377, Z = -0.15498	
主轴转速: 3000	t = 128.3 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13422, Y = -0.028871, Z = 0.01687	
主轴转速: 2991	t = 128.4 s, 稳定, fc = NaN Hz, Xf = 0.0570, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.052271, Y = -0.075097, Z = 0.25258	
主轴转速: 2991	t = 128.5 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.48377, Y = -0.043366, Z = 0.033994	
主轴转速: 2993	t = 128.6 s, 稳定, fc = NaN Hz, Xf = 0.0628, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.39372, Y = -0.29368, Z = 0.21322	
主轴转速: 2993	t = 128.7 s, 稳定, fc = NaN Hz, Xf = 0.0782, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.3469, Y = -0.30203, Z = 0.25825	
主轴转速: 2991	t = 128.8 s, 稳定, fc = NaN Hz, Xf = 0.0588, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10914, Y = 0.20409, Z = -0.015001	
主轴转速: 2991	t = 128.9 s, 稳定, fc = NaN Hz, Xf = 0.0586, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.52803, Y = 0.19715, Z = -0.026884	
主轴转速: 2998	t = 129.0 s, 稳定, fc = NaN Hz, Xf = 0.0773, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.3953, Y = 0.17059, Z = 0.005048	
主轴转速: 2998	t = 129.1 s, 稳定, fc = NaN Hz, Xf = 0.0612, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.071997, Y = 0.11109, Z = -0.042728	
主轴转速: 3021	t = 129.2 s, 稳定, fc = NaN Hz, Xf = 0.0772, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.17477, Y = 0.030328, Z = 0.04545	
主轴转速: 3021	t = 129.3 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.14817, Y = -0.12808, Z = 0.13692	
主轴转速: 2991	t = 129.4 s, 稳定, fc = NaN Hz, Xf = 0.0736, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.43896, Y = -0.3337, Z = 0.2605	
主轴转速: 2986	t = 129.5 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18451, Y = -0.097084, Z = 0.014128	
主轴转速: 2986	t = 129.6 s, 稳定, fc = NaN Hz, Xf = 0.0775, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18068, Y = 0.36402, Z = -0.132	
主轴转速: 2995	t = 129.7 s, 稳定, fc = NaN Hz, Xf = 0.0690, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.50666, Y = 0.18917, Z = -0.071613	
主轴转速: 2995	t = 129.8 s, 稳定, fc = NaN Hz, Xf = 0.0595, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.12832, Y = 0.063338, Z = -0.040839	
主轴转速: 3023	t = 129.9 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.070658, Y = 0.13259, Z = -0.04285	
主轴转速: 3023	t = 130.0 s, 稳定, fc = NaN Hz, Xf = 0.0629, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.26434, Y = 0.03788, Z = -0.041266	
主轴转速: 2979	t = 130.1 s, 稳定, fc = NaN Hz, Xf = 0.0852, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37283, Y = -0.29387, Z = 0.089936	
主轴转速: 2979	t = 130.2 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27469, Y = -0.10208, Z = 0.16556	
主轴转速: 3005	t = 130.3 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0063624, Y = -0.018882, Z = 0.025523	
主轴转速: 3005	t = 130.4 s, 稳定, fc = NaN Hz, Xf = 0.0731, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41235, Y = 0.22461, Z = -0.059913	
主轴转速: 3021	t = 130.5 s, 稳定, fc = NaN Hz, Xf = 0.0771, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40754, Y = 0.048904, Z = -0.1696	
主轴转速: 3021	t = 130.6 s, 稳定, fc = NaN Hz, Xf = 0.0851, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.27621, Y = 0.037576, Z = -0.35059	
主轴转速: 2977	t = 130.7 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.081252, Y = -0.14459, Z = 0.084086	
主轴转速: 2977	t = 130.8 s, 稳定, fc = NaN Hz, Xf = 0.0892, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.43372, Y = -0.079239, Z = 0.19493	
主轴转速: 3026	t = 130.9 s, 稳定, fc = NaN Hz, Xf = 0.0768, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.55166, Y = -0.25489, Z = 0.020648	
主轴转速: 3023	t = 131.0 s, 稳定, fc = NaN Hz, Xf = 0.0791, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.38988, Y = -0.18881, Z = 0.1605	
主轴转速: 3023	t = 131.1 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14871, Y = 0.13399, Z = -0.16985	
主轴转速: 3005	t = 131.2 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.61686, Y = 0.19355, Z = -0.31543	
主轴转速: 3005	t = 131.3 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.50082, Y = -0.061394, Z = -0.025421	
主轴转速: 2991	t = 131.4 s, 稳定, fc = NaN Hz, Xf = 0.0998, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.084357, Y = 0.11048, Z = 0.060198	
主轴转速: 2991	t = 131.5 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20357, Y = 0.049635, Z = -0.12524	
主轴转速: 3002	t = 131.6 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.47689, Y = 0.011631, Z = 0.02528	
主轴转速: 3002	t = 131.7 s, 稳定, fc = NaN Hz, Xf = 0.0698, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33886, Y = -0.3795, Z = -0.025787	
主轴转速: 3002	t = 131.8 s, 稳定, fc = NaN Hz, Xf = 0.0628, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.2096, Y = -0.1039, Z = -0.25729	
主轴转速: 3002	t = 131.9 s, 稳定, fc = NaN Hz, Xf = 0.0587, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.38385, Y = 0.1631, Z = 0.043013	
主轴转速: 2993	t = 132.0 s, 稳定, fc = NaN Hz, Xf = 0.0822, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.62429, Y = 0.14586, Z = 0.026864	
主轴转速: 2993	t = 132.1 s, 稳定, fc = NaN Hz, Xf = 0.0618, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.092759, Y = 0.19349, Z = -0.24907	
主轴转速: 2984	t = 132.2 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.22884, Y = 0.098236, Z = -0.076245	
主轴转速: 3002	t = 132.3 s, 稳定, fc = NaN Hz, Xf = 0.0716, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.13952, Y = 0.065226, Z = -0.10556	
主轴转速: 3002	t = 132.4 s, 稳定, fc = NaN Hz, Xf = 0.0593, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.4227, Y = -0.17096, Z = -0.019754	
主轴转速: 3026	t = 132.5 s, 稳定, fc = NaN Hz, Xf = 0.0719, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.26044, Y = -0.29539, Z = -0.03828	
主轴转速: 3026	t = 132.6 s, 稳定, fc = NaN Hz, Xf = 0.0612, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.065422, Y = -0.068641, Z = 0.11541	
主轴转速: 2995	t = 132.7 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.34428, Y = 0.11511, Z = -0.16771	
主轴转速: 2995	t = 132.8 s, 稳定, fc = NaN Hz, Xf = 0.0617, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.39731, Y = 0.088005, Z = -0.23274	
主轴转速: 3021	t = 132.9 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.38477, Y = 0.062242, Z = -0.23895	
主轴转速: 3021	t = 133.0 s, 稳定, fc = NaN Hz, Xf = 0.0719, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11736, Y = -0.02546, Z = -0.055038	
主轴转速: 2970	t = 133.1 s, 稳定, fc = NaN Hz, Xf = 0.1119, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.38227, Y = -0.14629, Z = 0.1722	
主轴转速: 2970	t = 133.2 s, 稳定, fc = NaN Hz, Xf = 0.1038, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.64, Y = -0.28625, Z = 0.091825	
主轴转速: 3014	t = 133.3 s, 稳定, fc = NaN Hz, Xf = 0.1035, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.71538, Y = -0.076437, Z = -0.093795	
主轴转速: 3014	t = 133.4 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18147, Y = 0.064678, Z = 0.035578	
主轴转速: 3002	t = 133.5 s, 稳定, fc = NaN Hz, Xf = 0.0722, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.55147, Y = 0.38266, Z = -0.29745	
主轴转速: 3002	t = 133.6 s, 稳定, fc = NaN Hz, Xf = 0.0734, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.37143, Y = 0.019183, Z = -0.25138	
主轴转速: 2991	t = 133.7 s, 稳定, fc = NaN Hz, Xf = 0.0769, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.12911, Y = 0.20129, Z = 0.096395	
主轴转速: 2988	t = 133.8 s, 稳定, fc = NaN Hz, Xf = 0.1068, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.25149, Y = 0.057492, Z = -0.028895	
主轴转速: 2988	t = 133.9 s, 稳定, fc = NaN Hz, Xf = 0.0958, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.47604, Y = 0.012544, Z = -0.089164	
主轴转速: 3016	t = 134.0 s, 稳定, fc = NaN Hz, Xf = 0.0763, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.4487, Y = -0.15628, Z = 0.13588	
主轴转速: 3016	t = 134.1 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.23889, Y = -0.058836, Z = -0.38094	
主轴转速: 2988	t = 134.2 s, 稳定, fc = NaN Hz, Xf = 0.0757, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.13708, Y = 0.11681, Z = -0.11208	
主轴转速: 2988	t = 134.3 s, 稳定, fc = NaN Hz, Xf = 0.0745, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.59531, Y = 0.27334, Z = -0.01427	
主轴转速: 3023	t = 134.4 s, 稳定, fc = NaN Hz, Xf = 0.0739, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.16747, Y = 0.098967, Z = -0.198	
主轴转速: 3023	t = 134.5 s, 稳定, fc = NaN Hz, Xf = 0.0628, n_new = NaN rpm, pass = 0.0013 s	
	采集数据: X = 0.23627, Y = 0.27175, Z = -0.19617	
主轴转速: 2984	t = 134.6 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.11931, Y = 0.001825, Z = 0.057394	
主轴转速: 2984	t = 134.7 s, 稳定, fc = NaN Hz, Xf = 0.0703, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24016, Y = -0.32505, Z = 0.067754	
主轴转速: 3019	t = 134.8 s, 稳定, fc = NaN Hz, Xf = 0.0678, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.4023, Y = 0.070708, Z = -0.041814	
主轴转速: 3019	t = 134.9 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20996, Y = 0.06815, Z = 0.090119	
主轴转速: 3019	t = 135.0 s, 稳定, fc = NaN Hz, Xf = 0.0689, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.49418, Y = 0.14824, Z = 0.021075	
主轴转速: 3019	t = 135.1 s, 稳定, fc = NaN Hz, Xf = 0.0577, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35883, Y = 0.30988, Z = -0.26589	
主轴转速: 2988	t = 135.2 s, 稳定, fc = NaN Hz, Xf = 0.0718, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.52468, Y = 0.14221, Z = -0.017682	
主轴转速: 3002	t = 135.3 s, 稳定, fc = NaN Hz, Xf = 0.0627, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.067187, Y = -0.044767, Z = -0.0055554	
主轴转速: 3002	t = 135.4 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.16728, Y = -0.07863, Z = 0.11285	
主轴转速: 3019	t = 135.5 s, 稳定, fc = NaN Hz, Xf = 0.0594, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.50764, Y = -0.43571, Z = 0.34155	
主轴转速: 3019	t = 135.6 s, 稳定, fc = NaN Hz, Xf = 0.0617, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.65346, Y = -0.060115, Z = -0.20745	
主轴转速: 2977	t = 135.7 s, 稳定, fc = NaN Hz, Xf = 0.0868, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14025, Y = 0.023507, Z = -0.002935	
主轴转速: 2977	t = 135.8 s, 稳定, fc = NaN Hz, Xf = 0.0611, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = -0.57065, Y = 0.3988, Z = -0.05583	
主轴转速: 2998	t = 135.9 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.39719, Y = 0.19112, Z = -0.24041	
主轴转速: 2998	t = 136.0 s, 稳定, fc = NaN Hz, Xf = 0.0662, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35183, Y = 0.13569, Z = -0.023471	
主轴转速: 2993	t = 136.1 s, 稳定, fc = NaN Hz, Xf = 0.0596, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20637, Y = -0.058044, Z = 0.16337	
主轴转速: 2993	t = 136.2 s, 稳定, fc = NaN Hz, Xf = 0.0977, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21843, Y = 0.0018859, Z = 0.031069	
主轴转速: 2981	t = 136.3 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30543, Y = -0.13436, Z = 0.28378	
主轴转速: 2981	t = 136.4 s, 稳定, fc = NaN Hz, Xf = 0.0759, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.22787, Y = -0.0068234, Z = -0.080327	
主轴转速: 2998	t = 136.5 s, 稳定, fc = NaN Hz, Xf = 0.0848, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.043016, Y = 0.34928, Z = -0.38197	
主轴转速: 3019	t = 136.6 s, 稳定, fc = NaN Hz, Xf = 0.0587, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.71367, Y = 0.20884, Z = -0.10562	
主轴转速: 3019	t = 136.7 s, 稳定, fc = NaN Hz, Xf = 0.0862, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2896, Y = -0.021014, Z = 0.051301	
主轴转速: 2986	t = 136.8 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.021828, Y = 0.04933, Z = -0.11988	
主轴转速: 2986	t = 136.9 s, 稳定, fc = NaN Hz, Xf = 0.0601, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.30038, Y = -0.052136, Z = 0.19408	
主轴转速: 2998	t = 137.0 s, 稳定, fc = NaN Hz, Xf = 0.0708, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.23615, Y = -0.074975, Z = 0.224	
主轴转速: 2998	t = 137.1 s, 稳定, fc = NaN Hz, Xf = 0.0591, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.50404, Y = -0.26652, Z = -0.30653	
主轴转速: 2988	t = 137.2 s, 稳定, fc = NaN Hz, Xf = 0.0712, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13221, Y = 0.079478, Z = -0.10038	
主轴转速: 2988	t = 137.3 s, 稳定, fc = NaN Hz, Xf = 0.0621, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.60566, Y = 0.24532, Z = 0.057455	
主轴转速: 2998	t = 137.4 s, 稳定, fc = NaN Hz, Xf = 0.0610, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.67154, Y = 0.27967, Z = -0.26979	
主轴转速: 2998	t = 137.5 s, 稳定, fc = NaN Hz, Xf = 0.0675, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33649, Y = -0.053963, Z = 0.00023379	
主轴转速: 2993	t = 137.6 s, 稳定, fc = NaN Hz, Xf = 0.0602, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.054097, Y = 0.05737, Z = 0.19676	
主轴转速: 2993	t = 137.7 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25417, Y = 0.049513, Z = -0.083253	
主轴转速: 2998	t = 137.8 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.37076, Y = -0.38413, Z = 0.31559	
主轴转速: 2998	t = 137.9 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.52815, Y = 0.06614, Z = 0.034177	
主轴转速: 3002	t = 138.0 s, 稳定, fc = NaN Hz, Xf = 0.0687, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0045358, Y = 0.12223, Z = -0.030601	
主轴转速: 3021	t = 138.1 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.55257, Y = 0.18411, Z = 0.23119	
主轴转速: 3021	t = 138.2 s, 稳定, fc = NaN Hz, Xf = 0.0643, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.38848, Y = 0.23484, Z = -0.026397	
