开始记录spindle数据...	开始记录accel数据...	
主轴转速: 6961	t = 244.1 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.046304, Y = -0.066388, Z = -0.22274	
主轴转速: 6961	t = 244.2 s, 稳定, fc = NaN Hz, Xf = 0.0669, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.28583, Y = -0.20068, Z = 0.35405	
主轴转速: 7043	t = 244.3 s, 稳定, fc = NaN Hz, Xf = 0.0802, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.22488, Y = -0.36159, Z = -0.26278	
主轴转速: 7043	t = 244.4 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.031935, Y = 0.11535, Z = -0.12841	
主轴转速: 6961	t = 244.5 s, 稳定, fc = NaN Hz, Xf = 0.0789, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29131, Y = -0.41098, Z = 0.46995	
主轴转速: 6961	t = 244.6 s, 稳定, fc = NaN Hz, Xf = 0.0754, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.24047, Y = -0.032221, Z = -0.12548	
主轴转速: 7038	t = 244.7 s, 稳定, fc = NaN Hz, Xf = 0.0751, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.072667, Y = -0.077899, Z = -0.1083	
主轴转速: 7038	t = 244.8 s, 稳定, fc = NaN Hz, Xf = 0.0562, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.44139, Y = -0.12863, Z = 0.18073	
主轴转速: 6984	t = 244.9 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0065451, Y = 0.27041, Z = -0.26753	
主轴转速: 6984	t = 245.0 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.12472, Y = -0.058044, Z = 0.072934	
主轴转速: 6984	t = 245.1 s, 稳定, fc = NaN Hz, Xf = 0.0758, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.053792, Y = -0.0088333, Z = -0.45431	
主轴转速: 6984	t = 245.2 s, 稳定, fc = NaN Hz, Xf = 0.0594, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.2356, Y = 0.010595, Z = 0.093287	
主轴转速: 7029	t = 245.3 s, 稳定, fc = NaN Hz, Xf = 0.0646, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33228, Y = 0.029476, Z = -0.024264	
主轴转速: 6994	t = 245.4 s, 稳定, fc = NaN Hz, Xf = 0.0638, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10975, Y = -0.026678, Z = -0.23103	
主轴转速: 6994	t = 245.5 s, 稳定, fc = NaN Hz, Xf = 0.0797, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.027977, Y = -0.071991, Z = 0.27885	
主轴转速: 7024	t = 245.6 s, 稳定, fc = NaN Hz, Xf = 0.0720, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.2675, Y = 0.016564, Z = -0.2125	
主轴转速: 7024	t = 245.7 s, 稳定, fc = NaN Hz, Xf = 0.0743, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17148, Y = -0.095683, Z = 0.14576	
主轴转速: 6968	t = 245.8 s, 稳定, fc = NaN Hz, Xf = 0.0735, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15992, Y = -0.097449, Z = -0.14559	
主轴转速: 6968	t = 245.9 s, 稳定, fc = NaN Hz, Xf = 0.0664, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.20485, Y = 0.10579, Z = -0.17417	
主轴转速: 7036	t = 246.0 s, 稳定, fc = NaN Hz, Xf = 0.0692, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16515, Y = -0.20568, Z = 0.19914	
主轴转速: 7036	t = 246.1 s, 稳定, fc = NaN Hz, Xf = 0.0779, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13246, Y = -0.10683, Z = -0.21781	
主轴转速: 7043	t = 246.2 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.097691, Y = -0.13119, Z = 0.2627	
主轴转速: 7043	t = 246.3 s, 稳定, fc = NaN Hz, Xf = 0.0588, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.037171, Y = -0.047751, Z = -0.098183	
主轴转速: 7027	t = 246.4 s, 稳定, fc = NaN Hz, Xf = 0.0795, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27146, Y = 0.030328, Z = -0.11037	
主轴转速: 6980	t = 246.5 s, 稳定, fc = NaN Hz, Xf = 0.0777, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.069318, Y = -0.21816, Z = 0.4602	
主轴转速: 6989	t = 246.6 s, 稳定, fc = NaN Hz, Xf = 0.0745, n_new = NaN rpm, pass = 0.0086 s	
	采集数据: X = 0.3623, Y = 0.17808, Z = -0.34127	
主轴转速: 6989	t = 246.7 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11644, Y = -0.10415, Z = 0.058004	
主轴转速: 6987	t = 246.8 s, 稳定, fc = NaN Hz, Xf = 0.0644, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.22987, Y = -0.096962, Z = 0.019551	
主轴转速: 6987	t = 246.9 s, 稳定, fc = NaN Hz, Xf = 0.0634, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.25258, Y = 0.21749, Z = -0.062229	
主轴转速: 6998	t = 247.0 s, 稳定, fc = NaN Hz, Xf = 0.0656, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.015983, Y = 0.17029, Z = 0.14368	
主轴转速: 6998	t = 247.1 s, 稳定, fc = NaN Hz, Xf = 0.0671, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.27804, Y = 0.11566, Z = -0.17929	
主轴转速: 6956	t = 247.2 s, 稳定, fc = NaN Hz, Xf = 0.0745, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15785, Y = -0.10494, Z = 0.12181	
主轴转速: 6956	t = 247.3 s, 稳定, fc = NaN Hz, Xf = 0.0766, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.27767, Y = 0.0077327, Z = -0.0086024	
主轴转速: 7041	t = 247.4 s, 稳定, fc = NaN Hz, Xf = 0.0729, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.017018, Y = 0.31841, Z = -0.30483	
主轴转速: 7041	t = 247.5 s, 稳定, fc = NaN Hz, Xf = 0.0723, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.11675, Y = -0.021197, Z = 0.0063886	
主轴转速: 6991	t = 247.6 s, 稳定, fc = NaN Hz, Xf = 0.0701, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14646, Y = 0.0086463, Z = -0.20428	
主轴转速: 7034	t = 247.7 s, 稳定, fc = NaN Hz, Xf = 0.0744, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10634, Y = 0.019426, Z = -0.085629	
主轴转速: 7034	t = 247.8 s, 稳定, fc = NaN Hz, Xf = 0.0730, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.12783, Y = 0.2572, Z = -0.11061	
主轴转速: 6968	t = 247.9 s, 稳定, fc = NaN Hz, Xf = 0.0778, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12113, Y = 0.24075, Z = -0.14974	
主轴转速: 6968	t = 248.0 s, 稳定, fc = NaN Hz, Xf = 0.0706, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.29971, Y = 0.16407, Z = 0.037224	
主轴转速: 7029	t = 248.1 s, 稳定, fc = NaN Hz, Xf = 0.0734, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.31311, Y = 0.24063, Z = 0.042221	
主轴转速: 7029	t = 248.2 s, 稳定, fc = NaN Hz, Xf = 0.0751, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17703, Y = 0.31962, Z = -0.099584	
主轴转速: 7043	t = 248.3 s, 稳定, fc = NaN Hz, Xf = 0.0577, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.071571, Y = 0.24648, Z = 0.14899	
主轴转速: 7043	t = 248.4 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12235, Y = 0.15232, Z = 0.048193	
主轴转速: 7001	t = 248.5 s, 稳定, fc = NaN Hz, Xf = 0.0695, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.019758, Y = 0.30476, Z = -0.39081	
主轴转速: 7001	t = 248.6 s, 稳定, fc = NaN Hz, Xf = 0.0658, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36742, Y = 0.24952, Z = 0.29024	
主轴转速: 7041	t = 248.7 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.010929, Y = 0.19654, Z = -0.17612	
主轴转速: 7041	t = 248.8 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13337, Y = 0.19252, Z = 0.085183	
主轴转速: 6933	t = 248.9 s, 稳定, fc = NaN Hz, Xf = 0.0680, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0997, Y = 0.21408, Z = -0.11177	
主轴转速: 6933	t = 249.0 s, 稳定, fc = NaN Hz, Xf = 0.0588, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35597, Y = 0.31311, Z = -0.047725	
主轴转速: 7022	t = 249.1 s, 稳定, fc = NaN Hz, Xf = 0.0659, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.047887, Y = -0.14751, Z = 0.29183	
主轴转速: 6959	t = 249.2 s, 稳定, fc = NaN Hz, Xf = 0.0607, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.28966, Y = 0.084046, Z = -0.20032	
主轴转速: 6959	t = 249.3 s, 稳定, fc = NaN Hz, Xf = 0.0632, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.15541, Y = -0.040199, Z = 0.39841	
主轴转速: 6954	t = 249.4 s, 稳定, fc = NaN Hz, Xf = 0.0661, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18762, Y = -0.19203, Z = 0.04155	
主轴转速: 6954	t = 249.5 s, 稳定, fc = NaN Hz, Xf = 0.0739, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23304, Y = -0.25434, Z = 0.058796	
主轴转速: 6949	t = 249.6 s, 稳定, fc = NaN Hz, Xf = 0.0674, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.011964, Y = -0.29801, Z = 0.34551	
主轴转速: 6949	t = 249.7 s, 稳定, fc = NaN Hz, Xf = 0.0578, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.025481, Y = -0.052258, Z = -0.23408	
主轴转速: 6973	t = 249.8 s, 稳定, fc = NaN Hz, Xf = 0.0658, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.19876, Y = -0.13807, Z = 0.67787	
主轴转速: 6973	t = 249.9 s, 稳定, fc = NaN Hz, Xf = 0.0702, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.089837, Y = -0.35276, Z = -0.050224	
主轴转速: 6977	t = 250.0 s, 稳定, fc = NaN Hz, Xf = 0.0730, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24345, Y = -0.045559, Z = -0.26448	
主轴转速: 6977	t = 250.1 s, 稳定, fc = NaN Hz, Xf = 0.0655, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.43664, Y = -0.20172, Z = 0.25471	
主轴转速: 7038	t = 250.2 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.13867, Y = -0.12961, Z = -0.29057	
主轴转速: 7003	t = 250.3 s, 稳定, fc = NaN Hz, Xf = 0.0720, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.25374, Y = -0.22504, Z = 0.14052	
主轴转速: 7003	t = 250.4 s, 稳定, fc = NaN Hz, Xf = 0.0769, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.048982, Y = -0.0059708, Z = -0.29434	
主轴转速: 7027	t = 250.5 s, 稳定, fc = NaN Hz, Xf = 0.0681, n_new = NaN rpm, pass = 0.0010 s	
	采集数据: X = -0.21904, Y = -0.11663, Z = -0.24425	
主轴转速: 7027	t = 250.6 s, 稳定, fc = NaN Hz, Xf = 0.0759, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.11078, Y = 0.061877, Z = 0.11169	
主轴转速: 6977	t = 250.7 s, 稳定, fc = NaN Hz, Xf = 0.0757, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.31213, Y = 0.052741, Z = -0.50452	
主轴转速: 6977	t = 250.8 s, 稳定, fc = NaN Hz, Xf = 0.0770, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.05087, Y = -0.039712, Z = 0.16879	
主轴转速: 6975	t = 250.9 s, 稳定, fc = NaN Hz, Xf = 0.0749, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.38854, Y = 0.0012159, Z = 0.075067	
主轴转速: 6975	t = 251.0 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.13611, Y = 0.073875, Z = -0.27137	
主轴转速: 6952	t = 251.1 s, 稳定, fc = NaN Hz, Xf = 0.0756, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.012025, Y = -0.1399, Z = 0.11041	
主轴转速: 6952	t = 251.2 s, 稳定, fc = NaN Hz, Xf = 0.0698, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.035344, Y = -0.0028038, Z = -0.36284	
主轴转速: 6998	t = 251.3 s, 稳定, fc = NaN Hz, Xf = 0.0635, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.087219, Y = -0.1402, Z = 0.34929	
主轴转速: 6998	t = 251.4 s, 稳定, fc = NaN Hz, Xf = 0.0707, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.39207, Y = -0.066936, Z = -0.11043	
主轴转速: 6996	t = 251.5 s, 稳定, fc = NaN Hz, Xf = 0.0733, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.28254, Y = -0.0098687, Z = 0.018455	
主轴转速: 6970	t = 251.6 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19206, Y = -0.097936, Z = 0.071837	
主轴转速: 6970	t = 251.7 s, 稳定, fc = NaN Hz, Xf = 0.0570, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.058603, Y = -0.12827, Z = -0.089164	
主轴转速: 6956	t = 251.8 s, 稳定, fc = NaN Hz, Xf = 0.0767, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14445, Y = -0.13539, Z = 0.34125	
主轴转速: 6956	t = 251.9 s, 稳定, fc = NaN Hz, Xf = 0.0725, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.16034, Y = -0.053963, Z = -0.089773	
主轴转速: 7034	t = 252.0 s, 稳定, fc = NaN Hz, Xf = 0.0748, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.068101, Y = 0.0050529, Z = 0.086584	
主轴转速: 7034	t = 252.1 s, 稳定, fc = NaN Hz, Xf = 0.0684, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.21362, Y = -0.25744, Z = 0.35837	
主轴转速: 6987	t = 252.2 s, 稳定, fc = NaN Hz, Xf = 0.0703, n_new = NaN rpm, pass = 0.0004 s	
