开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.0011265, Y = 0.066566, Z = -0.1019	
主轴转速: 2965	t = 323.3 s, 稳定, fc = NaN Hz, Xf = 0.0612, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.014886, Y = 0.09172, Z = -0.087579	
主轴转速: 2965	t = 323.4 s, 稳定, fc = NaN Hz, Xf = 0.0504, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0058753, Y = 0.11157, Z = -0.083374	
主轴转速: 2965	t = 323.5 s, 稳定, fc = NaN Hz, Xf = 0.0554, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.089532, Y = -0.040077, Z = -0.039376	
主轴转速: 2955	t = 323.6 s, 稳定, fc = NaN Hz, Xf = 0.0610, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18165, Y = 0.083254, Z = -0.0053117	
主轴转速: 2955	t = 323.7 s, 稳定, fc = NaN Hz, Xf = 0.0656, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41667, Y = 0.41366, Z = 0.021867	
主轴转速: 2953	t = 323.8 s, 稳定, fc = NaN Hz, Xf = 0.0783, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.27377, Y = 1.0949, Z = -0.050163	
主轴转速: 2953	t = 323.9 s, 颤振, fc = 280.00 Hz, Xf = 0.4791, n_new = 3360.00 rpm, pass = 0.0021 s	
	采集数据: X = -0.85749, Y = 0.23277, Z = -0.016403	
主轴转速: 2995	t = 324.0 s, 颤振, fc = 280.00 Hz, Xf = 0.6237, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.21952, Y = 0.75277, Z = -0.11068	
主轴转速: 2995	t = 324.1 s, 颤振, fc = 290.00 Hz, Xf = 0.5621, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.24826, Y = -0.51397, Z = 0.24813	
主轴转速: 2991	t = 324.2 s, 颤振, fc = 290.00 Hz, Xf = 0.5552, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.51299, Y = -0.49205, Z = 0.47349	
主轴转速: 2991	t = 324.3 s, 颤振, fc = 290.00 Hz, Xf = 0.4871, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.029256, Y = 0.0059056, Z = -0.16125	
主轴转速: 3014	t = 324.4 s, 颤振, fc = 290.00 Hz, Xf = 0.4146, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.56395, Y = 0.29758, Z = -0.24565	
主轴转速: 3014	t = 324.5 s, 颤振, fc = 290.00 Hz, Xf = 0.3637, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.34355, Y = 0.45715, Z = 0.01297	
主轴转速: 2988	t = 324.6 s, 颤振, fc = 290.00 Hz, Xf = 0.3774, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.17441, Y = -0.43997, Z = 0.067815	
主轴转速: 2988	t = 324.7 s, 颤振, fc = 290.00 Hz, Xf = 0.3464, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.23359, Y = -0.22425, Z = 0.22266	
主轴转速: 2984	t = 324.8 s, 颤振, fc = 290.00 Hz, Xf = 0.3496, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.45229, Y = 0.82891, Z = 0.03247	
主轴转速: 2984	t = 324.9 s, 颤振, fc = 290.00 Hz, Xf = 0.3602, n_new = 3480.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.67148, Y = -0.43565, Z = -0.071552	
主轴转速: 2991	t = 325.0 s, 颤振, fc = 290.00 Hz, Xf = 0.3381, n_new = 3480.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.45673, Y = 0.30361, Z = -0.22725	
主轴转速: 2991	t = 325.1 s, 颤振, fc = 290.00 Hz, Xf = 0.3294, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.30349, Y = -0.41299, Z = 0.13704	
主轴转速: 2988	t = 325.2 s, 颤振, fc = 280.00 Hz, Xf = 0.2838, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.60243, Y = 0.53675, Z = -0.1306	
主轴转速: 2979	t = 325.3 s, 颤振, fc = 290.00 Hz, Xf = 0.3088, n_new = 3480.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.3771, Y = -0.6004, Z = 0.35569	
主轴转速: 2979	t = 325.4 s, 颤振, fc = 290.00 Hz, Xf = 0.2848, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.46867, Y = 0.70649, Z = 0.082258	
主轴转速: 3016	t = 325.5 s, 颤振, fc = 280.00 Hz, Xf = 0.2979, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.56505, Y = -0.30519, Z = 0.0098012	
主轴转速: 3016	t = 325.6 s, 颤振, fc = 280.00 Hz, Xf = 0.2600, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.60018, Y = 0.45544, Z = -0.21098	
主轴转速: 3016	t = 325.7 s, 颤振, fc = 280.00 Hz, Xf = 0.2328, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.094769, Y = -0.40215, Z = 0.15575	
主轴转速: 3016	t = 325.8 s, 颤振, fc = 290.00 Hz, Xf = 0.2408, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.57321, Y = 0.35617, Z = -0.0025085	
主轴转速: 3019	t = 325.9 s, 颤振, fc = 290.00 Hz, Xf = 0.2799, n_new = 3480.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.4571, Y = -0.61995, Z = 0.25337	
主轴转速: 3019	t = 326.0 s, 颤振, fc = 280.00 Hz, Xf = 0.3297, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.28912, Y = 0.96411, Z = 0.11602	
主轴转速: 2995	t = 326.1 s, 颤振, fc = 280.00 Hz, Xf = 0.4338, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.3542, Y = -0.061942, Z = -0.070943	
主轴转速: 2995	t = 326.2 s, 颤振, fc = 280.00 Hz, Xf = 0.4561, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.078939, Y = -0.39466, Z = -0.18709	
主轴转速: 2993	t = 326.3 s, 颤振, fc = 280.00 Hz, Xf = 0.4506, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.6621, Y = 1.0282, Z = -0.08374	
主轴转速: 2993	t = 326.4 s, 颤振, fc = 280.00 Hz, Xf = 0.4436, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.22732, Y = -0.26762, Z = 0.11145	
主轴转速: 3026	t = 326.5 s, 颤振, fc = 280.00 Hz, Xf = 0.4672, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.19115, Y = -0.40368, Z = 0.1034	
主轴转速: 2981	t = 326.6 s, 颤振, fc = 280.00 Hz, Xf = 0.4458, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.20893, Y = 0.65423, Z = 0.04283	
主轴转速: 2981	t = 326.7 s, 颤振, fc = 280.00 Hz, Xf = 0.3717, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.40163, Y = -0.30398, Z = 0.044354	
主轴转速: 2974	t = 326.8 s, 颤振, fc = 280.00 Hz, Xf = 0.3492, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.18646, Y = -0.20677, Z = -0.17448	
主轴转速: 2974	t = 326.9 s, 颤振, fc = 280.00 Hz, Xf = 0.4235, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.64688, Y = 0.44423, Z = 0.030338	
主轴转速: 2988	t = 327.0 s, 颤振, fc = 280.00 Hz, Xf = 0.4594, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.55306, Y = -0.61812, Z = 0.22315	
主轴转速: 2988	t = 327.1 s, 颤振, fc = 280.00 Hz, Xf = 0.4563, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.11042, Y = -0.19337, Z = 0.071715	
主轴转速: 2981	t = 327.2 s, 颤振, fc = 280.00 Hz, Xf = 0.4695, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.59032, Y = 0.7719, Z = 0.044536	
主轴转速: 2981	t = 327.3 s, 颤振, fc = 280.00 Hz, Xf = 0.5145, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.86918, Y = -0.44284, Z = 0.089083	
主轴转速: 2988	t = 327.4 s, 颤振, fc = 280.00 Hz, Xf = 0.5505, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.14798, Y = -0.32651, Z = 0.030399	
主轴转速: 2988	t = 327.5 s, 颤振, fc = 280.00 Hz, Xf = 0.5064, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.7057, Y = 0.71221, Z = 0.09603	
主轴转速: 2998	t = 327.6 s, 颤振, fc = 280.00 Hz, Xf = 0.4565, n_new = 3360.00 rpm, pass = 0.0010 s	
	采集数据: X = 0.43816, Y = -0.23869, Z = 0.068059	
主轴转速: 2998	t = 327.7 s, 颤振, fc = 280.00 Hz, Xf = 0.4420, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.025054, Y = -0.27858, Z = 0.12309	
主轴转速: 2998	t = 327.8 s, 颤振, fc = 280.00 Hz, Xf = 0.4151, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.7172, Y = 0.38016, Z = 0.069826	
主轴转速: 2998	t = 327.9 s, 颤振, fc = 280.00 Hz, Xf = 0.5516, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.75118, Y = -0.37919, Z = 0.15526	
主轴转速: 2981	t = 328.0 s, 颤振, fc = 280.00 Hz, Xf = 0.5106, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.26586, Y = -0.1223, Z = -0.159	
主轴转速: 2986	t = 328.1 s, 颤振, fc = 280.00 Hz, Xf = 0.5088, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.59214, Y = 0.27114, Z = 0.094567	
主轴转速: 2986	t = 328.2 s, 颤振, fc = 280.00 Hz, Xf = 0.4953, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.97457, Y = -0.48949, Z = 0.15039	
主轴转速: 3000	t = 328.3 s, 颤振, fc = 280.00 Hz, Xf = 0.5018, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.0067277, Y = -0.42067, Z = 0.066535	
主轴转速: 3000	t = 328.4 s, 颤振, fc = 280.00 Hz, Xf = 0.5727, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.88373, Y = 0.55076, Z = 0.10627	
主轴转速: 2988	t = 328.5 s, 颤振, fc = 280.00 Hz, Xf = 0.5501, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.85438, Y = -0.56635, Z = 0.20456	
主轴转速: 2988	t = 328.6 s, 颤振, fc = 280.00 Hz, Xf = 0.4651, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.045451, Y = -0.22559, Z = 0.0022448	
主轴转速: 2981	t = 328.7 s, 颤振, fc = 280.00 Hz, Xf = 0.5003, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.71623, Y = 0.51117, Z = 0.0068152	
主轴转速: 2981	t = 328.8 s, 颤振, fc = 280.00 Hz, Xf = 0.5530, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.76049, Y = -0.35995, Z = 0.20011	
主轴转速: 2988	t = 328.9 s, 颤振, fc = 280.00 Hz, Xf = 0.5504, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.10165, Y = -0.27316, Z = 0.041672	
主轴转速: 2988	t = 329.0 s, 颤振, fc = 280.00 Hz, Xf = 0.4881, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.54885, Y = 0.35641, Z = 0.027656	
主轴转速: 3019	t = 329.1 s, 颤振, fc = 280.00 Hz, Xf = 0.4648, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.68841, Y = -0.64273, Z = 0.1006	
主轴转速: 3019	t = 329.2 s, 颤振, fc = 280.00 Hz, Xf = 0.4708, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.07973, Y = -0.26421, Z = -0.010674	
主轴转速: 2988	t = 329.3 s, 颤振, fc = 280.00 Hz, Xf = 0.5037, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.72457, Y = 0.50843, Z = 0.022598	
主轴转速: 2988	t = 329.4 s, 颤振, fc = 280.00 Hz, Xf = 0.5956, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.76068, Y = -0.64394, Z = 0.11486	
主轴转速: 2981	t = 329.5 s, 颤振, fc = 280.00 Hz, Xf = 0.6104, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.026029, Y = -0.20787, Z = -0.025421	
主轴转速: 3000	t = 329.6 s, 颤振, fc = 280.00 Hz, Xf = 0.5221, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = -0.70131, Y = 0.94231, Z = -0.059486	
主轴转速: 3000	t = 329.7 s, 颤振, fc = 280.00 Hz, Xf = 0.4988, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.3995, Y = -0.34228, Z = 0.14192	
主轴转速: 3014	t = 329.8 s, 颤振, fc = 280.00 Hz, Xf = 0.5579, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.019575, Y = -0.38577, Z = 0.12491	
主轴转速: 3014	t = 329.9 s, 颤振, fc = 280.00 Hz, Xf = 0.4956, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.83806, Y = 0.36372, Z = 0.013579	
主轴转速: 2988	t = 330.0 s, 颤振, fc = 280.00 Hz, Xf = 0.5127, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.65589, Y = -0.34283, Z = 0.047096	
主轴转速: 2988	t = 330.1 s, 颤振, fc = 280.00 Hz, Xf = 0.5161, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.086245, Y = -0.179, Z = -0.15096	
主轴转速: 2984	t = 330.2 s, 颤振, fc = 280.00 Hz, Xf = 0.5325, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.85651, Y = 0.89285, Z = -0.020424	
主轴转速: 2984	t = 330.3 s, 颤振, fc = 280.00 Hz, Xf = 0.5387, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.46879, Y = -0.50057, Z = 0.11261	
主轴转速: 2986	t = 330.4 s, 颤振, fc = 280.00 Hz, Xf = 0.5749, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.094525, Y = -0.29521, Z = 0.089875	
主轴转速: 2986	t = 330.5 s, 颤振, fc = 280.00 Hz, Xf = 0.4432, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.45887, Y = 0.22126, Z = 0.052458	
主轴转速: 3021	t = 330.6 s, 颤振, fc = 280.00 Hz, Xf = 0.4519, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.71909, Y = -0.6884, Z = -0.04608	
主轴转速: 3021	t = 330.7 s, 颤振, fc = 280.00 Hz, Xf = 0.4551, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.36857, Y = 0.49856, Z = -0.13816	
主轴转速: 2979	t = 330.8 s, 颤振, fc = 280.00 Hz, Xf = 0.4687, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.28102, Y = 0.31895, Z = 0.055262	
主轴转速: 3005	t = 330.9 s, 颤振, fc = 280.00 Hz, Xf = 0.4867, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.37898, Y = -0.49613, Z = 0.065012	
主轴转速: 3005	t = 331.0 s, 颤振, fc = 280.00 Hz, Xf = 0.4613, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.23012, Y = 0.57883, Z = -0.10452	
主轴转速: 2988	t = 331.1 s, 颤振, fc = 280.00 Hz, Xf = 0.4055, n_new = 3360.00 rpm, pass = 0.0006 s	
	采集数据: X = 0.46197, Y = -0.25988, Z = 0.20932	
主轴转速: 2988	t = 331.2 s, 颤振, fc = 280.00 Hz, Xf = 0.3419, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.12144, Y = -0.25878, Z = -0.36138	
主轴转速: 3000	t = 331.3 s, 颤振, fc = 280.00 Hz, Xf = 0.4165, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.80232, Y = 0.229, Z = -0.20342	
主轴转速: 3000	t = 331.4 s, 颤振, fc = 280.00 Hz, Xf = 0.6067, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.51732, Y = -0.59814, Z = 0.39829	
主轴转速: 2981	t = 331.5 s, 颤振, fc = 280.00 Hz, Xf = 0.5689, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.026151, Y = -0.1226, Z = -0.056927	
主轴转速: 2981	t = 331.6 s, 颤振, fc = 280.00 Hz, Xf = 0.5744, n_new = 3360.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.30385, Y = 0.58176, Z = -0.22341	
主轴转速: 2998	t = 331.7 s, 颤振, fc = 280.00 Hz, Xf = 0.5647, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.86534, Y = -0.60917, Z = 0.2332	
主轴转速: 2998	t = 331.8 s, 颤振, fc = 280.00 Hz, Xf = 0.5134, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.18068, Y = -0.22492, Z = -0.30336	
主轴转速: 3080	t = 331.9 s, 颤振, fc = 280.00 Hz, Xf = 0.4889, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -1.0573, Y = 0.18764, Z = -0.077341	
主轴转速: 3080	t = 332.0 s, 颤振, fc = 280.00 Hz, Xf = 0.5335, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.51251, Y = -0.39302, Z = 0.32741	
主轴转速: 3007	t = 332.1 s, 颤振, fc = 280.00 Hz, Xf = 0.4693, n_new = 3360.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.018479, Y = -0.22151, Z = -0.053332	
主轴转速: 2988	t = 332.2 s, 颤振, fc = 280.00 Hz, Xf = 0.4166, n_new = 3360.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.32285, Y = 0.31177, Z = -0.21311	
主轴转速: 2988	t = 332.3 s, 颤振, fc = 20.00 Hz, Xf = 0.3509, n_new = Inf rpm, pass = 0.0004 s	
	采集数据: X = -0.10743, Y = -0.020283, Z = 0.1722	
主轴转速: 2988	t = 332.4 s, 颤振, fc = 20.00 Hz, Xf = 0.1819, n_new = Inf rpm, pass = 0.0003 s	
	采集数据: X = 0.065605, Y = 0.068089, Z = -0.087823	
主轴转速: 2988	t = 332.5 s, 稳定, fc = NaN Hz, Xf = 0.1079, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.061221, Y = 0.0086463, Z = 0.061599	
主轴转速: 2984	t = 332.6 s, 稳定, fc = NaN Hz, Xf = 0.0700, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.17721, Y = -0.012427, Z = 0.041977	
主轴转速: 2984	t = 332.7 s, 稳定, fc = NaN Hz, Xf = 0.0571, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.040093, Y = -0.05646, Z = 0.029241	
主轴转速: 3000	t = 332.8 s, 稳定, fc = NaN Hz, Xf = 0.0568, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = 0.0078849, Y = -0.044219, Z = 0.090667	
主轴转速: 3000	t = 332.9 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.056228, Y = 0.056882, Z = -0.0604	
主轴转速: 2977	t = 333.0 s, 稳定, fc = NaN Hz, Xf = 0.0577, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.028342, Y = 0.063704, Z = -0.021217	
主轴转速: 2977	t = 333.1 s, 稳定, fc = NaN Hz, Xf = 0.0583, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.082774, Y = -0.087887, Z = 0.11029	
主轴转速: 3016	t = 333.2 s, 稳定, fc = NaN Hz, Xf = 0.0576, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.095134, Y = 0.034957, Z = 0.0051698	
主轴转速: 3016	t = 333.3 s, 稳定, fc = NaN Hz, Xf = 0.0581, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.034614, Y = -0.048421, Z = -0.022009	
主轴转速: 3000	t = 333.4 s, 稳定, fc = NaN Hz, Xf = 0.0559, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.078329, Y = 0.026308, Z = 0.050082	
主轴转速: 3000	t = 333.5 s, 稳定, fc = NaN Hz, Xf = 0.0567, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.041189, Y = 0.074971, Z = -0.015488	
主轴转速: 2979	t = 333.6 s, 稳定, fc = NaN Hz, Xf = 0.0317, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.076198, Y = 0.066079, Z = -0.067591	
主轴转速: 2977	t = 333.7 s, 稳定, fc = NaN Hz, Xf = 0.0302, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.059029, Y = -0.031185, Z = 0.052337	
主轴转速: 2977	t = 333.8 s, 稳定, fc = NaN Hz, Xf = 0.0582, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.011659, Y = 0.0026167, Z = -0.0085414	
主轴转速: 3000	t = 333.9 s, 稳定, fc = NaN Hz, Xf = 0.0580, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0035617, Y = -0.036545, Z = -0.028529	
主轴转速: 3000	t = 334.0 s, 稳定, fc = NaN Hz, Xf = 0.0578, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.069927, Y = 0.032886, Z = 0.16611	
主轴转速: 2986	t = 334.1 s, 稳定, fc = NaN Hz, Xf = 0.0586, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.073763, Y = 0.038733, Z = -0.0085414	
主轴转速: 2986	t = 334.2 s, 稳定, fc = NaN Hz, Xf = 0.0346, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.019879, Y = 0.010778, Z = -0.10897	
主轴转速: 2998	t = 334.3 s, 稳定, fc = NaN Hz, Xf = 0.0295, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.0050232, Y = 0.013214, Z = 0.043561	
主轴转速: 2998	t = 334.4 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0081893, Y = -0.0050572, Z = -0.15668	
主轴转速: 2998	t = 334.5 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.044477, Y = -0.064804, Z = -0.027798	
主轴转速: 2998	t = 334.6 s, 稳定, fc = NaN Hz, Xf = 0.0573, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.020549, Y = -0.028262, Z = 0.050265	
主轴转速: 2979	t = 334.7 s, 稳定, fc = NaN Hz, Xf = 0.0573, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.025237, Y = 0.067419, Z = 0.0065105	
主轴转速: 2979	t = 334.8 s, 稳定, fc = NaN Hz, Xf = 0.0315, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.085514, Y = -0.054816, Z = -0.075757	
主轴转速: 2981	t = 334.9 s, 稳定, fc = NaN Hz, Xf = 0.0316, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.022132, Y = -0.028262, Z = 0.048193	
主轴转速: 2981	t = 335.0 s, 稳定, fc = NaN Hz, Xf = 0.0581, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.052271, Y = 0.023872, Z = -0.20659	
主轴转速: 3016	t = 335.1 s, 稳定, fc = NaN Hz, Xf = 0.0569, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.10134, Y = -0.050431, Z = -0.080815	
主轴转速: 2986	t = 335.2 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0004 s	
