开始记录spindle数据...	开始记录accel数据...	
	采集数据: X = 0.082957, Y = 0.03313, Z = -0.052052	
主轴转速: 8934	t = 313.3 s, 稳定, fc = NaN Hz, Xf = 0.0874, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.19316, Y = 0.0032867, Z = -0.073076	
主轴转速: 8960	t = 313.4 s, 稳定, fc = NaN Hz, Xf = 0.0869, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.085088, Y = -0.0089551, Z = -0.0095774	
主轴转速: 8960	t = 313.5 s, 稳定, fc = NaN Hz, Xf = 0.0886, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.17788, Y = 0.19471, Z = 0.031861	
主轴转速: 8991	t = 313.6 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18293, Y = -0.063404, Z = 0.15977	
主轴转速: 8991	t = 313.7 s, 稳定, fc = NaN Hz, Xf = 0.0880, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.0067886, Y = -0.18527, Z = 0.13722	
主轴转速: 9000	t = 313.8 s, 稳定, fc = NaN Hz, Xf = 0.0867, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.10165, Y = 0.090684, Z = -0.2423	
主轴转速: 9000	t = 313.9 s, 稳定, fc = NaN Hz, Xf = 0.0868, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.14001, Y = 0.18515, Z = -0.20196	
主轴转速: 9054	t = 314.0 s, 稳定, fc = NaN Hz, Xf = 0.0864, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22098, Y = -0.071747, Z = 0.23326	
主轴转速: 9054	t = 314.1 s, 稳定, fc = NaN Hz, Xf = 0.0873, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.013547, Y = 0.20689, Z = 0.20828	
主轴转速: 9040	t = 314.2 s, 稳定, fc = NaN Hz, Xf = 0.0889, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.11297, Y = -2.1587e-06, Z = -0.27972	
主轴转速: 9040	t = 314.3 s, 稳定, fc = NaN Hz, Xf = 0.0884, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.070719, Y = -0.028993, Z = -0.076184	
主轴转速: 8991	t = 314.4 s, 稳定, fc = NaN Hz, Xf = 0.0873, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12065, Y = 0.088675, Z = 0.17044	
主轴转速: 8958	t = 314.5 s, 稳定, fc = NaN Hz, Xf = 0.0889, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.094343, Y = 0.027892, Z = 0.076529	
主轴转速: 8958	t = 314.6 s, 稳定, fc = NaN Hz, Xf = 0.0877, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.17934, Y = -0.053233, Z = -0.1264	
主轴转速: 8979	t = 314.7 s, 稳定, fc = NaN Hz, Xf = 0.0887, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.056776, Y = 0.018574, Z = 0.090058	
主轴转速: 8979	t = 314.8 s, 稳定, fc = NaN Hz, Xf = 0.0877, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.21465, Y = 0.19276, Z = 0.25234	
主轴转速: 8998	t = 314.9 s, 稳定, fc = NaN Hz, Xf = 0.0866, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.041433, Y = -0.059018, Z = 0.071106	
主轴转速: 8998	t = 315.0 s, 颤振, fc = 610.00 Hz, Xf = 0.1550, n_new = 9150.00 rpm, pass = 0.0017 s	
	采集数据: X = -0.24412, Y = 0.54564, Z = -0.058511	
主轴转速: 8913	t = 315.1 s, 颤振, fc = 610.00 Hz, Xf = 0.1831, n_new = 9150.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.28126, Y = 0.12351, Z = 0.32681	
主轴转速: 8913	t = 315.2 s, 稳定, fc = NaN Hz, Xf = 0.0948, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.024202, Y = 0.21402, Z = -0.19611	
主轴转速: 8960	t = 315.3 s, 稳定, fc = NaN Hz, Xf = 0.1012, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.14214, Y = 0.14385, Z = -0.48642	
主轴转速: 8960	t = 315.4 s, 稳定, fc = NaN Hz, Xf = 0.1132, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.07492, Y = -0.084537, Z = 0.11382	
主轴转速: 8944	t = 315.5 s, 颤振, fc = 830.00 Hz, Xf = 0.2619, n_new = 9960.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.41393, Y = -0.21761, Z = 0.71249	
主轴转速: 8944	t = 315.6 s, 颤振, fc = 840.00 Hz, Xf = 0.2698, n_new = 10080.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.23785, Y = 0.28186, Z = -0.11908	
主轴转速: 8948	t = 315.7 s, 稳定, fc = NaN Hz, Xf = 0.0978, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.29344, Y = -0.40721, Z = 0.13625	
主轴转速: 8948	t = 315.8 s, 稳定, fc = NaN Hz, Xf = 0.0948, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.074676, Y = 0.31073, Z = 0.18719	
主轴转速: 8974	t = 315.9 s, 稳定, fc = NaN Hz, Xf = 0.1194, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13459, Y = 0.15427, Z = -0.20153	
主轴转速: 9047	t = 316.0 s, 稳定, fc = NaN Hz, Xf = 0.0923, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.41351, Y = 0.13807, Z = -0.259	
主轴转速: 9047	t = 316.1 s, 稳定, fc = NaN Hz, Xf = 0.0955, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.035344, Y = -0.24916, Z = -0.14876	
主轴转速: 8981	t = 316.2 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.37332, Y = 0.24282, Z = 0.078967	
主轴转速: 8981	t = 316.3 s, 稳定, fc = NaN Hz, Xf = 0.0940, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14792, Y = -0.051649, Z = 0.099747	
主轴转速: 9054	t = 316.4 s, 稳定, fc = NaN Hz, Xf = 0.0935, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.06871, Y = -0.16639, Z = 0.42863	
主轴转速: 9054	t = 316.5 s, 稳定, fc = NaN Hz, Xf = 0.0942, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.087523, Y = -0.22108, Z = -0.23469	
主轴转速: 9052	t = 316.6 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20923, Y = -0.11669, Z = -0.061254	
主轴转速: 9052	t = 316.7 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.076686, Y = 0.038977, Z = 0.22802	
主轴转速: 8951	t = 316.8 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.036744, Y = -0.045315, Z = 0.15325	
主轴转速: 8951	t = 316.9 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.18165, Y = 0.14592, Z = -0.20556	
主轴转速: 8941	t = 317.0 s, 稳定, fc = NaN Hz, Xf = 0.0934, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.16479, Y = 0.088005, Z = -0.11732	
主轴转速: 8941	t = 317.1 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.14482, Y = 0.30026, Z = 0.43479	
主轴转速: 8991	t = 317.2 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.30342, Y = -0.11718, Z = 0.30877	
主轴转速: 8991	t = 317.3 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.015374, Y = -0.063464, Z = -0.087396	
主轴转速: 9049	t = 317.4 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.37582, Y = -0.048543, Z = -0.24663	
主轴转速: 8944	t = 317.5 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1271, Y = 0.33235, Z = -0.22695	
主轴转速: 8944	t = 317.6 s, 稳定, fc = NaN Hz, Xf = 0.0957, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.26032, Y = -0.068702, Z = 0.19042	
主轴转速: 9009	t = 317.7 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.42757, Y = 0.12248, Z = 0.24265	
主轴转速: 9009	t = 317.8 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.23475, Y = 0.076981, Z = -0.52829	
主轴转速: 8939	t = 317.9 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12862, Y = -0.1642, Z = -0.10885	
主轴转速: 8939	t = 318.0 s, 稳定, fc = NaN Hz, Xf = 0.0951, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.029316, Y = 0.052376, Z = 0.16867	
主轴转速: 8955	t = 318.1 s, 稳定, fc = NaN Hz, Xf = 0.0943, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.27152, Y = -0.027835, Z = 0.19122	
主轴转速: 8955	t = 318.2 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.19103, Y = -0.15464, Z = -0.063996	
主轴转速: 8916	t = 318.3 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.19767, Y = -0.010417, Z = -0.093307	
主轴转速: 8916	t = 318.4 s, 稳定, fc = NaN Hz, Xf = 0.0949, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.16253, Y = 0.29301, Z = 0.34746	
主轴转速: 8958	t = 318.5 s, 稳定, fc = NaN Hz, Xf = 0.0944, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.062134, Y = -0.11468, Z = 0.10407	
主轴转速: 8958	t = 318.6 s, 稳定, fc = NaN Hz, Xf = 0.0938, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.54885, Y = 0.15829, Z = -0.25157	
主轴转速: 9000	t = 318.7 s, 稳定, fc = NaN Hz, Xf = 0.0923, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.097631, Y = -0.055181, Z = -0.30087	
主轴转速: 9000	t = 318.8 s, 稳定, fc = NaN Hz, Xf = 0.0918, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.24296, Y = 0.3505, Z = -0.26394	
主轴转速: 9049	t = 318.9 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.052636, Y = -0.10025, Z = 0.13101	
主轴转速: 8958	t = 319.0 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0016742, Y = 0.0013986, Z = 0.4148	
主轴转速: 8958	t = 319.1 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.16801, Y = -0.11456, Z = -0.30501	
主轴转速: 8941	t = 319.2 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14421, Y = -0.19142, Z = -0.013599	
主轴转速: 8941	t = 319.3 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.063291, Y = 0.0042002, Z = 0.23936	
主轴转速: 9047	t = 319.4 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.03991, Y = 0.02643, Z = 0.01882	
主轴转速: 9047	t = 319.5 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.21508, Y = 0.084716, Z = -0.11086	
主轴转速: 8932	t = 319.6 s, 稳定, fc = NaN Hz, Xf = 0.0918, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.38075, Y = 0.054873, Z = -0.0086633	
主轴转速: 8932	t = 319.7 s, 稳定, fc = NaN Hz, Xf = 0.0933, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.12247, Y = 0.0021904, Z = -0.053819	
主轴转速: 9059	t = 319.8 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.35579, Y = -0.13637, Z = 0.19597	
主轴转速: 9059	t = 319.9 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.10451, Y = -0.04836, Z = 0.12193	
主轴转速: 8951	t = 320.0 s, 稳定, fc = NaN Hz, Xf = 0.0914, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.40991, Y = -0.041661, Z = -0.20026	
主轴转速: 8951	t = 320.1 s, 稳定, fc = NaN Hz, Xf = 0.0934, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20698, Y = 0.30665, Z = -0.56284	
主轴转速: 9045	t = 320.2 s, 稳定, fc = NaN Hz, Xf = 0.0914, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.22458, Y = -0.054816, Z = 0.44503	
主轴转速: 9045	t = 320.3 s, 稳定, fc = NaN Hz, Xf = 0.0936, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.48687, Y = 0.26591, Z = 0.1914	
主轴转速: 8993	t = 320.4 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.17362, Y = -0.10872, Z = -0.45388	
主轴转速: 8958	t = 320.5 s, 稳定, fc = NaN Hz, Xf = 0.0940, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.20406, Y = 0.0035912, Z = -0.09934	
主轴转速: 8958	t = 320.6 s, 稳定, fc = NaN Hz, Xf = 0.0948, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.11413, Y = 0.17272, Z = -0.073076	
主轴转速: 9002	t = 320.7 s, 稳定, fc = NaN Hz, Xf = 0.0924, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.14993, Y = -0.22791, Z = 0.10273	
主轴转速: 9002	t = 320.8 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.027003, Y = -0.31421, Z = 0.15112	
主轴转速: 9054	t = 320.9 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.09556, Y = 0.083315, Z = 0.21785	
主轴转速: 9054	t = 321.0 s, 稳定, fc = NaN Hz, Xf = 0.0917, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.29618, Y = 0.23886, Z = 0.10401	
主轴转速: 9040	t = 321.1 s, 稳定, fc = NaN Hz, Xf = 0.0923, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.051479, Y = -0.066327, Z = -0.18216	
主轴转速: 9040	t = 321.2 s, 稳定, fc = NaN Hz, Xf = 0.0891, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40912, Y = 0.21012, Z = 0.13942	
主轴转速: 8953	t = 321.3 s, 稳定, fc = NaN Hz, Xf = 0.0910, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.2373, Y = -0.082467, Z = 0.11419	
主轴转速: 8953	t = 321.4 s, 稳定, fc = NaN Hz, Xf = 0.0887, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.052088, Y = 0.062668, Z = -0.078195	
主轴转速: 9021	t = 321.5 s, 稳定, fc = NaN Hz, Xf = 0.0911, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.22592, Y = -0.043183, Z = 0.10359	
主轴转速: 9021	t = 321.6 s, 稳定, fc = NaN Hz, Xf = 0.0931, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.30184, Y = 0.0068191, Z = 0.22839	
主轴转速: 8953	t = 321.7 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.32924, Y = -0.10786, Z = 0.022781	
主轴转速: 8955	t = 321.8 s, 稳定, fc = NaN Hz, Xf = 0.0906, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.17599, Y = 0.14337, Z = 0.10919	
主轴转速: 8955	t = 321.9 s, 稳定, fc = NaN Hz, Xf = 0.0918, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.085636, Y = -0.0088942, Z = -0.27168	
主轴转速: 8962	t = 322.0 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.30093, Y = 0.43626, Z = -0.35876	
主轴转速: 8962	t = 322.1 s, 稳定, fc = NaN Hz, Xf = 0.0946, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.29259, Y = -0.21146, Z = 0.20273	
主轴转速: 8991	t = 322.2 s, 稳定, fc = NaN Hz, Xf = 0.0933, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.29046, Y = 0.097384, Z = 0.29164	
主轴转速: 8991	t = 322.3 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.029926, Y = 0.069307, Z = -0.51604	
主轴转速: 8962	t = 322.4 s, 稳定, fc = NaN Hz, Xf = 0.0937, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.10025, Y = -0.24258, Z = 0.074335	
主轴转速: 8962	t = 322.5 s, 稳定, fc = NaN Hz, Xf = 0.0910, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.11596, Y = -0.18004, Z = 0.22961	
主轴转速: 9038	t = 322.6 s, 稳定, fc = NaN Hz, Xf = 0.0939, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.1906, Y = -0.028505, Z = 0.31663	
主轴转速: 9038	t = 322.7 s, 稳定, fc = NaN Hz, Xf = 0.0928, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.019392, Y = -0.016081, Z = -0.045653	
主轴转速: 8937	t = 322.8 s, 稳定, fc = NaN Hz, Xf = 0.0898, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.14926, Y = 0.11273, Z = 0.36367	
主轴转速: 8937	t = 322.9 s, 稳定, fc = NaN Hz, Xf = 0.0927, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.075833, Y = 0.30458, Z = -0.14316	
主轴转速: 9002	t = 323.0 s, 稳定, fc = NaN Hz, Xf = 0.0930, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.18963, Y = 0.026796, Z = 0.15179	
主轴转速: 9002	t = 323.1 s, 稳定, fc = NaN Hz, Xf = 0.0986, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.2809, Y = 0.028075, Z = -0.067652	
主轴转速: 8913	t = 323.2 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.33052, Y = 0.031668, Z = -0.13603	
主轴转速: 9049	t = 323.3 s, 稳定, fc = NaN Hz, Xf = 0.0910, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.15462, Y = 0.23856, Z = -0.13529	
主轴转速: 9049	t = 323.4 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.071876, Y = -0.29374, Z = 0.45819	
主轴转速: 9002	t = 323.5 s, 稳定, fc = NaN Hz, Xf = 0.0923, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.045816, Y = 0.072169, Z = 0.42358	
主轴转速: 9002	t = 323.6 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.014947, Y = 0.01498, Z = -0.11104	
主轴转速: 8974	t = 323.7 s, 稳定, fc = NaN Hz, Xf = 0.0911, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.025359, Y = -0.094221, Z = -0.012076	
主轴转速: 8974	t = 323.8 s, 稳定, fc = NaN Hz, Xf = 0.0929, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.29429, Y = 0.21115, Z = -0.014513	
主轴转速: 9000	t = 323.9 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22488, Y = -0.080822, Z = 0.16526	
主轴转速: 9000	t = 324.0 s, 稳定, fc = NaN Hz, Xf = 0.0933, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.032848, Y = -0.067058, Z = -0.20763	
主轴转速: 9045	t = 324.1 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.32327, Y = -0.10671, Z = -0.010979	
主轴转速: 9045	t = 324.2 s, 稳定, fc = NaN Hz, Xf = 0.0926, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.23255, Y = 0.070281, Z = 0.25861	
主轴转速: 9056	t = 324.3 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.19553, Y = -0.12894, Z = 0.17233	
主轴转速: 9056	t = 324.4 s, 稳定, fc = NaN Hz, Xf = 0.0932, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.1942, Y = 0.04123, Z = 0.083781	
主轴转速: 8995	t = 324.5 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.081861, Y = 0.079295, Z = -0.23834	
主轴转速: 8995	t = 324.6 s, 稳定, fc = NaN Hz, Xf = 0.0920, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.29113, Y = 0.44667, Z = -0.32981	
主轴转速: 9052	t = 324.7 s, 稳定, fc = NaN Hz, Xf = 0.0898, n_new = NaN rpm, pass = 0.0046 s	
	采集数据: X = -0.251, Y = -0.22748, Z = 0.18482	
主轴转速: 8944	t = 324.8 s, 稳定, fc = NaN Hz, Xf = 0.0899, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.30781, Y = 0.14391, Z = 0.20596	
主轴转速: 8944	t = 324.9 s, 稳定, fc = NaN Hz, Xf = 0.0919, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.10731, Y = 0.10451, Z = -0.057658	
主轴转速: 9030	t = 325.0 s, 稳定, fc = NaN Hz, Xf = 0.0893, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.078756, Y = -0.18345, Z = 0.15892	
主轴转速: 9030	t = 325.1 s, 稳定, fc = NaN Hz, Xf = 0.0907, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.11456, Y = -0.23783, Z = -0.039803	
主轴转速: 8923	t = 325.2 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20053, Y = -0.035388, Z = 0.055018	
主轴转速: 8923	t = 325.3 s, 稳定, fc = NaN Hz, Xf = 0.0925, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = 0.051418, Y = 0.1201, Z = 0.1535	
主轴转速: 8958	t = 325.4 s, 稳定, fc = NaN Hz, Xf = 0.0915, n_new = NaN rpm, pass = 0.0002 s	
	采集数据: X = -0.10579, Y = 0.031059, Z = 0.10523	
主轴转速: 8958	t = 325.5 s, 稳定, fc = NaN Hz, Xf = 0.0914, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.095682, Y = 0.22949, Z = -0.17448	
主轴转速: 8965	t = 325.6 s, 稳定, fc = NaN Hz, Xf = 0.0917, n_new = NaN rpm, pass = 0.0009 s	
	采集数据: X = -0.24966, Y = 0.0091335, Z = 0.063915	
主轴转速: 8965	t = 325.7 s, 稳定, fc = NaN Hz, Xf = 0.0934, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.2289, Y = 0.039829, Z = 0.42601	
主轴转速: 8993	t = 325.8 s, 稳定, fc = NaN Hz, Xf = 0.0922, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42495, Y = 0.017965, Z = 0.1045	
主轴转速: 8993	t = 325.9 s, 稳定, fc = NaN Hz, Xf = 0.0901, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.13928, Y = -0.077777, Z = -0.37637	
主轴转速: 9045	t = 326.0 s, 稳定, fc = NaN Hz, Xf = 0.0894, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.16905, Y = -0.031733, Z = 0.051179	
主轴转速: 9045	t = 326.1 s, 稳定, fc = NaN Hz, Xf = 0.0921, n_new = NaN rpm, pass = 0.0002 s	
