开始记录spindle数据...	开始记录accel数据...	
主轴转速: 2972	t = 60.4 s, 稳定, fc = NaN Hz, Xf = 0.0983, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.70083, Y = -0.46324, Z = 0.19329	
主轴转速: 2972	t = 60.5 s, 稳定, fc = NaN Hz, Xf = 0.1013, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.68579, Y = -0.045254, Z = 0.079576	
主轴转速: 2988	t = 60.6 s, 稳定, fc = NaN Hz, Xf = 0.1457, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.41801, Y = -0.26287, Z = -0.18904	
主轴转速: 2988	t = 60.7 s, 稳定, fc = NaN Hz, Xf = 0.0944, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.24991, Y = 0.33704, Z = -0.088737	
主轴转速: 2988	t = 60.8 s, 稳定, fc = NaN Hz, Xf = 0.0826, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36011, Y = 0.41622, Z = -0.24541	
主轴转速: 2988	t = 60.9 s, 稳定, fc = NaN Hz, Xf = 0.0618, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.5052, Y = 0.0054792, Z = -0.082521	
主轴转速: 2977	t = 61.0 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.062134, Y = 0.030694, Z = -0.0031179	
主轴转速: 2986	t = 61.1 s, 稳定, fc = NaN Hz, Xf = 0.0673, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.14494, Y = 0.26195, Z = -0.085629	
主轴转速: 2986	t = 61.2 s, 稳定, fc = NaN Hz, Xf = 0.0714, n_new = NaN rpm, pass = 0.0008 s	
	采集数据: X = 0.3033, Y = -0.0080415, Z = 0.12004	
主轴转速: 3002	t = 61.3 s, 稳定, fc = NaN Hz, Xf = 0.0788, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.4375, Y = -0.36001, Z = 0.30913	
主轴转速: 3002	t = 61.4 s, 稳定, fc = NaN Hz, Xf = 0.0651, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.36437, Y = 0.12162, Z = -0.50446	
主轴转速: 3021	t = 61.5 s, 稳定, fc = NaN Hz, Xf = 0.0791, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.48316, Y = 0.11377, Z = 0.10243	
主轴转速: 3021	t = 61.6 s, 稳定, fc = NaN Hz, Xf = 0.0620, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.66241, Y = 0.1578, Z = 0.030033	
主轴转速: 2981	t = 61.7 s, 稳定, fc = NaN Hz, Xf = 0.0787, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.35079, Y = 0.12765, Z = -0.22024	
主轴转速: 2981	t = 61.8 s, 稳定, fc = NaN Hz, Xf = 0.0653, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.052209, Y = -0.02138, Z = 0.080795	
主轴转速: 3014	t = 61.9 s, 稳定, fc = NaN Hz, Xf = 0.0818, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18293, Y = -0.082771, Z = 0.4535	
主轴转速: 3014	t = 62.0 s, 稳定, fc = NaN Hz, Xf = 0.0754, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.42124, Y = -0.32986, Z = -0.15364	
主轴转速: 2986	t = 62.1 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0007 s	
	采集数据: X = 0.38337, Y = -0.19301, Z = 0.23241	
主轴转速: 2986	t = 62.2 s, 稳定, fc = NaN Hz, Xf = 0.0765, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12947, Y = 0.0066364, Z = 0.42668	
主轴转速: 2993	t = 62.3 s, 稳定, fc = NaN Hz, Xf = 0.0619, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36352, Y = 0.43699, Z = -0.30769	
主轴转速: 3005	t = 62.4 s, 稳定, fc = NaN Hz, Xf = 0.0793, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.40912, Y = 0.17833, Z = 0.056419	
主轴转速: 3005	t = 62.5 s, 稳定, fc = NaN Hz, Xf = 0.0568, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.071084, Y = 0.044093, Z = 0.030581	
主轴转速: 2986	t = 62.6 s, 稳定, fc = NaN Hz, Xf = 0.0843, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.0021007, Y = 0.15457, Z = -0.087579	
主轴转速: 2986	t = 62.7 s, 稳定, fc = NaN Hz, Xf = 0.0582, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.081374, Y = -0.07729, Z = 0.10365	
主轴转速: 3005	t = 62.8 s, 稳定, fc = NaN Hz, Xf = 0.0906, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.14987, Y = -0.43388, Z = 0.21023	
主轴转速: 3005	t = 62.9 s, 稳定, fc = NaN Hz, Xf = 0.0753, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.31037, Y = -0.25885, Z = -0.077524	
主轴转速: 2991	t = 63.0 s, 稳定, fc = NaN Hz, Xf = 0.0565, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.092211, Y = 0.12089, Z = -0.0041538	
主轴转速: 2991	t = 63.1 s, 稳定, fc = NaN Hz, Xf = 0.0765, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.34111, Y = 0.50697, Z = -0.00019278	
主轴转速: 3000	t = 63.2 s, 稳定, fc = NaN Hz, Xf = 0.0572, n_new = NaN rpm, pass = 0.0006 s	
	采集数据: X = -0.39092, Y = -0.0052399, Z = -0.12877	
主轴转速: 3000	t = 63.3 s, 稳定, fc = NaN Hz, Xf = 0.0799, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.080765, Y = -0.021501, Z = -0.041387	
主轴转速: 2979	t = 63.4 s, 稳定, fc = NaN Hz, Xf = 0.0617, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.02335, Y = 0.25379, Z = 0.00096505	
主轴转速: 2979	t = 63.5 s, 稳定, fc = NaN Hz, Xf = 0.0689, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.21398, Y = -0.055486, Z = 0.23528	
主轴转速: 2988	t = 63.6 s, 稳定, fc = NaN Hz, Xf = 0.0751, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.43622, Y = 0.048051, Z = 0.48439	
主轴转速: 2988	t = 63.7 s, 稳定, fc = NaN Hz, Xf = 0.0614, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20978, Y = 0.31816, Z = 0.21986	
主轴转速: 2993	t = 63.8 s, 稳定, fc = NaN Hz, Xf = 0.0745, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.55318, Y = 0.27736, Z = 0.033689	
主轴转速: 2995	t = 63.9 s, 稳定, fc = NaN Hz, Xf = 0.0592, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.74399, Y = -0.043914, Z = 0.012543	
主轴转速: 2995	t = 64.0 s, 稳定, fc = NaN Hz, Xf = 0.0807, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.44017, Y = 0.018574, Z = -0.14645	
主轴转速: 2986	t = 64.1 s, 稳定, fc = NaN Hz, Xf = 0.0610, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.039667, Y = -0.084964, Z = 0.19439	
主轴转速: 2986	t = 64.2 s, 稳定, fc = NaN Hz, Xf = 0.0677, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21618, Y = 0.11121, Z = 0.37361	
主轴转速: 2984	t = 64.3 s, 稳定, fc = NaN Hz, Xf = 0.0705, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.45576, Y = -0.33954, Z = 0.16392	
主轴转速: 2984	t = 64.4 s, 稳定, fc = NaN Hz, Xf = 0.0572, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.38422, Y = -0.51233, Z = 0.072812	
主轴转速: 2995	t = 64.5 s, 稳定, fc = NaN Hz, Xf = 0.0765, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.06323, Y = 0.050548, Z = 0.37166	
主轴转速: 2995	t = 64.6 s, 稳定, fc = NaN Hz, Xf = 0.0565, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.67446, Y = 0.17248, Z = 0.076103	
主轴转速: 2993	t = 64.7 s, 稳定, fc = NaN Hz, Xf = 0.0804, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.28199, Y = -0.011269, Z = 0.036127	
主轴转速: 2993	t = 64.8 s, 稳定, fc = NaN Hz, Xf = 0.0574, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.13915, Y = 0.1346, Z = 0.17598	
主轴转速: 2986	t = 64.9 s, 稳定, fc = NaN Hz, Xf = 0.0689, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.0032572, Y = 0.20993, Z = -0.10708	
主轴转速: 2986	t = 65.0 s, 稳定, fc = NaN Hz, Xf = 0.0744, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.047582, Y = 0.072718, Z = -0.16918	
主轴转速: 2991	t = 65.1 s, 稳定, fc = NaN Hz, Xf = 0.0688, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.20558, Y = -0.19435, Z = 0.42565	
主轴转速: 2991	t = 65.2 s, 稳定, fc = NaN Hz, Xf = 0.0676, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.33722, Y = -0.2488, Z = -0.035172	
主轴转速: 3000	t = 65.3 s, 稳定, fc = NaN Hz, Xf = 0.0586, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.192, Y = 0.11511, Z = 0.024061	
主轴转速: 3021	t = 65.4 s, 稳定, fc = NaN Hz, Xf = 0.0696, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.3771, Y = 0.24879, Z = 0.06032	
主轴转速: 3021	t = 65.5 s, 稳定, fc = NaN Hz, Xf = 0.0593, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20491, Y = -0.026191, Z = -0.13414	
主轴转速: 2998	t = 65.6 s, 稳定, fc = NaN Hz, Xf = 0.0629, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.10177, Y = -0.0268, Z = 0.034055	
主轴转速: 2998	t = 65.7 s, 稳定, fc = NaN Hz, Xf = 0.0732, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.12265, Y = 0.17297, Z = 0.2917	
主轴转速: 2986	t = 65.8 s, 稳定, fc = NaN Hz, Xf = 0.0599, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.284, Y = -0.11213, Z = 0.33625	
主轴转速: 2986	t = 65.9 s, 稳定, fc = NaN Hz, Xf = 0.0818, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.46605, Y = -0.28619, Z = 0.141	
主轴转速: 3021	t = 66.0 s, 稳定, fc = NaN Hz, Xf = 0.0584, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.034431, Y = 0.17491, Z = 0.29073	
主轴转速: 3021	t = 66.1 s, 稳定, fc = NaN Hz, Xf = 0.0682, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.56718, Y = 0.12065, Z = 0.13607	
主轴转速: 2995	t = 66.2 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63227, Y = -0.21755, Z = 0.0201	
主轴转速: 2995	t = 66.3 s, 稳定, fc = NaN Hz, Xf = 0.0569, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.22433, Y = 0.04732, Z = -0.026457	
主轴转速: 2986	t = 66.4 s, 稳定, fc = NaN Hz, Xf = 0.0838, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.084297, Y = 0.082584, Z = -0.027067	
主轴转速: 2986	t = 66.5 s, 稳定, fc = NaN Hz, Xf = 0.0639, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.22165, Y = -0.011026, Z = 0.36721	
主轴转速: 2998	t = 66.6 s, 稳定, fc = NaN Hz, Xf = 0.0684, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.51604, Y = -0.2206, Z = -0.11939	
主轴转速: 2998	t = 66.7 s, 稳定, fc = NaN Hz, Xf = 0.0663, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.4711, Y = 0.15122, Z = -0.13493	
主轴转速: 2986	t = 66.8 s, 稳定, fc = NaN Hz, Xf = 0.0603, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.18019, Y = 0.1983, Z = -0.10117	
主轴转速: 3023	t = 66.9 s, 稳定, fc = NaN Hz, Xf = 0.0713, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.36875, Y = 0.32937, Z = -0.15565	
主轴转速: 3023	t = 67.0 s, 稳定, fc = NaN Hz, Xf = 0.0601, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.20844, Y = 0.0064537, Z = -0.10257	
主轴转速: 2991	t = 67.1 s, 稳定, fc = NaN Hz, Xf = 0.0746, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.22616, Y = -0.059323, Z = 0.096334	
主轴转速: 2991	t = 67.2 s, 稳定, fc = NaN Hz, Xf = 0.0660, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.018783, Y = 0.073266, Z = 0.023269	
主轴转速: 3007	t = 67.3 s, 稳定, fc = NaN Hz, Xf = 0.0633, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.31323, Y = -0.19715, Z = 0.090728	
主轴转速: 3007	t = 67.4 s, 稳定, fc = NaN Hz, Xf = 0.0774, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.34111, Y = -0.55393, Z = 0.23436	
主轴转速: 3014	t = 67.5 s, 稳定, fc = NaN Hz, Xf = 0.0565, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18646, Y = 0.061207, Z = 0.11906	
主轴转速: 3014	t = 67.6 s, 稳定, fc = NaN Hz, Xf = 0.0645, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.33356, Y = 0.25622, Z = -0.29544	
主轴转速: 3016	t = 67.7 s, 稳定, fc = NaN Hz, Xf = 0.0606, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.30489, Y = 0.1684, Z = -0.03505	
主轴转速: 3016	t = 67.8 s, 稳定, fc = NaN Hz, Xf = 0.0595, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.023958, Y = 0.039464, Z = -0.033161	
主轴转速: 2995	t = 67.9 s, 稳定, fc = NaN Hz, Xf = 0.0668, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18598, Y = 0.012788, Z = -0.097695	
主轴转速: 2995	t = 68.0 s, 稳定, fc = NaN Hz, Xf = 0.0593, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.086245, Y = 0.033252, Z = 0.12985	
主轴转速: 3021	t = 68.1 s, 稳定, fc = NaN Hz, Xf = 0.0684, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.39908, Y = 0.046833, Z = 0.098955	
主轴转速: 3019	t = 68.2 s, 稳定, fc = NaN Hz, Xf = 0.0580, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.36163, Y = -0.27127, Z = -0.053392	
主轴转速: 3019	t = 68.3 s, 稳定, fc = NaN Hz, Xf = 0.0567, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.32528, Y = 0.069794, Z = 0.17708	
主轴转速: 2991	t = 68.4 s, 稳定, fc = NaN Hz, Xf = 0.0643, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.41326, Y = 0.14666, Z = -0.0057992	
主轴转速: 2991	t = 68.5 s, 稳定, fc = NaN Hz, Xf = 0.0598, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.34574, Y = -0.026069, Z = -0.1593	
主轴转速: 3021	t = 68.6 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.1123, Y = -0.099824, Z = -0.061497	
主轴转速: 3021	t = 68.7 s, 稳定, fc = NaN Hz, Xf = 0.0582, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.033518, Y = 0.084472, Z = -0.24626	
主轴转速: 2993	t = 68.8 s, 稳定, fc = NaN Hz, Xf = 0.0568, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.19876, Y = -0.27986, Z = -0.1849	
主轴转速: 2993	t = 68.9 s, 稳定, fc = NaN Hz, Xf = 0.0608, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.47774, Y = -0.29667, Z = 0.18524	
主轴转速: 2984	t = 69.0 s, 稳定, fc = NaN Hz, Xf = 0.0560, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.41923, Y = 0.45855, Z = -0.061132	
主轴转速: 2984	t = 69.1 s, 稳定, fc = NaN Hz, Xf = 0.0569, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.24729, Y = 0.27462, Z = 0.00059942	
主轴转速: 2977	t = 69.2 s, 稳定, fc = NaN Hz, Xf = 0.0597, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.5852, Y = 0.30056, Z = -0.19898	
主轴转速: 2977	t = 69.3 s, 稳定, fc = NaN Hz, Xf = 0.0561, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.19736, Y = 0.086969, Z = -0.2055	
主轴转速: 3023	t = 69.4 s, 稳定, fc = NaN Hz, Xf = 0.0637, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.047217, Y = -0.074001, Z = 0.097066	
主轴转速: 3023	t = 69.5 s, 稳定, fc = NaN Hz, Xf = 0.0569, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.077112, Y = 0.083071, Z = 0.14539	
主轴转速: 2993	t = 69.6 s, 稳定, fc = NaN Hz, Xf = 0.0578, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.33332, Y = -0.087339, Z = -0.14931	
主轴转速: 3014	t = 69.7 s, 稳定, fc = NaN Hz, Xf = 0.0584, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.37131, Y = -0.27432, Z = 0.074092	
主轴转速: 3014	t = 69.8 s, 稳定, fc = NaN Hz, Xf = 0.0561, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.32705, Y = 0.21164, Z = -0.51415	
主轴转速: 3026	t = 69.9 s, 稳定, fc = NaN Hz, Xf = 0.0650, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.57759, Y = 0.34941, Z = -0.23804	
主轴转速: 3026	t = 70.0 s, 稳定, fc = NaN Hz, Xf = 0.0572, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.44103, Y = 0.1966, Z = 0.12376	
主轴转速: 3000	t = 70.1 s, 稳定, fc = NaN Hz, Xf = 0.0581, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.18506, Y = 0.14063, Z = -0.0085414	
主轴转速: 3000	t = 70.2 s, 稳定, fc = NaN Hz, Xf = 0.0676, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.39037, Y = 0.24386, Z = -0.15449	
主轴转速: 3023	t = 70.3 s, 稳定, fc = NaN Hz, Xf = 0.0584, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.24875, Y = -0.062734, Z = -0.14913	
主轴转速: 3023	t = 70.4 s, 稳定, fc = NaN Hz, Xf = 0.0741, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.2938, Y = -0.0041437, Z = 0.14374	
主轴转速: 2988	t = 70.5 s, 稳定, fc = NaN Hz, Xf = 0.0641, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.43658, Y = -0.13497, Z = -0.10793	
主轴转速: 2988	t = 70.6 s, 稳定, fc = NaN Hz, Xf = 0.0592, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.48651, Y = 0.082767, Z = 0.090058	
主轴转速: 3014	t = 70.7 s, 稳定, fc = NaN Hz, Xf = 0.1403, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.37338, Y = 0.36268, Z = -0.17557	
主轴转速: 3014	t = 70.8 s, 颤振, fc = 300.00 Hz, Xf = 0.1607, n_new = 3600.00 rpm, pass = 0.0005 s	
	采集数据: X = -0.28406, Y = 0.058466, Z = -0.3409	
主轴转速: 3016	t = 70.9 s, 颤振, fc = 300.00 Hz, Xf = 0.1544, n_new = 3600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.055376, Y = -0.057557, Z = -0.036451	
主轴转速: 3016	t = 71.0 s, 稳定, fc = NaN Hz, Xf = 0.0800, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.053488, Y = 0.058953, Z = -0.10196	
主轴转速: 3026	t = 71.1 s, 稳定, fc = NaN Hz, Xf = 0.0587, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.21916, Y = -0.49491, Z = -0.00098499	
主轴转速: 2984	t = 71.2 s, 稳定, fc = NaN Hz, Xf = 0.0714, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = 0.54612, Y = -0.38108, Z = 0.30152	
主轴转速: 2984	t = 71.3 s, 稳定, fc = NaN Hz, Xf = 0.0650, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.47878, Y = 0.06882, Z = -0.27521	
主轴转速: 2993	t = 71.4 s, 稳定, fc = NaN Hz, Xf = 0.0633, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.1352, Y = 0.45434, Z = -0.23511	
主轴转速: 2993	t = 71.5 s, 稳定, fc = NaN Hz, Xf = 0.0738, n_new = NaN rpm, pass = 0.0003 s	
	采集数据: X = -0.63062, Y = 0.27626, Z = -0.096111	
主轴转速: 2995	t = 71.6 s, 稳定, fc = NaN Hz, Xf = 0.0640, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = -0.055071, Y = 0.066444, Z = -0.19447	
主轴转速: 2995	t = 71.7 s, 稳定, fc = NaN Hz, Xf = 0.0719, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.027064, Y = 0.083559, Z = 0.0054745	
主轴转速: 3019	t = 71.8 s, 稳定, fc = NaN Hz, Xf = 0.0662, n_new = NaN rpm, pass = 0.0004 s	
	采集数据: X = 0.15748, Y = 0.064861, Z = 0.071106	
主轴转速: 3019	t = 71.9 s, 稳定, fc = NaN Hz, Xf = 0.0579, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = 0.26921, Y = 0.058161, Z = 0.17354	
主轴转速: 3021	t = 72.0 s, 颤振, fc = 300.00 Hz, Xf = 0.1565, n_new = 3600.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.48103, Y = -0.16365, Z = 0.012422	
主轴转速: 3021	t = 72.1 s, 稳定, fc = NaN Hz, Xf = 0.0561, n_new = NaN rpm, pass = 0.0005 s	
	采集数据: X = -0.047704, Y = 0.28399, Z = -0.069297	
主轴转速: 3002	t = 72.2 s, 稳定, fc = NaN Hz, Xf = 0.0562, n_new = NaN rpm, pass = 0.0005 s	
