开始记录数据...	开始记录数据...	
主轴数据: 5013	t = 13.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3558, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5013	采集数据: X = 0.8145, Y = -0.54467, Z = -0.16375	
主轴数据: 5023	t = 13.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3618, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5023	采集数据: X = -0.073459, Y = 0.15786, Z = -0.13219	
主轴数据: 5025	t = 13.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3369, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5025	采集数据: X = -0.40827, Y = 0.10676, Z = -0.049066	
主轴数据: 5027	t = 13.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3465, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5027	采集数据: X = -0.065726, Y = -0.49789, Z = 0.38177	
主轴数据: 5018	t = 13.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3361, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5018	采集数据: X = 0.032117, Y = 0.3963, Z = -0.33188	
主轴数据: 4995	t = 13.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3380, n_new = 7200.00 rpm, pass = 0.0005 s	
主轴数据: 4995	采集数据: X = -0.52432, Y = -0.021197, Z = -0.13688	
主轴数据: 5006	t = 13.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3418, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5006	采集数据: X = 0.54892, Y = -0.075036, Z = 0.15014	
主轴数据: 5011	t = 13.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3310, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5011	采集数据: X = 0.19462, Y = 0.45392, Z = 0.064524	
主轴数据: 4990	t = 13.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3477, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5025	采集数据: X = 0.33935, Y = -0.029967, Z = 0.063245	
主轴数据: 5025	t = 14.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3314, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5018	采集数据: X = 0.065057, Y = 0.26499, Z = 0.02918	
主轴数据: 5018	t = 14.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3388, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4997	采集数据: X = -0.47336, Y = 0.58504, Z = 0.078601	
主轴数据: 4997	t = 14.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3393, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5020	采集数据: X = 0.18263, Y = -0.70515, Z = -0.050285	
主轴数据: 5020	t = 14.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3489, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4978	采集数据: X = -0.0022222, Y = 0.45909, Z = 0.074518	
主轴数据: 4978	t = 14.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3339, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4990	采集数据: X = -0.027003, Y = 0.086726, Z = -0.31269	
主轴数据: 4990	t = 14.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3264, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5004	采集数据: X = 0.48444, Y = -0.082588, Z = 0.065926	
主轴数据: 5004	t = 14.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3541, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5027	采集数据: X = -0.47397, Y = 0.62238, Z = -0.23822	
主轴数据: 5027	t = 14.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3341, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4999	采集数据: X = 0.06664, Y = -0.28302, Z = 0.21322	
主轴数据: 5023	t = 14.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3509, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5023	采集数据: X = 0.80732, Y = 0.094034, Z = -0.044617	
主轴数据: 4995	t = 14.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3226, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4995	采集数据: X = -0.35183, Y = -0.50904, Z = -0.10141	
主轴数据: 4980	t = 15.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3343, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4980	采集数据: X = 0.038632, Y = -0.71526, Z = 0.22022	
主轴数据: 4999	t = 15.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3324, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4999	采集数据: X = -0.67872, Y = 0.53821, Z = -0.22713	
主轴数据: 4976	t = 15.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3194, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4976	采集数据: X = -0.19188, Y = 0.21414, Z = -0.31829	
主轴数据: 4997	t = 15.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3330, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4997	采集数据: X = 0.2977, Y = -0.18326, Z = -0.06558	
主轴数据: 5009	t = 15.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3273, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5009	采集数据: X = -0.28674, Y = 0.68414, Z = 0.17129	
主轴数据: 4997	t = 15.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3471, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4997	采集数据: X = 0.61266, Y = -0.70771, Z = -0.15358	
主轴数据: 4995	t = 15.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3186, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4995	采集数据: X = -0.29916, Y = -0.010965, Z = 0.36629	
主轴数据: 4973	t = 15.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3294, n_new = 7200.00 rpm, pass = 0.0035 s	
主轴数据: 4973	采集数据: X = -0.70204, Y = 0.10871, Z = 0.082623	
主轴数据: 5002	t = 15.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3253, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5002	采集数据: X = 0.32607, Y = -0.51751, Z = 0.0044386	
主轴数据: 5016	t = 15.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3310, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5013	采集数据: X = -0.35232, Y = 0.64467, Z = -0.36619	
主轴数据: 5013	t = 16.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3412, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4995	采集数据: X = 0.6126, Y = 0.094582, Z = 0.035517	
主轴数据: 4995	t = 16.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3144, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5027	采集数据: X = 0.43293, Y = -0.017421, Z = 0.0010869	
主轴数据: 5027	t = 16.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3304, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4992	采集数据: X = -0.074067, Y = 0.13088, Z = -0.17064	
主轴数据: 4992	t = 16.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3091, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5016	采集数据: X = 0.2932, Y = -0.60082, Z = 0.46678	
主轴数据: 5016	t = 16.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3284, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4978	采集数据: X = -0.4968, Y = 0.58413, Z = 0.1006	
主轴数据: 4978	t = 16.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3261, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4999	采集数据: X = 0.30458, Y = 0.025517, Z = -0.056683	
主轴数据: 4999	t = 16.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3178, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5018	采集数据: X = 0.56462, Y = -0.2354, Z = -0.40745	
主轴数据: 5018	t = 16.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3306, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5020	采集数据: X = -0.22385, Y = -0.19222, Z = -0.00196	
主轴数据: 5020	t = 16.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3149, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4978	采集数据: X = 0.57522, Y = -0.35611, Z = -0.017317	
主轴数据: 5027	t = 16.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3381, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5027	采集数据: X = -0.067492, Y = 0.50422, Z = -0.064849	
主轴数据: 5020	t = 17.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3277, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5020	采集数据: X = -0.27505, Y = 0.029719, Z = 0.15752	
主轴数据: 4985	t = 17.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3157, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4985	采集数据: X = 0.54782, Y = -0.45873, Z = 0.51084	
主轴数据: 5011	t = 17.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3130, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5011	采集数据: X = -0.30909, Y = 0.55313, Z = 0.015529	
主轴数据: 5023	t = 17.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3221, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5023	采集数据: X = 0.29411, Y = -0.80254, Z = -0.10885	
主轴数据: 5011	t = 17.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3349, n_new = 7200.00 rpm, pass = 0.0006 s	
主轴数据: 5011	采集数据: X = -0.52243, Y = 0.47724, Z = 0.089083	
主轴数据: 5016	t = 17.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3149, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5016	采集数据: X = -0.40736, Y = -0.063708, Z = -0.068079	
主轴数据: 5006	t = 17.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3248, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5006	采集数据: X = 0.56152, Y = -0.29271, Z = 0.12364	
主轴数据: 4992	t = 17.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3163, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5002	采集数据: X = -0.41016, Y = 0.51135, Z = -0.17625	
主轴数据: 5002	t = 17.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3216, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5002	采集数据: X = 0.31834, Y = -0.74419, Z = 0.18201	
主轴数据: 5002	t = 17.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3367, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4997	采集数据: X = -0.13715, Y = 0.56629, Z = -0.26741	
主轴数据: 4997	t = 18.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3099, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5027	采集数据: X = -0.34081, Y = -0.3943, Z = 0.054043	
主轴数据: 5027	t = 18.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3188, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5006	采集数据: X = 0.22519, Y = -0.2438, Z = 0.36605	
主轴数据: 5006	t = 18.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3167, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5018	采集数据: X = -0.49406, Y = 0.59662, Z = -0.33834	
主轴数据: 5018	t = 18.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3218, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4992	采集数据: X = 0.36236, Y = -0.44077, Z = -0.32695	
主轴数据: 5006	t = 18.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3354, n_new = 7200.00 rpm, pass = 0.0007 s	
主轴数据: 5006	抑制关闭，主轴转速停止调整	
主轴数据: 4985	采集数据: X = -0.13002, Y = 0.37505, Z = -0.15297	
主轴数据: 4985	t = 18.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3167, n_new = 7200.00 rpm, pass = 0.0007 s	
主轴数据: 4995	采集数据: X = 0.1646, Y = 0.18003, Z = 0.35252	
主轴数据: 4995	t = 18.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3166, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4976	采集数据: X = 0.40644, Y = -0.16103, Z = 0.28317	
主轴数据: 4976	t = 18.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3202, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4995	采集数据: X = -0.55239, Y = 0.50459, Z = 0.093531	
主轴数据: 4995	t = 18.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3241, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4992	采集数据: X = 0.44182, Y = -0.30477, Z = -0.078073	
主轴数据: 4992	t = 18.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3273, n_new = 7200.00 rpm, pass = 0.0006 s	
主轴数据: 4971	采集数据: X = -0.41716, Y = 0.28004, Z = 0.026864	
主轴数据: 5006	t = 19.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3166, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5006	采集数据: X = 0.3872, Y = 0.079539, Z = -0.3086	
主轴数据: 4983	t = 19.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3248, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4983	采集数据: X = 0.5709, Y = -0.3041, Z = 0.13296	
主轴数据: 5020	t = 19.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3084, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5020	采集数据: X = -0.50142, Y = 0.1226, Z = -0.18082	
主轴数据: 4969	t = 19.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3230, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4969	采集数据: X = 0.46039, Y = -0.5859, Z = 0.33985	
主轴数据: 5002	t = 19.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3370, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5002	采集数据: X = -0.50094, Y = 0.53644, Z = 0.21242	
主轴数据: 5020	t = 19.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3023, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5020	抑制开启，主轴转速开始调整	
主轴数据: 4995	采集数据: X = 0.4238, Y = -0.88104, Z = -0.031759	
主轴数据: 4995	t = 19.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3258, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5013	采集数据: X = -0.096473, Y = 0.12735, Z = -0.066068	
主轴数据: 5013	t = 19.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3117, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4976	采集数据: X = -0.31152, Y = -0.27358, Z = -0.16083	
主轴数据: 4995	t = 19.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2971, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4995	采集数据: X = 0.086001, Y = -0.2759, Z = 0.24021	
主轴数据: 4976	t = 19.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3258, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4976	采集数据: X = -0.37935, Y = 0.73974, Z = -0.30836	
主轴数据: 5004	t = 20.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3066, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5004	采集数据: X = -0.056715, Y = -0.060358, Z = 0.13655	
主轴数据: 5058	t = 20.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3175, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5058	采集数据: X = -0.064447, Y = 0.87799, Z = -0.31354	
主轴数据: 5020	t = 20.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3230, n_new = 7200.00 rpm, pass = 0.0002 s	
主轴数据: 5020	采集数据: X = 0.1805, Y = -0.61751, Z = 0.33674	
主轴数据: 4999	t = 20.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3095, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4999	采集数据: X = -0.0080672, Y = 0.42968, Z = -0.10074	
主轴数据: 5025	t = 20.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3275, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5025	采集数据: X = -0.62813, Y = 0.013823, Z = 0.16233	
主轴数据: 4976	t = 20.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3088, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4971	采集数据: X = 0.25922, Y = -0.27097, Z = 0.084756	
主轴数据: 4971	t = 20.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3311, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4978	采集数据: X = -0.4739, Y = 0.75984, Z = -0.23889	
主轴数据: 4978	t = 20.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3238, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 4983	采集数据: X = 0.42148, Y = -0.40179, Z = 0.22601	
主轴数据: 4983	t = 20.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2970, n_new = 7200.00 rpm, pass = 0.0004 s	
主轴数据: 5013	采集数据: X = 0.082105, Y = 0.69693, Z = -0.28813	
主轴数据: 5013	t = 20.9 s, 颤振, fc = 240.00 Hz, Xf = 0.3151, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4992	采集数据: X = 0.34416, Y = -0.024303, Z = 0.13424	
主轴数据: 4992	t = 21.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3142, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 5016	采集数据: X = -0.37521, Y = 0.10421, Z = 0.10231	
主轴数据: 5016	t = 21.1 s, 颤振, fc = 240.00 Hz, Xf = 0.3089, n_new = 7200.00 rpm, pass = 0.0003 s	
主轴数据: 4976	采集数据: X = -0.61662, Y = 0.042996, Z = 0.13668	
	t = 21.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3250, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.36413, Y = -0.52999, Z = -0.17216	
	t = 21.3 s, 颤振, fc = 240.00 Hz, Xf = 0.2948, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.45107, Y = -0.48547, Z = 0.43778	
	t = 21.4 s, 颤振, fc = 240.00 Hz, Xf = 0.3073, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.50544, Y = -0.26896, Z = -0.31622	
	t = 21.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3289, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.23225, Y = 0.87787, Z = 0.068485	
	t = 21.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3042, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.46161, Y = -0.23302, Z = 0.02857	
	t = 21.7 s, 颤振, fc = 240.00 Hz, Xf = 0.3179, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.26306, Y = 0.2561, Z = 0.21907	
	t = 21.8 s, 颤振, fc = 240.00 Hz, Xf = 0.3040, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.52602, Y = 0.040986, Z = -0.13895	
	t = 21.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2857, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.25758, Y = -0.076254, Z = -0.37296	
	t = 22.0 s, 颤振, fc = 240.00 Hz, Xf = 0.3019, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.74235, Y = 0.0015204, Z = 0.026559	
	t = 22.1 s, 颤振, fc = 240.00 Hz, Xf = 0.2971, n_new = 7200.00 rpm, pass = 0.0007 s	
	采集数据: X = 0.074677, Y = -0.30318, Z = 0.23131	
	t = 22.2 s, 颤振, fc = 240.00 Hz, Xf = 0.3036, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = -0.38635, Y = 0.0092553, Z = -0.17527	
	t = 22.3 s, 颤振, fc = 240.00 Hz, Xf = 0.3078, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.02956, Y = -0.35215, Z = -0.3604	
	t = 22.4 s, 颤振, fc = 240.00 Hz, Xf = 0.2931, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = 0.025237, Y = 0.9956, Z = 0.28092	
	t = 22.5 s, 颤振, fc = 240.00 Hz, Xf = 0.3024, n_new = 7200.00 rpm, pass = 0.0005 s	
	采集数据: X = 0.44535, Y = -0.063952, Z = -0.36449	
	t = 22.6 s, 颤振, fc = 240.00 Hz, Xf = 0.3031, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.6716, Y = 0.24654, Z = 0.3198	
	t = 22.7 s, 颤振, fc = 240.00 Hz, Xf = 0.2894, n_new = 7200.00 rpm, pass = 0.0004 s	
	采集数据: X = 0.092212, Y = -0.46775, Z = 0.039113	
	t = 22.8 s, 颤振, fc = 240.00 Hz, Xf = 0.2973, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.52, Y = 0.17144, Z = -0.039681	
	t = 22.9 s, 颤振, fc = 240.00 Hz, Xf = 0.2928, n_new = 7200.00 rpm, pass = 0.0003 s	
	采集数据: X = -0.0035008, Y = 0.090258, Z = -0.42463	
	t = 23.0 s, 颤振, fc = 240.00 Hz, Xf = 0.2917, n_new = 7200.00 rpm, pass = 0.0003 s	
